# file...... Meter_645_C_Power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_C:measured_power.real,xfmr_meter_645_C_1:measured_power.real,xfmr_meter_645_C_2:measured_power.real,xfmr_meter_645_C_3:measured_power.real,xfmr_meter_645_C_4:measured_power.real,xfmr_meter_645_C_5:measured_power.real,house_meter_645_C_1:measured_power.real,house_meter_645_C_2:measured_power.real,house_meter_645_C_3:measured_power.real,house_meter_645_C_4:measured_power.real,house_meter_645_C_5:measured_power.real,house_meter_645_C_6:measured_power.real,house_meter_645_C_7:measured_power.real,house_meter_645_C_8:measured_power.real,house_meter_645_C_9:measured_power.real,house_meter_645_C_10:measured_power.real,house_meter_645_C_11:measured_power.real,house_meter_645_C_12:measured_power.real,house_meter_645_C_13:measured_power.real,house_meter_645_C_14:measured_power.real,house_meter_645_C_15:measured_power.real,house_meter_645_C_16:measured_power.real,house_meter_645_C_17:measured_power.real,house_meter_645_C_18:measured_power.real,house_meter_645_C_19:measured_power.real
2021-01-06 02:45:00 PST,5.6837e+004,9.8978e+003,2.4889e+004,7.7532e+003,4.9636e+003,9.3333e+003,1.6001e+002,1.6001e+002,1.6001e+002,2.0001e+002,2.0008e+003,2.5213e+003,2.6414e+003,2.0408e+003,2.4412e+003,3.9632e+003,3.4024e+003,2.8016e+003,2.7215e+003,3.5626e+003,3.4825e+003,2.4412e+003,1.7366e+003,5.3606e+002,4.8005e+002
2021-01-06 03:00:00 PST,6.0661e+004,1.0139e+004,2.4728e+004,9.0923e+003,9.1324e+003,7.5688e+003,2.4001e+002,1.6001e+002,1.6001e+002,2.4001e+002,1.6005e+003,2.6815e+003,1.9208e+003,3.1220e+003,2.6414e+003,4.0834e+003,3.2822e+003,2.5613e+003,2.8417e+003,3.2021e+003,3.5225e+003,2.5213e+003,1.8807e+003,5.6006e+002,6.4008e+002
2021-01-06 03:15:00 PST,7.3078e+004,9.8974e+003,2.3520e+004,1.9024e+004,9.6585e+003,1.0978e+004,2.4001e+002,2.0001e+002,2.4001e+002,2.8002e+002,1.6806e+003,2.4012e+003,2.3211e+003,2.5213e+003,2.2410e+003,4.2036e+003,3.2021e+003,2.6414e+003,2.8016e+003,3.0819e+003,3.2822e+003,2.0008e+003,5.2857e+003,6.4008e+002,5.6006e+002
2021-01-06 03:30:00 PST,6.9333e+004,1.1022e+004,2.3923e+004,1.3671e+004,1.3950e+004,6.7672e+003,1.6001e+002,2.4001e+002,2.0001e+002,1.6001e+002,2.3611e+003,2.2410e+003,2.5613e+003,3.0819e+003,2.2010e+003,4.1235e+003,3.2822e+003,2.6815e+003,2.7616e+003,3.3623e+003,3.2422e+003,2.2010e+003,2.5613e+003,6.0007e+002,5.6006e+002
2021-01-06 03:45:00 PST,5.9884e+004,8.9345e+003,2.4486e+004,6.2296e+003,8.2925e+003,1.1940e+004,1.2000e+002,1.6001e+002,1.6001e+002,2.0001e+002,1.6405e+003,2.2010e+003,1.8807e+003,2.5613e+003,2.4412e+003,4.0433e+003,3.1220e+003,2.7616e+003,2.7215e+003,3.5626e+003,3.1220e+003,2.6414e+003,8.4014e+002,5.5206e+002,5.2006e+002
2021-01-06 04:00:00 PST,5.9419e+004,1.0219e+004,2.4929e+004,7.7687e+003,9.2931e+003,7.2083e+003,1.6001e+002,2.0001e+002,1.6001e+002,1.6001e+002,2.0008e+003,2.3611e+003,2.4412e+003,2.7215e+003,2.5613e+003,4.2036e+003,2.6014e+003,2.8016e+003,3.1620e+003,3.4424e+003,3.5225e+003,2.5613e+003,1.1203e+003,7.2011e+002,7.2011e+002
2021-01-06 04:15:00 PST,6.4234e+004,1.0620e+004,2.4406e+004,7.2476e+003,1.0541e+004,1.1420e+004,2.0001e+002,4.0003e+002,1.6001e+002,2.0001e+002,2.2410e+003,2.5213e+003,2.4412e+003,2.4412e+003,2.4813e+003,4.2036e+003,2.7215e+003,2.8416e+003,2.8416e+003,3.2421e+003,3.5626e+003,2.4412e+003,1.0802e+003,6.0007e+002,6.4008e+002
2021-01-06 04:30:00 PST,6.6599e+004,1.0138e+004,2.4406e+004,1.1179e+004,1.1903e+004,8.9717e+003,2.4001e+002,4.4004e+002,1.6001e+002,2.4001e+002,1.7606e+003,2.4813e+003,1.9208e+003,2.8817e+003,2.5213e+003,4.2437e+003,3.0018e+003,3.0819e+003,2.8016e+003,3.0819e+003,3.4825e+003,2.1209e+003,1.2403e+003,2.1610e+003,6.0007e+002
2021-01-06 04:45:00 PST,7.7795e+004,1.0379e+004,2.5292e+004,1.8470e+004,1.2755e+004,1.0898e+004,2.4001e+002,2.4001e+002,2.4001e+002,2.4001e+002,1.6806e+003,2.5613e+003,2.2010e+003,2.9618e+003,2.5613e+003,4.1636e+003,3.1220e+003,3.1220e+003,2.9218e+003,3.4024e+003,3.4424e+003,2.4813e+003,1.0562e+003,4.1155e+003,2.6014e+003
2021-01-06 05:00:00 PST,8.2008e+004,1.0740e+004,2.8962e+004,1.9341e+004,1.3952e+004,9.0120e+003,1.6001e+002,4.8005e+002,2.0001e+002,1.6001e+002,2.2410e+003,2.3211e+003,2.4813e+003,2.6815e+003,2.7215e+003,4.1636e+003,3.2422e+003,3.5626e+003,2.8016e+003,3.7229e+003,3.2021e+003,5.4461e+003,1.1603e+003,2.7215e+003,4.4841e+003
2021-01-06 05:15:00 PST,6.4928e+004,1.0420e+004,2.7590e+004,1.0217e+004,6.2860e+003,1.0416e+004,1.2000e+002,4.8005e+002,1.6001e+002,1.6001e+002,1.8007e+003,2.1209e+003,2.6414e+003,2.9217e+003,2.6414e+003,4.2838e+003,3.4825e+003,3.0820e+003,2.8417e+003,3.1621e+003,3.6828e+003,4.3238e+003,1.1203e+003,6.4008e+002,1.2403e+003
2021-01-06 05:30:00 PST,7.0224e+004,1.0138e+004,2.6662e+004,1.0702e+004,1.1502e+004,1.1219e+004,1.6001e+002,4.8005e+002,1.2000e+002,1.6001e+002,1.9208e+003,2.6014e+003,2.0809e+003,2.6014e+003,2.2811e+003,4.2838e+003,3.2822e+003,3.2422e+003,2.8417e+003,3.1220e+003,3.8030e+003,3.7228e+003,1.0802e+003,7.2011e+002,5.2006e+002
2021-01-06 05:45:00 PST,6.1473e+004,1.2026e+004,2.5896e+004,6.6626e+003,8.1155e+003,8.7719e+003,2.0001e+002,4.8005e+002,1.6001e+002,2.8002e+002,2.3611e+003,2.7616e+003,2.6414e+003,3.1220e+003,2.3611e+003,3.9632e+003,2.9618e+003,3.2422e+003,2.8016e+003,3.3223e+003,3.4825e+003,3.6828e+003,8.4014e+002,5.4406e+002,4.5604e+002
2021-01-06 06:00:00 PST,7.0746e+004,1.2670e+004,2.6138e+004,1.2789e+004,7.9695e+003,1.1178e+004,2.0001e+002,5.2006e+002,2.0001e+002,2.4001e+002,1.6005e+003,4.4440e+003,2.7215e+003,2.7215e+003,2.3211e+003,3.9632e+003,3.1621e+003,3.1220e+003,2.8417e+003,3.5225e+003,3.2422e+003,3.8831e+003,2.6414e+003,4.8005e+002,6.4008e+002
2021-01-06 06:15:00 PST,6.8747e+004,1.4399e+004,2.5977e+004,1.2991e+004,8.8132e+003,6.5664e+003,2.0001e+002,5.6006e+002,2.4001e+002,1.6001e+002,1.9608e+003,3.6027e+003,2.7215e+003,4.9250e+003,2.7616e+003,3.8030e+003,3.0019e+003,3.4024e+003,3.1220e+003,3.4825e+003,3.2822e+003,3.0419e+003,5.2056e+003,5.2006e+002,5.6006e+002
2021-01-06 06:30:00 PST,7.5763e+004,1.2590e+004,2.6098e+004,8.4911e+003,1.4635e+004,1.3948e+004,1.6001e+002,5.2006e+002,1.2000e+002,1.6001e+002,2.2410e+003,2.8417e+003,2.0809e+003,4.4441e+003,2.6815e+003,3.9232e+003,3.3223e+003,3.5226e+003,3.2021e+003,3.2822e+003,3.6828e+003,2.4012e+003,2.2010e+003,4.8005e+002,6.4008e+002
2021-01-06 06:45:00 PST,6.2613e+004,1.2951e+004,2.8557e+004,6.2859e+003,6.8071e+003,8.0109e+003,1.6001e+002,5.2006e+002,1.6001e+002,2.0001e+002,1.6406e+003,3.4024e+003,2.8417e+003,4.0033e+003,2.6014e+003,4.2437e+003,4.2032e+003,3.4024e+003,3.2822e+003,3.9232e+003,3.9232e+003,2.8817e+003,8.9616e+002,4.8805e+002,5.2006e+002
2021-01-06 07:00:00 PST,8.9233e+004,1.3232e+004,3.6111e+004,1.0903e+004,1.1984e+004,1.7002e+004,1.6001e+002,5.6006e+002,1.6001e+002,2.0001e+002,2.6414e+003,3.3623e+003,2.8016e+003,3.3223e+003,2.4813e+003,4.7246e+003,8.8481e+003,2.9618e+003,4.9651e+003,5.4461e+003,3.4024e+003,3.1220e+003,1.1203e+003,5.6006e+002,5.6006e+002
2021-01-06 07:15:00 PST,7.9235e+004,1.3511e+004,3.6478e+004,9.0526e+003,8.4112e+003,1.1781e+004,3.2002e+002,1.1203e+003,2.0001e+002,3.6003e+002,2.4813e+003,2.8817e+003,2.8817e+003,3.2422e+003,2.2811e+003,7.2911e+003,7.9271e+003,3.2422e+003,4.8850e+003,4.7246e+003,3.2422e+003,2.7215e+003,1.1203e+003,8.0013e+002,6.0007e+002
2021-01-06 07:30:00 PST,9.3206e+004,2.1716e+004,3.3853e+004,1.2146e+004,1.1541e+004,1.3949e+004,4.0427e+003,1.2803e+003,8.4015e+002,4.8005e+002,5.1255e+003,2.4412e+003,4.6044e+003,2.8417e+003,2.4412e+003,6.2882e+003,8.5696e+003,3.0419e+003,3.3624e+003,3.8831e+003,3.2021e+003,2.9218e+003,1.6005e+003,6.8010e+002,6.8010e+002
2021-01-06 07:45:00 PST,9.3178e+004,2.0956e+004,2.9821e+004,1.0979e+004,1.6468e+004,1.4953e+004,3.0891e+003,1.3204e+003,1.1603e+003,6.8010e+002,4.3239e+003,3.0019e+003,3.8431e+003,3.4825e+003,2.5213e+003,6.1680e+003,5.1321e+003,3.4825e+003,3.5226e+003,3.4024e+003,3.5226e+003,1.9608e+003,1.7526e+003,7.6012e+002,5.7607e+002
2021-01-06 08:00:00 PST,1.0456e+005,2.2642e+004,2.9529e+004,1.9181e+004,1.6526e+004,1.6681e+004,2.6008e+003,1.3604e+003,1.1203e+003,8.8016e+002,3.9232e+003,3.4425e+003,3.4425e+003,5.8070e+003,2.6815e+003,5.2457e+003,3.5226e+003,5.0453e+003,3.4024e+003,3.2822e+003,3.5626e+003,2.6815e+003,2.5614e+003,4.5243e+003,8.4015e+002
2021-01-06 08:15:00 PST,9.9529e+004,1.8452e+004,3.1507e+004,1.4551e+004,1.6686e+004,1.8332e+004,3.6017e+003,1.3604e+003,1.2003e+003,3.6003e+002,3.4024e+003,2.8417e+003,2.4813e+003,3.1621e+003,2.9618e+003,5.4061e+003,4.6445e+003,5.5264e+003,4.0835e+003,2.9618e+003,3.4024e+003,2.4012e+003,2.2410e+003,2.6014e+003,1.1603e+003
2021-01-06 08:30:00 PST,9.3340e+004,2.0626e+004,3.1345e+004,1.4755e+004,1.2222e+004,1.4391e+004,4.8436e+003,1.3604e+003,1.0802e+003,5.6006e+002,3.7629e+003,2.7215e+003,2.6815e+003,3.5626e+003,2.6815e+003,5.5263e+003,3.9633e+003,4.2037e+003,5.3259e+003,3.9232e+003,3.2422e+003,2.3612e+003,2.0008e+003,6.0007e+002,4.5242e+003
2021-01-06 08:45:00 PST,8.3274e+004,1.7181e+004,2.9365e+004,1.3510e+004,1.1315e+004,1.1902e+004,2.4567e+003,1.2003e+003,1.0002e+003,4.4004e+002,2.8016e+003,2.9618e+003,3.1220e+003,3.1621e+003,3.3223e+003,5.1254e+003,3.6027e+003,3.6027e+003,3.9633e+003,3.4024e+003,3.2422e+003,3.0019e+003,4.0033e+003,4.5604e+002,2.6334e+003
2021-01-06 09:00:00 PST,9.3272e+004,1.6844e+004,3.3768e+004,1.7167e+004,1.4835e+004,1.0658e+004,1.7204e+003,1.2803e+003,1.1603e+003,1.0002e+003,2.7616e+003,2.2010e+003,2.2010e+003,4.4842e+003,5.7669e+003,4.8449e+003,3.8030e+003,3.9633e+003,5.9674e+003,3.8831e+003,3.1621e+003,2.2410e+003,4.5242e+003,6.4008e+002,1.8807e+003
2021-01-06 09:15:00 PST,9.4465e+004,1.6119e+004,3.1304e+004,1.6526e+004,1.6163e+004,1.4351e+004,1.3204e+003,1.2803e+003,1.3204e+003,1.1603e+003,2.1209e+003,2.8817e+003,2.6815e+003,3.3223e+003,4.6445e+003,5.0453e+003,3.0820e+003,3.8831e+003,5.7669e+003,3.3223e+003,3.2422e+003,2.2010e+003,1.5605e+003,7.6012e+002,1.6005e+003
2021-01-06 09:30:00 PST,9.5032e+004,1.7005e+004,3.3404e+004,1.5356e+004,1.2182e+004,1.7085e+004,1.5205e+003,1.2403e+003,1.0802e+003,1.1203e+003,3.2021e+003,2.9218e+003,1.9208e+003,3.9632e+003,4.3639e+003,5.5263e+003,3.7629e+003,4.4040e+003,5.8471e+003,4.0033e+003,3.3623e+003,2.0008e+003,1.9608e+003,5.6006e+002,2.0809e+003
2021-01-06 09:45:00 PST,8.5585e+004,1.7205e+004,3.0740e+004,1.1315e+004,1.2817e+004,1.3507e+004,1.8007e+003,1.2403e+003,1.0402e+003,1.2003e+003,2.2410e+003,4.1636e+003,2.8417e+003,2.6414e+003,3.6027e+003,5.2858e+003,2.8417e+003,4.0434e+003,5.7268e+003,4.1235e+003,3.3623e+003,1.6406e+003,1.4324e+003,5.0405e+002,1.1203e+003
2021-01-06 10:00:00 PST,9.7158e+004,1.5596e+004,3.2756e+004,1.9662e+004,1.5717e+004,1.3427e+004,2.2010e+003,1.3604e+003,1.0402e+003,1.3604e+003,1.9608e+003,3.0819e+003,2.1209e+003,2.4412e+003,3.4825e+003,4.4841e+003,3.4825e+003,4.4441e+003,5.7268e+003,4.7647e+003,3.3223e+003,2.9218e+003,1.8007e+003,5.6006e+002,1.6005e+003
2021-01-06 10:15:00 PST,1.0854e+005,2.1789e+004,3.2150e+004,2.1272e+004,1.5723e+004,1.7609e+004,2.8417e+003,3.4813e+003,1.1603e+003,2.1209e+003,2.4012e+003,4.0434e+003,2.8817e+003,2.8016e+003,2.9618e+003,5.5263e+003,4.3220e+003,4.2437e+003,5.2858e+003,4.2037e+003,3.0820e+003,2.4012e+003,1.8007e+003,6.0007e+002,1.4404e+003
2021-01-06 10:30:00 PST,1.0316e+005,1.8330e+004,3.5055e+004,1.4994e+004,2.0867e+004,1.3911e+004,1.5205e+003,4.4023e+003,1.2403e+003,1.3604e+003,2.0409e+003,2.5213e+003,2.1610e+003,3.0419e+003,3.8431e+003,5.0052e+003,7.0852e+003,3.7629e+003,5.0854e+003,4.8831e+003,2.9618e+003,2.2811e+003,1.6806e+003,5.6006e+002,1.5205e+003
2021-01-06 10:45:00 PST,1.0067e+005,1.5692e+004,3.5307e+004,1.3114e+004,2.0065e+004,1.6488e+004,1.1603e+003,2.9769e+003,1.2403e+003,1.1603e+003,1.9208e+003,2.1209e+003,2.3211e+003,2.7616e+003,3.4024e+003,5.1655e+003,4.3700e+003,3.8030e+003,5.4862e+003,7.8464e+003,3.0019e+003,2.0809e+003,1.2563e+003,5.7607e+002,1.2403e+003
2021-01-06 11:00:00 PST,1.0212e+005,1.6118e+004,3.3684e+004,2.2886e+004,1.6041e+004,1.3392e+004,8.4015e+002,3.4413e+003,1.2003e+003,1.2003e+003,1.8807e+003,2.1209e+003,2.7215e+003,2.6815e+003,3.9232e+003,5.8070e+003,4.3225e+003,3.6427e+003,4.2437e+003,6.9250e+003,3.0419e+003,1.6406e+003,1.6806e+003,4.4040e+003,1.5205e+003
2021-01-06 11:15:00 PST,1.0314e+005,1.8613e+004,2.8961e+004,2.1875e+004,1.6198e+004,1.7488e+004,1.0002e+003,2.4006e+003,1.1603e+003,1.1603e+003,1.7206e+003,2.5613e+003,6.0841e+003,2.4813e+003,3.1220e+003,4.8448e+003,2.6013e+003,2.9218e+003,5.0853e+003,5.2029e+003,2.8817e+003,2.2010e+003,3.0820e+003,3.0820e+003,1.6005e+003
2021-01-06 11:30:00 PST,1.0379e+005,2.0907e+004,3.0535e+004,2.3847e+004,1.3147e+004,1.5355e+004,8.4015e+002,1.6805e+003,4.1618e+003,1.2003e+003,1.6406e+003,4.9250e+003,4.6422e+003,1.7606e+003,3.4024e+003,5.5263e+003,2.8016e+003,3.1220e+003,5.1655e+003,4.8026e+003,3.0019e+003,2.6014e+003,5.8471e+003,6.0007e+002,3.5226e+003
2021-01-06 11:45:00 PST,1.0797e+005,2.1202e+004,3.3960e+004,1.7743e+004,1.7658e+004,1.7408e+004,7.2011e+002,2.2410e+003,3.6414e+003,2.0008e+003,2.4009e+003,4.0434e+003,4.4986e+003,1.6005e+003,6.5164e+003,5.4461e+003,3.1621e+003,2.4412e+003,3.7229e+003,7.8066e+003,2.6815e+003,2.0409e+003,2.9057e+003,4.6404e+002,3.5466e+003
2021-01-06 12:00:00 PST,1.0748e+005,1.9899e+004,2.9768e+004,1.6923e+004,1.9341e+004,2.1547e+004,7.6012e+002,9.2017e+002,3.4816e+003,1.5205e+003,4.7625e+003,2.1610e+003,3.7628e+003,2.4813e+003,6.1639e+003,4.5643e+003,2.7215e+003,2.8016e+003,2.9618e+003,6.5246e+003,2.0809e+003,1.8407e+003,2.2811e+003,6.0007e+002,1.0002e+003
2021-01-06 12:15:00 PST,1.1135e+005,2.0018e+004,2.5453e+004,2.4616e+004,1.9619e+004,2.1639e+004,6.8010e+002,1.2403e+003,2.8811e+003,2.6808e+003,4.3621e+003,2.4813e+003,3.8423e+003,1.8007e+003,3.7618e+003,4.1235e+003,2.4012e+003,2.8417e+003,2.2410e+003,5.3630e+003,2.9618e+003,1.6806e+003,2.2811e+003,5.6006e+002,9.6019e+002
2021-01-06 12:30:00 PST,1.0747e+005,2.1548e+004,2.4406e+004,2.0225e+004,1.8130e+004,2.3162e+004,6.0007e+002,1.0802e+003,2.4407e+003,3.2413e+003,4.3220e+003,2.0409e+003,5.2829e+003,2.4813e+003,2.8015e+003,4.1235e+003,3.2822e+003,2.1610e+003,3.6427e+003,4.5622e+003,2.0008e+003,1.7606e+003,2.2410e+003,6.8010e+002,9.6019e+002
2021-01-06 12:45:00 PST,9.5218e+004,1.8194e+004,2.3357e+004,1.7570e+004,1.8933e+004,1.7165e+004,7.6012e+002,1.0402e+003,9.9215e+002,2.4007e+003,2.9210e+003,3.0419e+003,5.0347e+003,1.9608e+003,3.4013e+003,3.4825e+003,2.5614e+003,2.6014e+003,2.7616e+003,3.9218e+003,2.6014e+003,1.9608e+003,1.8167e+003,4.9605e+002,8.3214e+002
2021-01-06 13:00:00 PST,1.0692e+005,1.9699e+004,2.2233e+004,1.8375e+004,2.6387e+004,2.0221e+004,7.2011e+002,1.7203e+003,9.6019e+002,3.0411e+003,1.9207e+003,2.6010e+003,6.2843e+003,2.4012e+003,4.2424e+003,3.7229e+003,2.4412e+003,1.8007e+003,3.7629e+003,2.4812e+003,1.9208e+003,1.8007e+003,1.9208e+003,5.2006e+002,1.0802e+003
2021-01-06 13:15:00 PST,9.7021e+004,2.5420e+004,2.3037e+004,1.3066e+004,1.8210e+004,1.7287e+004,1.0402e+003,6.7270e+003,8.8016e+002,1.2802e+003,2.1610e+003,5.5637e+003,5.0026e+003,2.6815e+003,3.4823e+003,3.6427e+003,3.5226e+003,2.6815e+003,2.1209e+003,2.6414e+003,2.6815e+003,2.2010e+003,1.8407e+003,4.8005e+002,1.0802e+003
2021-01-06 13:30:00 PST,9.4839e+004,1.7848e+004,2.1871e+004,1.6081e+004,2.0990e+004,1.8049e+004,7.2011e+002,3.8420e+003,8.0013e+002,7.6012e+002,1.9608e+003,4.2419e+003,4.0817e+003,1.4004e+003,3.6027e+003,3.7629e+003,2.8016e+003,1.8807e+003,3.4825e+003,2.7215e+003,1.8007e+003,1.7606e+003,1.8807e+003,4.4004e+002,1.3604e+003
2021-01-06 13:45:00 PST,9.7473e+004,1.7839e+004,2.4570e+004,1.4303e+004,1.8569e+004,2.2193e+004,6.4008e+002,2.9930e+003,8.8016e+002,6.4008e+002,3.2812e+003,3.8976e+003,2.6650e+003,2.8016e+003,3.4024e+003,3.9633e+003,4.3239e+003,2.5213e+003,3.9633e+003,2.5614e+003,2.0008e+003,1.7606e+003,1.5205e+003,2.3772e+003,1.1923e+003
2021-01-06 14:00:00 PST,1.0053e+005,1.7888e+004,2.2273e+004,2.2197e+004,2.4015e+004,1.4151e+004,6.8010e+002,1.8404e+003,1.0402e+003,8.0013e+002,3.8816e+003,4.4821e+003,2.3210e+003,2.8016e+003,3.0419e+003,3.8030e+003,3.7229e+003,1.9208e+003,2.9218e+003,2.6414e+003,2.3211e+003,1.8407e+003,5.1655e+003,4.0033e+003,1.4805e+003
2021-01-06 14:15:00 PST,1.1373e+005,1.7527e+004,2.5376e+004,2.3731e+004,2.5424e+004,2.1669e+004,6.0007e+002,9.6015e+002,6.0007e+002,9.6019e+002,4.4021e+003,3.8416e+003,3.5213e+003,2.6014e+003,3.0019e+003,3.7629e+003,5.0453e+003,2.6815e+003,3.3223e+003,3.6828e+003,2.1610e+003,1.6406e+003,5.0854e+003,8.0013e+002,3.9633e+003
2021-01-06 14:30:00 PST,9.9072e+004,2.0388e+004,2.7109e+004,1.8695e+004,1.6440e+004,1.6440e+004,6.0007e+002,8.4015e+002,8.8016e+002,5.2006e+002,6.7252e+003,4.0417e+003,4.8424e+003,1.8807e+003,2.6815e+003,6.3645e+003,4.6445e+003,1.6806e+003,4.0434e+003,3.4425e+003,2.0809e+003,2.0809e+003,2.0809e+003,7.2011e+002,4.6845e+003
