# file...... Meter_611_C_Power.real.csv
# date...... Wed May 12 05:38:12 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_611_C:measured_power.real,xfmr_meter_611_C_1:measured_power.real,xfmr_meter_611_C_2:measured_power.real,xfmr_meter_611_C_3:measured_power.real,xfmr_meter_611_C_4:measured_power.real,xfmr_meter_611_C_5:measured_power.real,house_meter_611_C_1:measured_power.real,house_meter_611_C_2:measured_power.real,house_meter_611_C_3:measured_power.real,house_meter_611_C_4:measured_power.real,house_meter_611_C_5:measured_power.real,house_meter_611_C_6:measured_power.real,house_meter_611_C_7:measured_power.real,house_meter_611_C_8:measured_power.real,house_meter_611_C_9:measured_power.real,house_meter_611_C_10:measured_power.real,house_meter_611_C_11:measured_power.real,house_meter_611_C_12:measured_power.real,house_meter_611_C_13:measured_power.real,house_meter_611_C_14:measured_power.real,house_meter_611_C_15:measured_power.real,house_meter_611_C_16:measured_power.real,house_meter_611_C_17:measured_power.real,house_meter_611_C_18:measured_power.real,house_meter_611_C_19:measured_power.real
2021-01-07 14:15:00 PST,1.4893e+005,2.8229e+004,2.2505e+004,2.6231e+004,4.6256e+004,2.5710e+004,2.2411e+003,2.2010e+003,1.1187e+004,3.3624e+003,4.4002e+002,3.3624e+003,2.7216e+003,2.6014e+003,4.0003e+002,1.2403e+003,5.6007e+002,1.7206e+003,1.4004e+003,1.0142e+004,2.8417e+003,4.1236e+003,2.2010e+003,4.7648e+003,5.2006e+002
2021-01-07 14:30:00 PST,1.6496e+005,2.6436e+004,3.6891e+004,3.0272e+004,4.9566e+004,2.1787e+004,2.3612e+003,2.4813e+003,6.7297e+003,5.3261e+003,2.4001e+002,3.4025e+003,4.0435e+003,1.7607e+003,3.6003e+002,2.8417e+003,2.2010e+003,2.1610e+003,3.5627e+003,7.8934e+003,4.7649e+003,1.2916e+004,2.2411e+003,5.2860e+003,2.8002e+002
2021-01-07 14:45:00 PST,1.5099e+005,2.0514e+004,2.1715e+004,3.9665e+004,4.6529e+004,2.2569e+004,2.3612e+003,2.8818e+003,6.6494e+003,3.8031e+003,2.4001e+002,1.1203e+003,2.3612e+003,1.0402e+003,5.2006e+002,2.4012e+003,2.4813e+003,2.6815e+003,3.0820e+003,4.7248e+003,1.9208e+003,3.8431e+003,2.0009e+003,1.4163e+004,3.6003e+002
2021-01-07 15:00:00 PST,1.4542e+005,2.0347e+004,2.0592e+004,3.5861e+004,4.3741e+004,2.4879e+004,2.4813e+003,2.0809e+003,2.4012e+003,4.8049e+003,2.8002e+002,1.7607e+003,3.9233e+003,2.5614e+003,6.0008e+002,2.0809e+003,5.6007e+002,2.8017e+003,2.6815e+003,5.4864e+003,1.7206e+003,4.6045e+003,1.6406e+003,3.8031e+003,6.4009e+002
2021-01-07 15:15:00 PST,1.3953e+005,1.9141e+004,2.4266e+004,3.4676e+004,4.0051e+004,2.1396e+004,2.4413e+003,2.0009e+003,5.2006e+002,3.7230e+003,2.4813e+003,3.6028e+003,4.2038e+003,1.2000e+002,4.4004e+002,3.4826e+003,4.8005e+002,2.1210e+003,1.9608e+003,8.2947e+003,3.2422e+003,4.1637e+003,1.8007e+003,3.2422e+003,6.0008e+002
2021-01-07 15:30:00 PST,1.5854e+005,2.2565e+004,3.7458e+004,2.7196e+004,3.7736e+004,3.3577e+004,2.6014e+003,2.0809e+003,1.4004e+003,2.8017e+003,1.6001e+002,5.9275e+003,4.0836e+003,3.4425e+003,3.6003e+002,3.9233e+003,2.4012e+003,2.8417e+003,3.0019e+003,8.0539e+003,1.3238e+004,3.4425e+003,3.1221e+003,4.5244e+003,2.0001e+002
2021-01-07 15:45:00 PST,1.5103e+005,2.7214e+004,3.1296e+004,2.2199e+004,4.7229e+004,2.3086e+004,1.4805e+003,2.1210e+003,1.6406e+003,4.3641e+003,1.6001e+002,7.2111e+003,2.2010e+003,7.9335e+003,5.2006e+002,3.3224e+003,1.3604e+003,2.0809e+003,3.6428e+003,4.8049e+003,4.5244e+003,1.0906e+004,3.9233e+003,4.2038e+003,2.8002e+002
2021-01-07 16:00:00 PST,1.6312e+005,4.4671e+004,2.7610e+004,2.9296e+004,4.2606e+004,1.8935e+004,1.1603e+003,4.2038e+003,4.4004e+002,3.5627e+003,2.5214e+003,9.7405e+003,5.4464e+003,1.7305e+004,4.8005e+002,5.4063e+003,8.0014e+002,3.6028e+003,2.5214e+003,3.9634e+003,3.1221e+003,7.6125e+003,6.0880e+003,4.2839e+003,7.2011e+002
2021-01-07 16:15:00 PST,1.9079e+005,6.9956e+004,2.8917e+004,3.2789e+004,3.6970e+004,2.2158e+004,5.6007e+002,6.2886e+003,5.6007e+002,2.6015e+003,1.7507e+004,2.0129e+004,3.4025e+003,1.8193e+004,7.2011e+002,4.5244e+003,3.6003e+002,2.2811e+003,2.9218e+003,1.0745e+004,3.7631e+003,3.4826e+003,3.1221e+003,3.2423e+003,1.0665e+004
2021-01-07 16:30:00 PST,1.9959e+005,6.8357e+004,2.5720e+004,4.2699e+004,3.8030e+004,2.4779e+004,1.6406e+003,7.8535e+003,8.0014e+002,2.6816e+003,1.7548e+004,1.9524e+004,3.9234e+003,1.3721e+004,3.2002e+002,4.8852e+003,6.4009e+002,1.5605e+003,2.6415e+003,4.8852e+003,7.9337e+003,2.7617e+003,8.0014e+002,7.7331e+003,1.5130e+004
2021-01-07 16:45:00 PST,1.8236e+005,4.6028e+004,2.7042e+004,4.8574e+004,3.8233e+004,2.2478e+004,9.6020e+002,5.0455e+003,1.8808e+003,2.7617e+003,1.3600e+004,1.2474e+004,2.8818e+003,6.1282e+003,3.2002e+002,2.7216e+003,1.9208e+003,1.9608e+003,2.2811e+003,3.4826e+003,1.3318e+004,9.2018e+002,1.0402e+003,1.2313e+004,1.1227e+004
2021-01-07 17:00:00 PST,1.6960e+005,3.8358e+004,3.1830e+004,2.9451e+004,3.5894e+004,3.4066e+004,2.2411e+003,1.0002e+003,1.7607e+003,5.7271e+003,1.0665e+004,1.2152e+004,2.8017e+003,1.8007e+003,1.1670e+004,2.3212e+003,8.4015e+002,2.7216e+003,2.6415e+003,3.6028e+003,6.6094e+003,1.2804e+003,3.6829e+003,2.2411e+003,4.3641e+003
2021-01-07 17:15:00 PST,1.7503e+005,3.6315e+004,4.0797e+004,2.6832e+004,3.3825e+004,3.7263e+004,2.5614e+003,2.4413e+003,2.2010e+003,2.7216e+003,1.0785e+004,9.2184e+003,4.3641e+003,1.8407e+003,1.3721e+004,2.8417e+003,5.6007e+002,2.4012e+003,2.0809e+003,3.8432e+003,3.9634e+003,1.1147e+004,2.2010e+003,3.4426e+003,4.8852e+003
2021-01-07 17:30:00 PST,1.4538e+005,3.1419e+004,2.8062e+004,3.3265e+004,3.2810e+004,1.9820e+004,4.8005e+002,4.4843e+003,4.0003e+002,2.6415e+003,6.4890e+003,1.0062e+004,4.8450e+003,1.8808e+003,1.0222e+004,2.7216e+003,8.0014e+002,1.6406e+003,2.3212e+003,2.9218e+003,4.0836e+003,3.2423e+003,3.2022e+003,5.5667e+003,9.7404e+003
2021-01-07 17:45:00 PST,1.5251e+005,2.8349e+004,3.2771e+004,2.5988e+004,3.5393e+004,3.0008e+004,1.1603e+003,1.2003e+003,5.2006e+002,5.6068e+003,1.0102e+004,3.0820e+003,2.7216e+003,3.8432e+003,4.2439e+003,1.6006e+003,2.5614e+003,3.2022e+003,2.9619e+003,7.7329e+003,5.0856e+003,5.2459e+003,2.4012e+003,3.7230e+003,6.0880e+003
2021-01-07 18:00:00 PST,1.5670e+005,2.2569e+004,4.3294e+004,2.5621e+004,3.6121e+004,2.9089e+004,4.4004e+002,5.8072e+003,4.4004e+002,6.5247e+003,2.6415e+003,3.6003e+002,2.6015e+003,3.6829e+003,4.0836e+003,2.0809e+003,1.9608e+003,2.9218e+003,4.2439e+003,1.3882e+004,3.8832e+003,9.9815e+003,3.0019e+003,3.2823e+003,5.1657e+003
2021-01-07 18:15:00 PST,1.4566e+005,2.7347e+004,2.6388e+004,3.1836e+004,3.6488e+004,2.3595e+004,1.1203e+003,9.8207e+003,4.8005e+002,7.7273e+003,2.0001e+002,4.0003e+002,2.6415e+003,4.8450e+003,4.2038e+003,2.9218e+003,8.4015e+002,2.2411e+003,3.8432e+003,3.6028e+003,4.0435e+003,4.6045e+003,2.9619e+003,5.9676e+003,4.8050e+003
2021-01-07 18:30:00 PST,1.6244e+005,3.3476e+004,2.7846e+004,4.0170e+004,3.6692e+004,2.4252e+004,3.5627e+003,1.0383e+004,1.4004e+003,2.8017e+003,2.0001e+002,5.4865e+003,5.3261e+003,4.1637e+003,4.0435e+003,3.0019e+003,5.6007e+002,1.9608e+003,3.2022e+003,4.8050e+003,6.8100e+003,3.3624e+003,2.2411e+003,1.4365e+004,3.8432e+003
2021-01-07 18:45:00 PST,2.1155e+005,4.8244e+004,3.2393e+004,3.6728e+004,4.9706e+004,4.4475e+004,1.0183e+004,9.3391e+003,4.8005e+002,2.8017e+003,4.4004e+002,1.6137e+004,5.6871e+003,2.8418e+003,2.4813e+003,2.0809e+003,1.2003e+003,2.6015e+003,2.7617e+003,5.4865e+003,1.1871e+004,3.7631e+003,3.2423e+003,4.5245e+003,5.1257e+003
2021-01-07 19:00:00 PST,1.9976e+005,4.8225e+004,2.6555e+004,4.8462e+004,4.3617e+004,3.2894e+004,9.1783e+003,6.5694e+003,7.2916e+003,5.3663e+003,4.4004e+002,1.1549e+004,4.0035e+003,3.5227e+003,3.6429e+003,2.7216e+003,1.0002e+003,6.9705e+003,2.2010e+003,3.7631e+003,2.7216e+003,3.4426e+003,2.3212e+003,2.9219e+003,1.2393e+004
2021-01-07 19:15:00 PST,1.9474e+005,4.4218e+004,3.6728e+004,4.3673e+004,4.0384e+004,2.9737e+004,7.3316e+003,3.6829e+003,9.5397e+003,2.8017e+003,3.2002e+002,1.2072e+004,3.9233e+003,4.2840e+003,2.4813e+003,3.2423e+003,8.4015e+002,9.9414e+003,8.0014e+002,1.1067e+004,3.4025e+003,4.7649e+003,3.5627e+003,4.1638e+003,4.8852e+003
2021-01-07 19:30:00 PST,1.6739e+005,3.0880e+004,3.3157e+004,3.1551e+004,4.8553e+004,2.3245e+004,5.0054e+003,2.5614e+003,6.2083e+003,2.8818e+003,2.4001e+002,8.1342e+003,2.8417e+003,2.8818e+003,3.1221e+003,5.6869e+003,3.1621e+003,1.6005e+003,6.0008e+002,9.2986e+003,1.0402e+003,8.4955e+003,3.6428e+003,4.5645e+003,3.8031e+003
2021-01-07 19:45:00 PST,1.6533e+005,3.3464e+004,2.9776e+004,3.3330e+004,4.7652e+004,2.1107e+004,2.4413e+003,3.3224e+003,5.0856e+003,5.4865e+003,2.0001e+002,8.2547e+003,5.3261e+003,3.2022e+003,3.2823e+003,2.0809e+003,1.2634e+004,2.1610e+003,7.6012e+002,4.2038e+003,1.0002e+003,3.5227e+003,3.2823e+003,4.3240e+003,5.3261e+003
2021-01-07 20:00:00 PST,1.6345e+005,2.7850e+004,2.3409e+004,3.8466e+004,5.0083e+004,2.3644e+004,6.0008e+002,1.2403e+003,4.2839e+003,2.8017e+003,2.6014e+003,6.1281e+003,6.8100e+003,3.2823e+003,2.2010e+003,3.4425e+003,4.3240e+003,3.1221e+003,8.8017e+002,5.1256e+003,7.2011e+002,3.5227e+003,3.3224e+003,3.6429e+003,8.2108e+003
2021-01-07 20:15:00 PST,1.7219e+005,1.8778e+004,2.4893e+004,4.8659e+004,5.0326e+004,2.9533e+004,1.6005e+003,9.6020e+002,2.1610e+003,3.6829e+003,4.0003e+002,3.4025e+003,4.2839e+003,2.2411e+003,2.9619e+003,2.8417e+003,4.1236e+003,2.5214e+003,2.2411e+003,3.7630e+003,2.8410e+003,3.5227e+003,2.8417e+003,7.8132e+003,1.1015e+004
2021-01-07 20:30:00 PST,1.7644e+005,2.0188e+004,3.4960e+004,3.7331e+004,4.5048e+004,3.8910e+004,4.0003e+002,1.8808e+003,6.0008e+002,4.6046e+003,2.7616e+003,3.0019e+003,4.0836e+003,2.8017e+003,2.8818e+003,3.0820e+003,6.9705e+003,1.9608e+003,8.8017e+002,3.4826e+003,7.2057e+003,8.3350e+003,3.4826e+003,1.0002e+003,1.5194e+004
2021-01-07 20:45:00 PST,1.4983e+005,6.8885e+003,4.1429e+004,3.1074e+004,4.7227e+004,2.3205e+004,1.6005e+003,2.8002e+002,1.8407e+003,3.6003e+002,4.0003e+002,4.0003e+002,1.6406e+003,3.6003e+002,2.3212e+003,2.2411e+003,6.8902e+003,2.4813e+003,9.6020e+002,6.0478e+003,1.6598e+004,3.6428e+003,2.3612e+003,5.2006e+002,6.2850e+003
2021-01-07 21:00:00 PST,1.3212e+005,6.6076e+003,3.9798e+004,2.6914e+004,3.4140e+004,2.4654e+004,2.0001e+002,1.6005e+003,4.0003e+002,3.6003e+002,1.3604e+003,4.4004e+002,1.7607e+003,4.8005e+002,4.6446e+003,2.8417e+003,4.1236e+003,3.1621e+003,8.8016e+002,1.4203e+004,5.9640e+003,3.7630e+003,2.8017e+003,1.5205e+003,4.5244e+003
2021-01-07 21:15:00 PST,1.4009e+005,8.7761e+003,3.0866e+004,3.4932e+004,4.3605e+004,2.1912e+004,1.6001e+002,3.8829e+003,1.7607e+003,2.0001e+002,4.0003e+002,2.4001e+002,1.7206e+003,4.0003e+002,4.0836e+003,1.0802e+003,4.0836e+003,2.5614e+003,2.4413e+003,4.5644e+003,5.9240e+003,6.0077e+003,4.2839e+003,6.0008e+002,3.4425e+003
2021-01-07 21:30:00 PST,1.1289e+005,6.8888e+003,2.0752e+004,2.1120e+004,3.9481e+004,2.4651e+004,5.2006e+002,2.4810e+003,2.0001e+002,1.6001e+002,4.4004e+002,1.0002e+003,1.7206e+003,3.6003e+002,2.7216e+003,6.4009e+002,3.8431e+003,3.2422e+003,4.0003e+002,3.6428e+003,5.2858e+003,9.2018e+002,5.6007e+002,5.6007e+002,3.7630e+003
2021-01-07 21:45:00 PST,1.0740e+005,4.8038e+003,1.8751e+004,1.7735e+004,3.4866e+004,3.1247e+004,9.6019e+002,4.8002e+002,2.8002e+002,2.0001e+002,5.2006e+002,5.6007e+002,1.4004e+003,4.0003e+002,6.8010e+002,6.4009e+002,2.2811e+003,2.8818e+003,4.4004e+002,1.1603e+003,8.2141e+003,2.4012e+003,2.0409e+003,4.0003e+002,1.1203e+003
2021-01-07 22:00:00 PST,9.9812e+004,6.7282e+003,1.2229e+004,1.7372e+004,2.9099e+004,3.4382e+004,1.5605e+003,4.8002e+002,2.8002e+002,1.6001e+002,5.2006e+002,1.7206e+003,1.2000e+002,1.8807e+003,2.1209e+003,6.0008e+002,2.6815e+003,3.6003e+002,6.4009e+002,4.8005e+002,4.8449e+003,4.8005e+002,6.8010e+002,4.8005e+002,1.6001e+002
2021-01-07 22:15:00 PST,9.5721e+004,3.2421e+003,1.4520e+004,1.4359e+004,3.0631e+004,3.2968e+004,2.4001e+002,2.0000e+002,2.4001e+002,2.8002e+002,1.6001e+002,4.4004e+002,1.4805e+003,2.0001e+002,6.4009e+002,3.6003e+002,3.8030e+003,6.4009e+002,6.8010e+002,1.8007e+003,6.1240e+003,4.4004e+002,6.4009e+002,4.8005e+002,4.8005e+002
2021-01-07 22:30:00 PST,1.0041e+005,1.7204e+003,1.5387e+004,2.6501e+004,2.9868e+004,2.6936e+004,1.6001e+002,2.0001e+002,1.2000e+002,3.2002e+002,2.4001e+002,2.8002e+002,1.6001e+002,2.4001e+002,4.8005e+002,4.4004e+002,4.4004e+002,6.4009e+002,4.4004e+002,6.8010e+002,1.1496e+004,7.2011e+002,5.2006e+002,4.0003e+002,7.2011e+002
2021-01-07 22:45:00 PST,8.6831e+004,2.5213e+003,8.6576e+003,1.8427e+004,3.2204e+004,2.5021e+004,1.2000e+002,1.2403e+003,1.6001e+002,2.4001e+002,2.8002e+002,1.2000e+002,2.0001e+002,1.6001e+002,3.6003e+002,7.2011e+002,3.6003e+002,3.6003e+002,3.6003e+002,6.0008e+002,5.4038e+003,4.8005e+002,3.6003e+002,5.2006e+002,6.0008e+002
2021-01-07 23:00:00 PST,7.8982e+004,2.8016e+003,5.5251e+003,1.8099e+004,2.8847e+004,2.3709e+004,2.0001e+002,2.0001e+002,1.3204e+003,1.6001e+002,3.2002e+002,1.6001e+002,3.2002e+002,1.2000e+002,4.0003e+002,1.8007e+003,5.6007e+002,4.4004e+002,6.8010e+002,4.0003e+002,8.4012e+002,4.0003e+002,5.6007e+002,4.0003e+002,1.3204e+003
2021-01-07 23:15:00 PST,6.6389e+004,1.6805e+003,3.9623e+003,1.0460e+004,2.3292e+004,2.6993e+004,2.4001e+002,1.2000e+002,2.0001e+002,1.6001e+002,2.0001e+002,1.2000e+002,5.2006e+002,1.2000e+002,5.2006e+002,3.6003e+002,4.8005e+002,6.4009e+002,6.4009e+002,4.0003e+002,2.8002e+002,6.4009e+002,6.8010e+002,7.2011e+002,4.4004e+002
2021-01-07 23:30:00 PST,6.4327e+004,2.2008e+003,5.9656e+003,8.8530e+003,2.4912e+004,2.2395e+004,1.6001e+002,2.0001e+002,1.2000e+002,2.4001e+002,1.6001e+002,2.4001e+002,8.0013e+002,2.8002e+002,6.4008e+002,1.6001e+002,1.6406e+003,6.8010e+002,7.6012e+002,7.2011e+002,6.8010e+002,6.8010e+002,4.8005e+002,3.6003e+002,5.2006e+002
2021-01-07 23:45:00 PST,6.2099e+004,1.7204e+003,7.7298e+003,7.6092e+003,1.6646e+004,2.8393e+004,2.0001e+002,2.4001e+002,2.4001e+002,2.4001e+002,1.6001e+002,2.0001e+002,1.2000e+002,3.2002e+002,5.2006e+002,6.8010e+002,3.2002e+002,4.4004e+002,1.4004e+003,6.0007e+002,2.0408e+003,1.7206e+003,3.6003e+002,4.0003e+002,4.0003e+002
2021-01-08 00:00:00 PST,6.6059e+004,2.4812e+003,4.7233e+003,1.3352e+004,1.8778e+004,2.6724e+004,2.4001e+002,2.4001e+002,2.0001e+002,1.0802e+003,1.6001e+002,2.4001e+002,1.2000e+002,2.0001e+002,3.6003e+002,6.4008e+002,6.4008e+002,1.0002e+003,7.2011e+002,4.0003e+002,4.8005e+002,4.8005e+002,3.2002e+002,1.8807e+003,4.0003e+002
2021-01-08 00:15:00 PST,5.6592e+004,2.6413e+003,5.0440e+003,1.2748e+004,1.0578e+004,2.5581e+004,1.0802e+003,2.4001e+002,2.4001e+002,2.0001e+002,2.8002e+002,2.0001e+002,2.8002e+002,1.2000e+002,5.6006e+002,5.6006e+002,5.2006e+002,1.2803e+003,8.4015e+002,2.0001e+002,4.4004e+002,6.4008e+002,1.8007e+003,6.0007e+002,5.6006e+002
2021-01-08 00:30:00 PST,4.6173e+004,5.8876e+003,3.8022e+003,7.0891e+003,9.9357e+003,1.9459e+004,2.8002e+002,1.2000e+002,2.4001e+002,2.2811e+003,3.2002e+002,2.0001e+002,2.2811e+003,1.6001e+002,6.0007e+002,3.2002e+002,2.8002e+002,6.8010e+002,3.2002e+002,5.2006e+002,6.8010e+002,4.0003e+002,5.6006e+002,3.6003e+002,3.2002e+002
2021-01-08 00:45:00 PST,4.6002e+004,2.4812e+003,3.4818e+003,5.6853e+003,8.9722e+003,2.5382e+004,1.6001e+002,1.6001e+002,1.6001e+002,2.4001e+002,4.8005e+002,1.0402e+003,1.2000e+002,1.2000e+002,4.8005e+002,4.4004e+002,3.2002e+002,2.8002e+002,4.0003e+002,6.4008e+002,6.4008e+002,2.8002e+002,4.0003e+002,4.0003e+002,3.2002e+002
2021-01-08 01:00:00 PST,4.1992e+004,8.3340e+003,3.7220e+003,6.2459e+003,6.1655e+003,1.7524e+004,1.2000e+002,1.2000e+002,1.2000e+002,3.2021e+003,8.4015e+002,2.8002e+002,2.4813e+003,1.1603e+003,4.8005e+002,5.2006e+002,6.4008e+002,2.4001e+002,6.0007e+002,3.6003e+002,3.2002e+002,5.6006e+002,4.4004e+002,5.2006e+002,5.2006e+002
2021-01-08 01:15:00 PST,4.4179e+004,4.4458e+003,5.5649e+003,5.8051e+003,6.1256e+003,2.2237e+004,1.2000e+002,1.6001e+002,1.2000e+002,3.0419e+003,1.6001e+002,1.6001e+002,4.4004e+002,2.4001e+002,1.6406e+003,5.6006e+002,6.4008e+002,5.2006e+002,6.4008e+002,4.0003e+002,4.4004e+002,7.2011e+002,4.4004e+002,4.0003e+002,6.0007e+002
2021-01-08 01:30:00 PST,5.3443e+004,8.0937e+003,4.0424e+003,5.1643e+003,6.2858e+003,2.9856e+004,3.2002e+002,1.2803e+003,1.6001e+002,2.4813e+003,2.4001e+002,1.6001e+002,3.2422e+003,2.0001e+002,2.8002e+002,4.0003e+002,2.8002e+002,6.4008e+002,6.0007e+002,6.4008e+002,7.2011e+002,4.8005e+002,5.2006e+002,3.6003e+002,2.8002e+002
2021-01-08 01:45:00 PST,4.7301e+004,1.0226e+004,4.8441e+003,6.6869e+003,5.8049e+003,1.9738e+004,2.8002e+002,2.8002e+002,3.2002e+002,5.3259e+003,2.4001e+002,1.2000e+002,3.4024e+003,2.4001e+002,7.2011e+002,4.4004e+002,1.6001e+002,6.0007e+002,3.6003e+002,1.7606e+003,6.0007e+002,2.0001e+002,4.0003e+002,5.6006e+002,1.4004e+003
2021-01-08 02:00:00 PST,4.5827e+004,7.2108e+003,3.7621e+003,5.6849e+003,5.9653e+003,2.3204e+004,2.0001e+002,1.6001e+002,1.3204e+003,2.5213e+003,2.0001e+002,2.0001e+002,2.4813e+003,1.2000e+002,6.4008e+002,6.8010e+002,6.4008e+002,3.2002e+002,5.2006e+002,2.4001e+002,2.8002e+002,4.4004e+002,4.0003e+002,5.6006e+002,5.2006e+002
2021-01-08 02:15:00 PST,5.1406e+004,7.6930e+003,3.8422e+003,5.4445e+003,1.1020e+004,2.3406e+004,1.2000e+002,8.0013e+002,1.6001e+002,2.6014e+003,2.0001e+002,3.6003e+002,3.2422e+003,2.0001e+002,6.0007e+002,4.4004e+002,6.4008e+002,2.0001e+002,6.4008e+002,4.0003e+002,2.0001e+002,7.2011e+002,6.0007e+002,1.6001e+002,7.2011e+002
2021-01-08 02:30:00 PST,4.4031e+004,7.1324e+003,5.1643e+003,6.0859e+003,5.8049e+003,1.9843e+004,1.2000e+002,1.2000e+002,1.6001e+002,2.8417e+003,2.4001e+002,2.0001e+002,3.2021e+003,2.4001e+002,3.6003e+002,2.8002e+002,1.5605e+003,6.0007e+002,6.0007e+002,6.4008e+002,6.8010e+002,4.4004e+002,4.8005e+002,4.0003e+002,4.8005e+002
2021-01-08 02:45:00 PST,4.5614e+004,9.1820e+003,3.7621e+003,5.7652e+003,7.4486e+003,1.9456e+004,2.0001e+002,2.4001e+002,1.2000e+002,4.8449e+003,2.0001e+002,1.6001e+002,3.2822e+003,1.2000e+002,4.8005e+002,3.6003e+002,1.6001e+002,6.8010e+002,3.6003e+002,7.2011e+002,6.4008e+002,3.6003e+002,2.8002e+002,6.4008e+002,2.0001e+002
2021-01-08 03:00:00 PST,5.6321e+004,9.3807e+003,4.2029e+003,8.2121e+003,6.9674e+003,2.7557e+004,2.4001e+002,1.1203e+003,2.0001e+002,2.5614e+003,2.4001e+002,1.2000e+002,4.7246e+003,1.6001e+002,6.4008e+002,1.3604e+003,4.8005e+002,3.2002e+002,3.6003e+002,1.6001e+002,4.0003e+002,4.8005e+002,4.0003e+002,4.8005e+002,7.2011e+002
2021-01-08 03:15:00 PST,6.1722e+004,9.7450e+003,5.8859e+003,8.8130e+003,6.2861e+003,3.0991e+004,2.4001e+002,6.0007e+002,2.0001e+002,2.4813e+003,2.4001e+002,1.2000e+002,5.6867e+003,1.6001e+002,6.8010e+002,1.1603e+003,6.8010e+002,3.6003e+002,4.8005e+002,2.0001e+002,4.0003e+002,1.9208e+003,6.4008e+002,1.6001e+002,5.6006e+002
2021-01-08 03:30:00 PST,6.1525e+004,2.2960e+004,5.0842e+003,5.9256e+003,6.6874e+003,2.0867e+004,2.0001e+002,1.1603e+003,1.6001e+002,2.5213e+003,1.2000e+002,2.2010e+003,1.5973e+004,5.2006e+002,5.2006e+002,3.6003e+002,4.8005e+002,4.4004e+002,5.6006e+002,6.8010e+002,1.6406e+003,4.0003e+002,4.4004e+002,4.8005e+002,3.6003e+002
2021-01-08 03:45:00 PST,6.1888e+004,2.2840e+004,4.4035e+003,6.6871e+003,6.2858e+003,2.1671e+004,4.0003e+002,1.6005e+003,2.4001e+002,3.6828e+003,1.6001e+002,2.8002e+002,1.5893e+004,4.8005e+002,4.0003e+002,1.6001e+002,1.2000e+002,5.6006e+002,1.7206e+003,6.4008e+002,4.4004e+002,3.6003e+002,2.8002e+002,7.2011e+002,4.4004e+002
2021-01-08 04:00:00 PST,6.3854e+004,2.6813e+004,3.4818e+003,5.5247e+003,7.1684e+003,2.0865e+004,1.4404e+003,1.1203e+003,2.2811e+003,4.0033e+003,1.2000e+002,2.4412e+003,1.5007e+004,2.8002e+002,3.6003e+002,5.6006e+002,4.0003e+002,4.0003e+002,4.4004e+002,4.0003e+002,4.0003e+002,5.2006e+002,3.6003e+002,2.8002e+002,4.8005e+002
2021-01-08 04:15:00 PST,6.3906e+004,2.4211e+004,5.1244e+003,6.6071e+003,5.2841e+003,2.2679e+004,6.0007e+002,4.8449e+003,1.2000e+002,2.9618e+003,2.8002e+002,3.2021e+003,1.1829e+004,2.8002e+002,5.2006e+002,7.2011e+002,6.4008e+002,1.6406e+003,5.6006e+002,1.6001e+002,4.0003e+002,4.8005e+002,6.0007e+002,1.5205e+003,3.2002e+002
2021-01-08 04:30:00 PST,6.4338e+004,2.6055e+004,4.6031e+003,7.2085e+003,5.4044e+003,2.1067e+004,3.6003e+002,3.3624e+003,2.4412e+003,2.6014e+003,3.2002e+002,6.0878e+003,1.0503e+004,2.8002e+002,5.6007e+002,7.6012e+002,5.6007e+002,5.6007e+002,5.2006e+002,5.2006e+002,7.2011e+002,4.0003e+002,1.8807e+003,6.0007e+002,3.6003e+002
2021-01-08 04:45:00 PST,6.8519e+004,1.9570e+004,3.1615e+003,5.4446e+003,6.4462e+003,3.3895e+004,3.6003e+002,2.2010e+003,2.0001e+002,5.2457e+003,2.0001e+002,1.1203e+003,9.8603e+003,3.2002e+002,5.2006e+002,2.0001e+002,2.0001e+002,4.8005e+002,2.4001e+002,6.4009e+002,4.4004e+002,4.4004e+002,2.4001e+002,5.2006e+002,4.8005e+002
2021-01-08 05:00:00 PST,5.5673e+004,1.8986e+004,3.1214e+003,5.5648e+003,6.2459e+003,2.1754e+004,1.4004e+003,2.1610e+003,1.2000e+002,3.3223e+003,2.8002e+002,3.2822e+003,6.9701e+003,1.4004e+003,3.6003e+002,4.4004e+002,3.6003e+002,3.2002e+002,4.0003e+002,4.4004e+002,2.0001e+002,6.0007e+002,2.8002e+002,3.6003e+002,5.6006e+002
2021-01-08 05:15:00 PST,6.0253e+004,2.4219e+004,4.0024e+003,5.6850e+003,6.6073e+003,1.9739e+004,2.6014e+003,3.1621e+003,2.3612e+003,4.2437e+003,5.2006e+002,3.1621e+003,6.0007e+002,7.4917e+003,5.2006e+002,7.2011e+002,6.0007e+002,4.0003e+002,6.8010e+002,2.4001e+002,4.0003e+002,4.4004e+002,6.4008e+002,2.8002e+002,2.8002e+002
2021-01-08 05:30:00 PST,9.4517e+004,3.3285e+004,5.4446e+003,1.4950e+004,1.4894e+004,2.5942e+004,2.6415e+003,5.0453e+003,2.0001e+002,2.5614e+003,3.6003e+002,4.9251e+003,8.4015e+002,1.6538e+004,4.8005e+002,6.0007e+002,5.6007e+002,5.2006e+002,6.0007e+002,4.8005e+002,6.8010e+002,1.5205e+003,6.0008e+002,5.6007e+002,2.4001e+002
