# file...... 1Meter_652_A_power.real.csv
# date...... Wed May 12 03:44:55 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_20:measured_power.real,house_meter_652_A_21:measured_power.real,house_meter_652_A_22:measured_power.real,house_meter_652_A_23:measured_power.real,house_meter_652_A_24:measured_power.real,house_meter_652_A_25:measured_power.real,house_meter_652_A_26:measured_power.real,house_meter_652_A_27:measured_power.real,house_meter_652_A_28:measured_power.real,house_meter_652_A_29:measured_power.real,house_meter_652_A_30:measured_power.real,house_meter_652_A_31:measured_power.real,house_meter_652_A_32:measured_power.real,house_meter_652_A_33:measured_power.real,house_meter_652_A_34:measured_power.real,house_meter_652_A_35:measured_power.real,house_meter_652_A_36:measured_power.real,house_meter_652_A_37:measured_power.real,house_meter_652_A_38:measured_power.real,house_meter_652_A_39:measured_power.real,house_meter_652_A_40:measured_power.real
2021-01-07 18:15:00 PST,2.0809e+003,1.5205e+003,2.7215e+003,2.6414e+003,2.5613e+003,2.1209e+003,3.4825e+003,6.7292e+003,7.4914e+003,6.2078e+003,1.7784e+004,4.0433e+003,3.2021e+003,8.0531e+003,3.2822e+003,7.1704e+003,3.2021e+003,4.0003e+002,4.8005e+002,6.0007e+002,1.7606e+003
2021-01-07 18:30:00 PST,1.9207e+003,1.6005e+003,2.8416e+003,2.3611e+003,2.5213e+003,3.8831e+003,3.4424e+003,3.6827e+003,5.7266e+003,4.6043e+003,1.7664e+004,5.2055e+003,1.0784e+004,2.9618e+003,3.3222e+003,1.0984e+004,3.1620e+003,1.4404e+003,4.8005e+002,1.8007e+003,1.3204e+003
2021-01-07 18:45:00 PST,1.9207e+003,1.3204e+003,5.2055e+003,2.3211e+003,2.5613e+003,4.9650e+003,9.9000e+003,4.4841e+003,5.6866e+003,5.0452e+003,1.7422e+004,1.8954e+004,1.6576e+004,4.6844e+003,3.4424e+003,7.8926e+003,1.1065e+004,2.8002e+002,3.6003e+002,3.6003e+002,1.2803e+003
2021-01-07 19:00:00 PST,1.9207e+003,2.3211e+003,4.7646e+003,2.2810e+003,2.7615e+003,1.9608e+003,4.2036e+003,5.0051e+003,5.7267e+003,3.9231e+003,1.7140e+004,1.7583e+004,1.6334e+004,3.3222e+003,1.0342e+004,5.8870e+003,3.3222e+003,4.4004e+002,4.8005e+002,3.6003e+002,2.6814e+003
2021-01-07 19:15:00 PST,1.9608e+003,5.0451e+003,7.3309e+003,2.7215e+003,4.2837e+003,3.1620e+003,4.4440e+003,6.4485e+003,8.4947e+003,5.6866e+003,1.7664e+004,6.1276e+003,1.6294e+004,6.8896e+003,9.8195e+003,5.9672e+003,3.1030e+003,1.1603e+003,4.0003e+002,2.1209e+003,1.8407e+003
2021-01-07 19:30:00 PST,1.8807e+003,3.7629e+003,6.0474e+003,2.7215e+003,2.5213e+003,2.7215e+003,3.4023e+003,5.8068e+003,6.4484e+003,4.5642e+003,1.7664e+004,2.9618e+003,1.5972e+004,2.2810e+003,3.3623e+003,7.3308e+003,3.1220e+003,4.4004e+002,4.0003e+002,3.2002e+002,1.2803e+003
2021-01-07 19:45:00 PST,1.9207e+003,2.9618e+003,3.7228e+003,2.9217e+003,3.1220e+003,5.1654e+003,8.6152e+003,5.3258e+003,5.8871e+003,5.8871e+003,1.7342e+004,4.3238e+003,1.5691e+004,2.3611e+003,3.5225e+003,1.1266e+004,6.2078e+003,1.9608e+003,1.5605e+003,3.2002e+002,1.2003e+003
2021-01-07 20:00:00 PST,2.0008e+003,2.2010e+003,2.8016e+003,7.2105e+003,2.5613e+003,2.5213e+003,3.6427e+003,5.2055e+003,9.6991e+003,4.6043e+003,1.6213e+004,4.8047e+003,9.4983e+003,3.2021e+003,3.4023e+003,6.1276e+003,7.4913e+003,8.0013e+002,1.6806e+003,2.8002e+002,1.6005e+003
2021-01-07 20:15:00 PST,3.2816e+003,9.2017e+002,3.9231e+003,7.1303e+003,2.9217e+003,4.2837e+003,4.5642e+003,5.4059e+003,8.2940e+003,5.2055e+003,1.4925e+004,1.5650e+004,3.3222e+003,4.8447e+003,9.4179e+003,7.0099e+003,3.2822e+003,3.6003e+002,1.6405e+003,2.0001e+002,1.8007e+003
2021-01-07 20:30:00 PST,7.8477e+003,2.2010e+003,5.9271e+003,6.9698e+003,2.6414e+003,2.5213e+003,5.1654e+003,7.2507e+003,7.2908e+003,3.8029e+003,1.5650e+004,1.2230e+004,3.1620e+003,5.2856e+003,1.6979e+004,4.7245e+003,3.2421e+003,1.1203e+003,3.7629e+003,1.3604e+003,1.2403e+003
2021-01-07 20:45:00 PST,6.5651e+003,2.5613e+003,4.4841e+003,6.8094e+003,2.5213e+003,2.0809e+003,5.7266e+003,3.3623e+003,6.8896e+003,5.1253e+003,1.2632e+004,2.9618e+003,3.0419e+003,2.4012e+003,4.6844e+003,9.8114e+003,3.3286e+003,4.4004e+002,1.7206e+003,3.2002e+002,8.4014e+002
2021-01-07 21:00:00 PST,3.0810e+003,4.0032e+003,4.0433e+003,5.9672e+003,3.0018e+003,2.9217e+003,1.1587e+004,5.6465e+003,5.4460e+003,4.0033e+003,1.4282e+004,4.5642e+003,1.0021e+004,2.2010e+003,3.6824e+003,6.1677e+003,1.0382e+004,4.8005e+002,1.8007e+003,4.4004e+002,1.0802e+003
2021-01-07 21:15:00 PST,2.1607e+003,1.2003e+003,3.6026e+003,1.9608e+003,4.6043e+003,2.8016e+003,4.0834e+003,3.4023e+003,6.0073e+003,4.9249e+003,1.0462e+004,4.4039e+003,1.6415e+004,3.2822e+003,8.4074e+003,6.2078e+003,3.2421e+003,4.4004e+002,1.7206e+003,4.0003e+002,5.0852e+003
2021-01-07 21:30:00 PST,4.0429e+003,1.9608e+003,1.8807e+003,4.9225e+003,7.3711e+003,1.8807e+003,3.4024e+003,9.4583e+003,8.6554e+003,5.0051e+003,9.6591e+003,1.1025e+004,1.6415e+004,7.0100e+003,7.6059e+003,6.2880e+003,3.2822e+003,1.0402e+003,1.6005e+003,2.8002e+002,4.8849e+003
2021-01-07 21:45:00 PST,2.2009e+003,1.4804e+003,1.8807e+003,6.7655e+003,4.3238e+003,3.9632e+003,3.3223e+003,3.3223e+003,5.2857e+003,3.8831e+003,9.7395e+003,1.3397e+004,1.5852e+004,3.0018e+003,1.7969e+004,6.6891e+003,4.4440e+003,5.2006e+002,1.6005e+003,2.8002e+002,4.6845e+003
2021-01-07 22:00:00 PST,2.6014e+003,1.6405e+003,3.2421e+003,4.8826e+003,2.0408e+003,3.2421e+003,8.4145e+003,3.3223e+003,5.0051e+003,5.1654e+003,1.1346e+004,3.4424e+003,1.5529e+004,2.2410e+003,1.2106e+004,1.0221e+004,3.6705e+003,2.8002e+002,1.2000e+002,2.4001e+002,2.5613e+003
2021-01-07 22:15:00 PST,2.0809e+003,2.1209e+003,1.9608e+003,3.9216e+003,2.8416e+003,1.9608e+003,3.6828e+003,5.8069e+003,4.8448e+003,3.7228e+003,1.1628e+004,4.9650e+003,5.2055e+003,9.2017e+002,3.4023e+003,6.2880e+003,1.0061e+004,1.3604e+003,2.8002e+002,3.2002e+002,1.8007e+003
2021-01-07 22:30:00 PST,2.2010e+003,1.1203e+003,3.1220e+003,2.5208e+003,3.8831e+003,2.0408e+003,3.2822e+003,4.4841e+003,9.0165e+003,4.9650e+003,1.0422e+004,4.4440e+003,3.0419e+003,8.4014e+002,3.6026e+003,6.2479e+003,3.2021e+003,2.0001e+002,3.2002e+002,4.0003e+002,1.6405e+003
2021-01-07 22:45:00 PST,2.0408e+003,2.2010e+003,2.8016e+003,1.9207e+003,1.9207e+003,3.4424e+003,3.3623e+003,5.6866e+003,5.0852e+003,5.1654e+003,1.0462e+004,7.7723e+003,2.9618e+003,2.6815e+003,3.5225e+003,6.0474e+003,3.3222e+003,1.6001e+002,2.0001e+002,2.4001e+002,3.2002e+002
2021-01-07 23:00:00 PST,2.4412e+003,2.0408e+003,2.0008e+003,1.9207e+003,2.4813e+003,2.2410e+003,4.7646e+003,5.6465e+003,4.9650e+003,5.0051e+003,9.7395e+003,1.6738e+004,4.4841e+003,2.6014e+003,8.2138e+003,1.1145e+004,3.3222e+003,2.4001e+002,1.6001e+002,1.2403e+003,2.0001e+002
2021-01-07 23:15:00 PST,3.8430e+003,1.3604e+003,2.6815e+003,3.4825e+003,1.9208e+003,1.9208e+003,7.4514e+003,3.2422e+003,5.8069e+003,4.9651e+003,1.1065e+004,1.6053e+004,1.4202e+004,5.2456e+003,1.4121e+004,2.1610e+003,7.9730e+003,2.4001e+002,2.0001e+002,2.0001e+002,1.6001e+002
2021-01-07 23:30:00 PST,3.6427e+003,1.1603e+003,2.0408e+003,3.4023e+003,1.8407e+003,3.1220e+003,8.8016e+002,5.4461e+003,1.0262e+004,6.1277e+003,1.0744e+004,5.0853e+003,1.6093e+004,4.0834e+003,4.2036e+003,2.3211e+003,3.4023e+003,2.8002e+002,1.6001e+002,2.0001e+002,1.6001e+002
2021-01-07 23:45:00 PST,3.4424e+003,9.2017e+002,3.5626e+003,2.0008e+003,2.4412e+003,2.7616e+003,9.2017e+002,6.7693e+003,6.8897e+003,5.3659e+003,8.9363e+003,3.2021e+003,1.6093e+004,2.7215e+003,8.4014e+002,4.3639e+003,1.1203e+003,2.0001e+002,2.8002e+002,3.2002e+002,1.3204e+003
2021-01-08 00:00:00 PST,3.0018e+003,1.8007e+003,2.7215e+003,1.8807e+003,3.1220e+003,2.8416e+003,8.8016e+002,4.0834e+003,5.4460e+003,5.4059e+003,1.1025e+004,2.8817e+003,1.6093e+004,4.3238e+003,7.5451e+002,3.2822e+003,1.1203e+003,1.2000e+002,1.2000e+002,2.4001e+002,2.4001e+002
2021-01-08 00:15:00 PST,5.3658e+003,4.4004e+002,2.2410e+003,1.8007e+003,1.9608e+003,2.9618e+003,5.6866e+003,4.5242e+003,5.6064e+003,4.2036e+003,9.5386e+003,2.4813e+003,1.6012e+004,2.6815e+003,2.8016e+003,7.6920e+003,1.0002e+003,1.2000e+002,2.4001e+002,2.8002e+002,1.6001e+002
2021-01-08 00:30:00 PST,2.8016e+003,1.8007e+003,2.6815e+003,1.8007e+003,2.4012e+003,3.0419e+003,6.8009e+002,5.3258e+003,5.4862e+003,3.5225e+003,9.2978e+003,1.4684e+004,1.3839e+004,3.5626e+003,1.3236e+004,2.6014e+003,7.7723e+003,1.6001e+002,2.0001e+002,2.4001e+002,1.6001e+002
2021-01-08 00:45:00 PST,2.8817e+003,6.0007e+002,1.8807e+003,2.0408e+003,1.8807e+003,1.9208e+003,8.0013e+002,7.1304e+003,9.9804e+003,3.1620e+003,7.6921e+003,1.0382e+004,1.3719e+004,4.0834e+003,2.4412e+003,1.5605e+003,1.0802e+003,2.8002e+002,1.1203e+003,2.4001e+002,2.0001e+002
2021-01-08 01:00:00 PST,3.4023e+003,1.5605e+003,2.6414e+003,2.1209e+003,2.0008e+003,3.0018e+003,1.0402e+003,3.1220e+003,5.5663e+003,3.3222e+003,9.0566e+003,2.9217e+003,1.4804e+003,4.3238e+003,7.2010e+002,1.9608e+003,1.0002e+003,2.8002e+002,2.4001e+002,2.8002e+002,2.0001e+002
2021-01-08 01:15:00 PST,2.4812e+003,7.6012e+002,2.3611e+003,1.8807e+003,2.6014e+003,2.5613e+003,3.0819e+003,5.3258e+003,5.5262e+003,3.4424e+003,1.0864e+004,2.9217e+003,8.0013e+002,4.2837e+003,2.3611e+003,7.4512e+003,9.2017e+002,2.0001e+002,2.0001e+002,2.8002e+002,3.2002e+002
2021-01-08 01:30:00 PST,2.8016e+003,1.2003e+003,2.0809e+003,1.8007e+003,1.8007e+003,2.8416e+003,3.8830e+003,5.3257e+003,6.3281e+003,3.4023e+003,8.8157e+003,2.8016e+003,7.6012e+002,2.7215e+003,7.6012e+002,3.0819e+003,4.0433e+003,1.6001e+002,1.2000e+002,2.0001e+002,1.2003e+003
2021-01-08 01:45:00 PST,3.0819e+003,1.1603e+003,2.6815e+003,1.8007e+003,1.9207e+003,3.4424e+003,8.0013e+002,6.1677e+003,1.0101e+004,2.4012e+003,1.0181e+004,6.5287e+003,8.0013e+002,5.2456e+003,1.1708e+004,3.0018e+003,4.9901e+003,1.6001e+002,1.6001e+002,2.0001e+002,1.6001e+002
2021-01-08 02:00:00 PST,4.6444e+003,2.0008e+003,1.8807e+003,3.0819e+003,3.6427e+003,2.0809e+003,6.8009e+002,9.2174e+003,6.5688e+003,6.4008e+002,1.0021e+004,1.4966e+004,1.3839e+004,4.8848e+003,4.7245e+003,2.5213e+003,9.2017e+002,2.0001e+002,2.0001e+002,2.4001e+002,8.0001e+001
2021-01-08 02:15:00 PST,2.2810e+003,1.1603e+003,2.7215e+003,1.9608e+003,2.5613e+003,3.6026e+003,6.4008e+002,3.5225e+003,4.7245e+003,4.0033e+003,1.1185e+004,2.8817e+003,1.3718e+004,4.0032e+003,8.4014e+002,4.2837e+003,8.4014e+002,2.4001e+002,2.8002e+002,2.8002e+002,1.2000e+002
2021-01-08 02:30:00 PST,4.1235e+003,3.2021e+003,2.1209e+003,1.8807e+003,1.9207e+003,2.0008e+003,5.4461e+003,4.0834e+003,6.3683e+003,5.8470e+003,1.1427e+004,2.9618e+003,1.5529e+004,5.0852e+003,6.8009e+002,6.0875e+003,8.8016e+002,1.0402e+003,3.2002e+002,3.6003e+002,7.2011e+002
2021-01-08 02:45:00 PST,2.4812e+003,1.8007e+003,2.4012e+003,1.7606e+003,1.7606e+003,5.1254e+003,8.0013e+002,4.7646e+003,8.7356e+003,5.2456e+003,9.3780e+003,2.8016e+003,1.3719e+004,2.9618e+003,7.2011e+002,3.0419e+003,8.6151e+003,2.0001e+002,1.2000e+002,1.2403e+003,3.2002e+002
2021-01-08 03:00:00 PST,2.2010e+003,1.6405e+003,2.6414e+003,1.9207e+003,2.3611e+003,2.6414e+003,6.0007e+002,7.1304e+003,7.1304e+003,7.9328e+003,9.4583e+003,2.8016e+003,1.4121e+004,4.9249e+003,9.2574e+003,4.4440e+003,8.8016e+002,2.0001e+002,1.6001e+002,2.0001e+002,2.4001e+002
2021-01-08 03:15:00 PST,2.8416e+003,1.8407e+003,3.1220e+003,1.9608e+003,1.8407e+003,3.5225e+003,6.8009e+002,4.6444e+003,7.8928e+003,9.0167e+003,9.1773e+003,1.5369e+004,1.0382e+004,3.1620e+003,1.0583e+004,3.0419e+003,2.5213e+003,2.8002e+002,2.8002e+002,2.0001e+002,1.6001e+002
2021-01-08 03:30:00 PST,2.7615e+003,8.0013e+002,2.8416e+003,1.7606e+003,2.0008e+003,2.3611e+003,3.7629e+003,4.7245e+003,4.8448e+003,9.0567e+003,9.3779e+003,6.1276e+003,6.4008e+002,4.3639e+003,6.8009e+002,9.3377e+003,8.4014e+002,2.4001e+002,9.6019e+002,1.6001e+002,9.6019e+002
2021-01-08 03:45:00 PST,2.6815e+003,1.6405e+003,1.8007e+003,1.8007e+003,1.8807e+003,3.3222e+003,2.4812e+003,5.6064e+003,7.5716e+003,8.2137e+003,8.8961e+003,2.7615e+003,8.0013e+002,5.0451e+003,1.6806e+003,1.4804e+003,9.6019e+002,1.6001e+002,5.2005e+002,3.2002e+002,6.8009e+002
2021-01-08 04:00:00 PST,2.7215e+003,1.0402e+003,2.6014e+003,1.8407e+003,3.5225e+003,3.1620e+003,6.0007e+002,6.6089e+003,8.4144e+003,8.0532e+003,1.0141e+004,2.7615e+003,6.4008e+002,5.2456e+003,1.1203e+003,1.2803e+003,8.4946e+003,1.2000e+002,4.8005e+002,4.0003e+002,1.4404e+003
2021-01-08 04:15:00 PST,2.7215e+003,1.2003e+003,2.2010e+003,1.9207e+003,1.8407e+003,2.9618e+003,1.6806e+003,5.4861e+003,6.7292e+003,9.2574e+003,8.7355e+003,1.6005e+003,4.0433e+003,6.0875e+003,3.5225e+003,3.0819e+003,8.2427e+002,3.6003e+002,4.4004e+002,5.6006e+002,1.0802e+003
2021-01-08 04:30:00 PST,2.1610e+003,6.4008e+002,2.4012e+003,2.0008e+003,1.8807e+003,2.8016e+003,8.8016e+002,4.7647e+003,6.9299e+003,9.1372e+003,1.0222e+004,1.1467e+004,1.4242e+004,2.9217e+003,1.3276e+004,3.1620e+003,8.4014e+002,7.2011e+002,4.0003e+002,3.6003e+002,6.4008e+002
2021-01-08 04:45:00 PST,2.6815e+003,1.7606e+003,2.5213e+003,1.7606e+003,1.8407e+003,3.3223e+003,6.2079e+003,4.8047e+003,4.8448e+003,7.3310e+003,1.0824e+004,6.0876e+003,1.3920e+004,2.9217e+003,4.8848e+003,8.0532e+003,9.6019e+002,5.6006e+002,3.2002e+002,4.0003e+002,3.6427e+003
2021-01-08 05:00:00 PST,2.7215e+003,5.2005e+002,2.0408e+003,1.7206e+003,3.0018e+003,2.4412e+003,6.0007e+002,4.9250e+003,1.1708e+004,1.0302e+004,1.2552e+004,2.7215e+003,1.3799e+004,1.6405e+003,8.0013e+002,2.8016e+003,5.1253e+003,1.0802e+003,2.5613e+003,4.8005e+002,2.4813e+003
2021-01-08 05:15:00 PST,2.4812e+003,2.8416e+003,2.6414e+003,1.7206e+003,5.4460e+003,2.6815e+003,6.0007e+002,8.2137e+003,4.6845e+003,9.2575e+003,1.1226e+004,2.8817e+003,7.2507e+003,2.8817e+003,7.2010e+002,1.6806e+003,4.7599e+003,2.6414e+003,4.8005e+002,4.8005e+002,3.4825e+003
2021-01-08 05:30:00 PST,3.2021e+003,1.3204e+003,1.8007e+003,1.9608e+003,7.4913e+003,3.3623e+003,7.2010e+002,4.7245e+003,6.9698e+003,7.6920e+003,1.0221e+004,2.8016e+003,7.6012e+002,4.3238e+003,6.8009e+002,1.0402e+003,7.6292e+002,2.6414e+003,2.2810e+003,2.5613e+003,2.2810e+003
2021-01-08 05:45:00 PST,2.8016e+003,8.4014e+002,2.5613e+003,3.3222e+003,6.4484e+003,2.4812e+003,4.6444e+003,2.8817e+003,6.3682e+003,9.0165e+003,9.5385e+003,1.1668e+004,6.8009e+002,3.7629e+003,9.4582e+003,8.0131e+003,9.5592e+002,4.1619e+003,1.6214e+004,2.6815e+003,2.2010e+003
2021-01-08 06:00:00 PST,2.6414e+003,1.6005e+003,2.1209e+003,1.7606e+003,2.8416e+003,2.4813e+003,1.9207e+003,4.7245e+003,8.6553e+003,7.6519e+003,8.4144e+003,8.0933e+003,6.8009e+002,3.4825e+003,1.1306e+004,7.8466e+003,8.0013e+002,7.3658e+003,1.6254e+004,5.3258e+003,2.2811e+003
2021-01-08 06:15:00 PST,2.8817e+003,1.2803e+003,2.4012e+003,1.7606e+003,2.0408e+003,3.4024e+003,6.4008e+002,8.7757e+003,6.2078e+003,8.7355e+003,8.4545e+003,2.8016e+003,7.1303e+003,5.9672e+003,7.6012e+002,7.3257e+003,8.4546e+003,6.4445e+003,1.7704e+004,4.7646e+003,2.1209e+003
2021-01-08 06:30:00 PST,2.6814e+003,1.4004e+003,3.0419e+003,1.7606e+003,2.8416e+003,2.4812e+003,7.6012e+002,4.7245e+003,6.2479e+003,8.4545e+003,4.1234e+003,2.7615e+003,1.4161e+004,3.6827e+003,6.4008e+002,6.4443e+003,1.5605e+003,4.8827e+003,1.0221e+004,5.1253e+003,5.4059e+003
2021-01-08 06:45:00 PST,2.1609e+003,1.1203e+003,3.2421e+003,1.9207e+003,3.9632e+003,2.9618e+003,6.0007e+002,4.0433e+003,6.4083e+003,7.2105e+003,6.6489e+003,1.8007e+003,1.5408e+004,5.2455e+003,6.8009e+002,2.5611e+003,9.2017e+002,2.7614e+003,4.4841e+003,2.9217e+003,8.5347e+003
2021-01-08 07:00:00 PST,2.2410e+003,1.8407e+003,2.7215e+003,2.1609e+003,2.4412e+003,3.2021e+003,5.6064e+003,3.6427e+003,7.0100e+003,7.8926e+003,1.0502e+004,8.9362e+003,1.3960e+004,4.2837e+003,3.8430e+003,1.1949e+004,8.4014e+002,2.1209e+003,2.5213e+003,1.2552e+004,1.1145e+004
2021-01-08 07:15:00 PST,2.6814e+003,2.0001e+002,1.9608e+003,1.8007e+003,1.7606e+003,3.3623e+003,2.0408e+003,8.8158e+003,9.3779e+003,8.8560e+003,1.1186e+004,1.1467e+004,1.4000e+004,9.1370e+003,1.3195e+004,1.2003e+003,2.4412e+003,8.0013e+002,4.0003e+002,1.7382e+004,1.1346e+004
2021-01-08 07:30:00 PST,2.3611e+003,1.9207e+003,2.6815e+003,1.9207e+003,2.4412e+003,2.0809e+003,1.2803e+003,6.3281e+003,6.0875e+003,8.4947e+003,1.0422e+004,3.1220e+003,1.4080e+004,2.9217e+003,7.6118e+003,2.9618e+003,9.0566e+003,1.6001e+002,1.6001e+002,6.1677e+003,2.2010e+003
2021-01-08 07:45:00 PST,2.2410e+003,8.8015e+002,2.4412e+003,2.0809e+003,1.9608e+003,2.3211e+003,2.5213e+003,2.9617e+003,5.5662e+003,7.6517e+003,9.2973e+003,3.4023e+003,1.3235e+004,3.0018e+003,6.8009e+002,4.4038e+003,9.6018e+002,1.2000e+002,2.8002e+002,3.2002e+002,1.2000e+002
2021-01-08 08:00:00 PST,3.4824e+003,1.4404e+003,2.2810e+003,2.0008e+003,3.6827e+003,2.7615e+003,7.2103e+003,5.4058e+003,7.4510e+003,8.0930e+003,9.3373e+003,5.6062e+003,2.8816e+003,2.7615e+003,8.4014e+002,4.4840e+003,8.0013e+002,1.2000e+002,3.2002e+002,3.6003e+002,2.4001e+002
2021-01-08 08:15:00 PST,2.5213e+003,1.5205e+003,2.9617e+003,1.7206e+003,2.0008e+003,2.9617e+003,3.0418e+003,5.3657e+003,6.4081e+003,7.7720e+003,8.9358e+003,9.1366e+003,7.2010e+002,1.1576e+004,6.8009e+002,7.4510e+003,8.0013e+002,2.4001e+002,1.2000e+002,1.4004e+003,2.4001e+002
2021-01-08 08:30:00 PST,2.0809e+003,1.6005e+003,2.0809e+003,1.8006e+003,2.4412e+003,2.1609e+003,2.6014e+003,6.2879e+003,7.5314e+003,8.7754e+003,1.0100e+004,1.7582e+004,7.2010e+002,1.1253e+004,7.7720e+003,1.4943e+003,4.3237e+003,3.2002e+002,1.2000e+002,2.0001e+002,2.4001e+002
2021-01-08 08:45:00 PST,2.6814e+003,1.0402e+003,2.6814e+003,1.8006e+003,1.9207e+003,2.2410e+003,2.8817e+003,4.7645e+003,6.2478e+003,7.3708e+003,8.8556e+003,5.6063e+003,6.4008e+002,7.0050e+003,1.1466e+004,1.0402e+003,6.2478e+003,2.4001e+002,1.6001e+002,2.0001e+002,2.0001e+002
2021-01-08 09:00:00 PST,3.1620e+003,1.2003e+003,2.0809e+003,2.0008e+003,2.6414e+003,2.3611e+003,3.2020e+003,4.8046e+003,6.9296e+003,7.3708e+003,8.9761e+003,3.7228e+003,1.1547e+004,5.0025e+003,2.5613e+003,3.8830e+003,2.5613e+003,2.0001e+002,1.6001e+002,2.0001e+002,1.2000e+002
2021-01-08 09:15:00 PST,2.4812e+003,2.9217e+003,2.4812e+003,3.2020e+003,1.8407e+003,3.2822e+003,8.2136e+003,3.4424e+003,7.8926e+003,8.8157e+003,1.3557e+004,2.9618e+003,1.4120e+004,2.6814e+003,2.4012e+003,1.0663e+004,2.5613e+003,8.0001e+001,2.8002e+002,3.2002e+002,1.6001e+002
2021-01-08 09:30:00 PST,2.8817e+003,6.4008e+002,3.2421e+003,1.9207e+003,2.4412e+003,1.9207e+003,3.6827e+003,8.0531e+003,6.7692e+003,7.9327e+003,9.4982e+003,6.8093e+003,1.4000e+004,8.9360e+003,2.4012e+003,4.9649e+003,2.7215e+003,1.6001e+002,3.2002e+002,3.6003e+002,2.4001e+002
2021-01-08 09:45:00 PST,3.1620e+003,1.8407e+003,2.5613e+003,1.8407e+003,1.8807e+003,2.6014e+003,2.6414e+003,3.0018e+003,6.2078e+003,6.9297e+003,1.1587e+004,1.9074e+004,1.4643e+004,2.0809e+003,5.9270e+003,6.1275e+003,9.2974e+003,2.8002e+002,6.0007e+002,2.4001e+002,2.0001e+002
2021-01-08 10:00:00 PST,1.9207e+003,1.1603e+003,2.8016e+003,2.0408e+003,2.2010e+003,3.0419e+003,8.3342e+003,5.4060e+003,6.9699e+003,8.8962e+003,1.2552e+004,2.0930e+004,1.4403e+004,2.7615e+003,1.3839e+004,4.4440e+003,4.4440e+003,1.2000e+002,2.8002e+002,1.2003e+003,1.6001e+002
2021-01-08 10:15:00 PST,2.6814e+003,2.8817e+003,1.8807e+003,2.1609e+003,2.0008e+003,2.0008e+003,1.6898e+004,2.8817e+003,6.3682e+003,8.8960e+003,1.0422e+004,1.8389e+004,6.3682e+003,2.7215e+003,2.4812e+003,4.4840e+003,3.6026e+003,2.4001e+002,2.4001e+002,2.0001e+002,1.6001e+002
2021-01-08 10:30:00 PST,2.5213e+003,8.0013e+002,2.6414e+003,1.9207e+003,1.8807e+003,2.4012e+003,1.4040e+004,8.2538e+003,8.7756e+003,7.6919e+003,1.0261e+004,8.7354e+003,7.2010e+002,2.7615e+003,3.6427e+003,1.1908e+004,2.8016e+003,2.0001e+002,2.0001e+002,2.4001e+002,2.0001e+002
2021-01-08 10:45:00 PST,2.2810e+003,1.3604e+003,2.0008e+003,2.9217e+003,2.4011e+003,3.2822e+003,3.3623e+003,3.0819e+003,5.0050e+003,7.6116e+003,6.9697e+003,7.9326e+003,6.8009e+002,6.7691e+003,2.7215e+003,4.8447e+003,2.8016e+003,2.8002e+002,1.1603e+003,3.2002e+002,3.2002e+002
2021-01-08 11:00:00 PST,2.8016e+003,3.2020e+003,2.6013e+003,3.2821e+003,1.9608e+003,2.3211e+003,3.4824e+003,3.0819e+003,6.4082e+003,6.8093e+003,8.7754e+003,6.3681e+003,8.8015e+002,1.4404e+003,3.4424e+003,4.9649e+003,1.0141e+004,1.0402e+003,1.2000e+002,2.9215e+003,2.4001e+002
2021-01-08 11:15:00 PST,2.8016e+003,1.8006e+003,2.2810e+003,2.6414e+003,3.6026e+003,3.1220e+003,8.6953e+003,5.3658e+003,6.1276e+003,8.8157e+003,9.0164e+003,7.4111e+003,8.7756e+003,2.8416e+003,1.9530e+004,4.9249e+003,2.6414e+003,3.2002e+002,2.4001e+002,8.8009e+002,1.2000e+002
2021-01-08 11:30:00 PST,2.9618e+003,2.2410e+003,5.7667e+003,3.7629e+003,2.5613e+003,3.3623e+003,1.6778e+004,3.8430e+003,6.1678e+003,8.9363e+003,9.0568e+003,1.5328e+004,1.3920e+004,2.8416e+003,1.3581e+004,9.1771e+003,2.6815e+003,1.2000e+002,2.8002e+002,4.8002e+002,1.1203e+003
2021-01-08 11:45:00 PST,3.1620e+003,2.8416e+003,7.5315e+003,2.2410e+003,3.3222e+003,1.8807e+003,1.6697e+004,5.3258e+003,7.8526e+003,5.6866e+003,9.1772e+003,6.8094e+003,1.3397e+004,8.8157e+003,5.5631e+003,8.6552e+003,2.7061e+003,1.6001e+002,2.8002e+002,4.4002e+002,1.2000e+002
2021-01-08 12:00:00 PST,2.4412e+003,3.6026e+003,6.0072e+003,3.9632e+003,2.0809e+003,1.9207e+003,1.5891e+004,5.4861e+003,4.6444e+003,5.2055e+003,9.2573e+003,6.5286e+003,4.4440e+003,2.6414e+003,3.7616e+003,4.0433e+003,6.8093e+003,2.0001e+002,1.2000e+002,3.1216e+003,2.4001e+002
2021-01-08 12:15:00 PST,2.5213e+003,6.5285e+003,2.6014e+003,3.2020e+003,2.1209e+003,3.2822e+003,1.1748e+004,3.0419e+003,6.4884e+003,3.6427e+003,7.9326e+003,4.2837e+003,6.8009e+002,1.2803e+003,2.4412e+003,7.3307e+003,8.0128e+003,3.2002e+002,1.6001e+002,8.0007e+002,3.2002e+002
