# file...... Meter_684_C_Power.real.csv
# date...... Wed May 12 05:38:12 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_C:measured_power.real,xfmr_meter_684_C_1:measured_power.real,xfmr_meter_684_C_2:measured_power.real,xfmr_meter_684_C_3:measured_power.real,xfmr_meter_684_C_4:measured_power.real,xfmr_meter_684_C_5:measured_power.real,house_meter_684_C_1:measured_power.real,house_meter_684_C_2:measured_power.real,house_meter_684_C_3:measured_power.real,house_meter_684_C_4:measured_power.real,house_meter_684_C_5:measured_power.real,house_meter_684_C_6:measured_power.real,house_meter_684_C_7:measured_power.real,house_meter_684_C_8:measured_power.real,house_meter_684_C_9:measured_power.real,house_meter_684_C_10:measured_power.real,house_meter_684_C_11:measured_power.real,house_meter_684_C_12:measured_power.real,house_meter_684_C_13:measured_power.real,house_meter_684_C_14:measured_power.real,house_meter_684_C_15:measured_power.real,house_meter_684_C_16:measured_power.real,house_meter_684_C_17:measured_power.real,house_meter_684_C_18:measured_power.real,house_meter_684_C_19:measured_power.real
2021-01-06 05:30:00 PST,6.2907e+004,2.6682e+004,1.5356e+004,4.8436e+003,1.0580e+004,5.4445e+003,5.7268e+003,6.4888e+003,2.9218e+003,2.0409e+003,4.0003e+002,4.0003e+002,2.2410e+003,6.3685e+003,1.2803e+003,2.3612e+003,1.0802e+003,2.4412e+003,4.0003e+002,3.1617e+003,1.9608e+003,2.6414e+003,4.8005e+002,4.0003e+002,6.0007e+002
2021-01-06 05:45:00 PST,6.5380e+004,2.2765e+004,1.9739e+004,5.8051e+003,1.1626e+004,5.4445e+003,2.0409e+003,3.7229e+003,3.0019e+003,5.7269e+003,6.4009e+002,5.6007e+002,2.3612e+003,4.6445e+003,2.3211e+003,2.6415e+003,2.0409e+003,2.2811e+003,6.0008e+002,4.0831e+003,3.4024e+003,2.3211e+003,9.2018e+002,6.0007e+002,6.4009e+002
2021-01-06 06:00:00 PST,7.5084e+004,2.8344e+004,2.5389e+004,5.0444e+003,1.0100e+004,6.2060e+003,2.1209e+003,2.8417e+003,5.2859e+003,2.2811e+003,2.2811e+003,7.2011e+002,2.3612e+003,1.0343e+004,2.8417e+003,2.2010e+003,2.6415e+003,2.6415e+003,3.6003e+002,3.3620e+003,8.4952e+003,2.7616e+003,2.8002e+002,7.2011e+002,2.4001e+002
2021-01-06 06:15:00 PST,7.8826e+004,2.1433e+004,3.5602e+004,4.6034e+003,1.0781e+004,6.4062e+003,2.0809e+003,3.0820e+003,5.5665e+003,2.8417e+003,2.0809e+003,4.8005e+002,2.3612e+003,2.8817e+003,2.5614e+003,2.8417e+003,2.3211e+003,2.2010e+003,3.6003e+002,1.1426e+004,1.1669e+004,2.0409e+003,3.6003e+002,4.0003e+002,3.6003e+002
2021-01-06 06:30:00 PST,8.7674e+004,3.5550e+004,2.8728e+004,5.3645e+003,1.0663e+004,7.3684e+003,2.1610e+003,3.6027e+003,3.8030e+003,2.7216e+003,4.1236e+003,4.4004e+002,5.0454e+003,1.3478e+004,4.2839e+003,2.1610e+003,4.0034e+003,2.9218e+003,9.6019e+002,3.2819e+003,5.0053e+003,6.0076e+003,8.4015e+002,2.0001e+002,8.4015e+002
2021-01-06 06:45:00 PST,1.3989e+005,4.0225e+004,7.4501e+004,4.4835e+003,1.2628e+004,8.0503e+003,3.1221e+003,6.2082e+003,3.6428e+003,2.8818e+003,6.8500e+003,6.0008e+002,6.5692e+003,1.0142e+004,6.2885e+003,5.4864e+003,6.6896e+003,8.3349e+003,4.8851e+003,1.7021e+004,1.8393e+004,6.6896e+003,4.4004e+002,2.8002e+002,3.6003e+002
2021-01-06 07:00:00 PST,1.2267e+005,3.6663e+004,5.8042e+004,4.9238e+003,1.3309e+004,9.7346e+003,5.1256e+003,5.2458e+003,2.9619e+003,2.2411e+003,4.5243e+003,4.8005e+002,5.6468e+003,1.0262e+004,7.3716e+003,7.3315e+003,1.2353e+004,2.7616e+003,3.5226e+003,7.7320e+003,7.0506e+003,9.4993e+003,4.0003e+002,3.2002e+002,3.2002e+002
2021-01-06 07:15:00 PST,1.5344e+005,4.2672e+004,8.3196e+004,4.8838e+003,1.2588e+004,1.0096e+004,2.3212e+003,3.5627e+003,4.6046e+003,5.8474e+003,5.2860e+003,4.0003e+002,7.8934e+003,1.2514e+004,7.1712e+003,9.9013e+003,7.9738e+003,9.2586e+003,1.0803e+003,1.5168e+004,1.8757e+004,1.2997e+004,5.6007e+002,3.2002e+002,3.6003e+002
2021-01-06 07:30:00 PST,1.0986e+005,2.9385e+004,5.3827e+004,5.6051e+003,1.2147e+004,8.8919e+003,2.4413e+003,3.1221e+003,4.8851e+003,2.0809e+003,7.7328e+003,5.2006e+002,5.9275e+003,2.5614e+003,7.8132e+003,7.8132e+003,1.2393e+004,3.8031e+003,8.8017e+002,4.7644e+003,7.3717e+003,8.6160e+003,6.8010e+002,8.8017e+002,8.0014e+002
2021-01-06 07:45:00 PST,1.5123e+005,3.5550e+004,9.1598e+004,5.0442e+003,1.0621e+004,8.4112e+003,2.3612e+003,2.9619e+003,2.9619e+003,2.0809e+003,4.8852e+003,6.0008e+002,1.0866e+004,8.6564e+003,9.1787e+003,1.0987e+004,7.1313e+003,1.2515e+004,6.4492e+003,1.8191e+004,1.5252e+004,1.0826e+004,2.8002e+002,3.2002e+002,2.8002e+002
2021-01-06 08:00:00 PST,1.2629e+005,3.6441e+004,6.8336e+004,4.1629e+003,1.0101e+004,7.2486e+003,2.1210e+003,4.0436e+003,2.8818e+003,2.2411e+003,6.9305e+003,6.0008e+002,1.1791e+004,5.6470e+003,6.2486e+003,5.2461e+003,9.4598e+003,4.0035e+003,2.1422e+004,1.1669e+004,5.7673e+003,3.8833e+003,3.6003e+002,2.4001e+002,2.4001e+002
2021-01-06 08:15:00 PST,1.0809e+005,2.8778e+004,5.5428e+004,5.8859e+003,1.1064e+004,6.9279e+003,5.6069e+003,5.2861e+003,2.8818e+003,2.0809e+003,3.2423e+003,4.4004e+002,2.8418e+003,6.2887e+003,2.9619e+003,2.2411e+003,2.9619e+003,9.1786e+003,1.7589e+004,8.0535e+003,8.2149e+003,3.8032e+003,9.6020e+002,3.2002e+002,9.6020e+002
2021-01-06 08:30:00 PST,1.0104e+005,2.4019e+004,4.7408e+004,1.0702e+004,1.1063e+004,7.8504e+003,2.3612e+003,7.4120e+003,4.0035e+003,2.4413e+003,2.0009e+003,6.4009e+002,2.9619e+003,2.1210e+003,2.1210e+003,3.0420e+003,3.6830e+003,7.2114e+003,6.8904e+003,1.1749e+004,4.8451e+003,7.5725e+003,2.4001e+002,2.4001e+002,4.0003e+002
2021-01-06 08:45:00 PST,7.4821e+004,2.6256e+004,1.9550e+004,5.8457e+003,1.3514e+004,9.6547e+003,2.1610e+003,8.3351e+003,7.0910e+003,5.6068e+003,6.4009e+002,3.6003e+002,8.4015e+002,1.1203e+003,5.6007e+002,7.6013e+002,4.1237e+003,6.2084e+003,3.6829e+003,2.2008e+003,1.2403e+003,7.2011e+002,4.0003e+002,2.4001e+002,3.2002e+002
2021-01-06 09:00:00 PST,7.0612e+004,1.9760e+004,1.2753e+004,7.5698e+003,1.6734e+004,1.3795e+004,2.0409e+003,8.4957e+003,3.6028e+003,2.0809e+003,5.2006e+002,4.4004e+002,5.6007e+002,1.9608e+003,6.0008e+002,5.2006e+002,1.6806e+003,5.5266e+003,1.4404e+003,1.7205e+003,7.2011e+002,5.2006e+002,9.2018e+002,3.6003e+002,6.8010e+002
2021-01-06 09:15:00 PST,7.6994e+004,1.9398e+004,1.6575e+004,1.3027e+004,1.5324e+004,1.2669e+004,2.0409e+003,8.2548e+003,4.0035e+003,2.5614e+003,6.0006e+002,5.6007e+002,3.2002e+002,1.0002e+003,4.0003e+002,6.8010e+002,4.8451e+003,4.5645e+003,4.3641e+003,7.6007e+002,3.6003e+002,5.6007e+002,2.6415e+003,2.3612e+003,6.0008e+002
2021-01-06 09:30:00 PST,9.0160e+004,2.3692e+004,2.3186e+004,1.8746e+004,1.2470e+004,1.2065e+004,2.1610e+003,1.2233e+004,3.6028e+003,3.3224e+003,6.8005e+002,4.8005e+002,5.2006e+002,6.0008e+002,3.6003e+002,6.4009e+002,6.0078e+003,9.6020e+002,1.3319e+004,8.8010e+002,5.2006e+002,4.0003e+002,7.0909e+003,1.6806e+003,3.6003e+002
2021-01-06 09:45:00 PST,8.2922e+004,2.4037e+004,1.1470e+004,1.8261e+004,1.6083e+004,1.3070e+004,9.4995e+003,5.2058e+003,2.9218e+003,3.9634e+003,8.0008e+002,4.0003e+002,6.4009e+002,5.2006e+002,5.2006e+002,6.4009e+002,6.0078e+003,9.6020e+002,1.6006e+003,7.6007e+002,5.6007e+002,4.0003e+002,5.7271e+003,1.2403e+003,7.2011e+002
2021-01-06 10:00:00 PST,8.1555e+004,2.4837e+004,1.2355e+004,1.5965e+004,1.5803e+004,1.2594e+004,7.0507e+003,4.2038e+003,4.8050e+003,6.5693e+003,7.6007e+002,6.0008e+002,4.0003e+002,3.6003e+002,4.4004e+002,7.2011e+002,6.2484e+003,5.6007e+002,2.8017e+003,6.0004e+002,4.0003e+002,5.6007e+002,5.3261e+003,1.3204e+003,1.8007e+003
2021-01-06 10:15:00 PST,8.0260e+004,2.5153e+004,1.1269e+004,1.7052e+004,1.5562e+004,1.1224e+004,7.1711e+003,4.8852e+003,4.4443e+003,4.6046e+003,5.6003e+002,9.2018e+002,1.8808e+003,6.0008e+002,4.4004e+002,1.6406e+003,5.6870e+003,5.6007e+002,6.4009e+002,1.4803e+003,4.4004e+002,3.6003e+002,4.9653e+003,1.3204e+003,1.2003e+003
2021-01-06 10:30:00 PST,8.6579e+004,2.6814e+004,2.1031e+004,1.5480e+004,1.5002e+004,8.2519e+003,8.4956e+003,5.3662e+003,6.0078e+003,2.2411e+003,6.8005e+002,4.4004e+002,2.2411e+003,1.2403e+003,2.7616e+003,2.6015e+003,5.0455e+003,2.0009e+003,5.6007e+002,2.8014e+003,3.3224e+003,1.8808e+003,1.2403e+003,1.2403e+003,1.1203e+003
2021-01-06 10:45:00 PST,8.5211e+004,2.2966e+004,1.9298e+004,1.5558e+004,1.5163e+004,1.2225e+004,6.0078e+003,3.9634e+003,2.6815e+003,2.2811e+003,2.9215e+003,4.8005e+002,2.4813e+003,2.0809e+003,2.2411e+003,2.3612e+003,3.9634e+003,2.2811e+003,4.4004e+002,2.5614e+003,2.9619e+003,2.4413e+003,1.4004e+003,1.3204e+003,1.5605e+003
2021-01-06 11:00:00 PST,8.7473e+004,2.3780e+004,1.8133e+004,1.6041e+004,1.6491e+004,1.3028e+004,2.7216e+003,8.3350e+003,2.8417e+003,2.2811e+003,2.2010e+003,7.2011e+002,2.1210e+003,2.4813e+003,2.2411e+003,2.9218e+003,7.2011e+002,2.6415e+003,5.2006e+002,2.7616e+003,2.1610e+003,4.1236e+003,1.8007e+003,1.2003e+003,1.4004e+003
2021-01-06 11:15:00 PST,9.2494e+004,2.4295e+004,1.9259e+004,1.4635e+004,1.5767e+004,1.8538e+004,5.0054e+003,5.5265e+003,3.1621e+003,2.2010e+003,2.7216e+003,5.6007e+002,2.8417e+003,2.2010e+003,2.5614e+003,3.8432e+003,1.4004e+003,2.3212e+003,5.6007e+002,3.3624e+003,3.1221e+003,2.0409e+003,1.2803e+003,1.3204e+003,1.5605e+003
2021-01-06 11:30:00 PST,1.0495e+005,3.8368e+004,1.7890e+004,1.6604e+004,1.6611e+004,1.5477e+004,1.0263e+004,6.1682e+003,6.4490e+003,5.9276e+003,4.0035e+003,5.2006e+002,2.1610e+003,2.6815e+003,2.1610e+003,2.9619e+003,2.4012e+003,2.7216e+003,3.6003e+002,2.2010e+003,2.2411e+003,2.8017e+003,1.9208e+003,1.2003e+003,2.3612e+003
2021-01-06 11:45:00 PST,1.0702e+005,2.8614e+004,3.2396e+004,1.8936e+004,1.6529e+004,1.0538e+004,7.6125e+003,4.4843e+003,3.5627e+003,3.8432e+003,3.4826e+003,6.0008e+002,2.6815e+003,2.2411e+003,2.8017e+003,2.5614e+003,2.7216e+003,2.0809e+003,4.0003e+002,9.9012e+003,9.6601e+003,2.1210e+003,3.7230e+003,1.1603e+003,2.3212e+003
2021-01-06 12:00:00 PST,1.0907e+005,2.1834e+004,3.6272e+004,2.4134e+004,1.6450e+004,1.0378e+004,3.7230e+003,3.1221e+003,3.2022e+003,3.2022e+003,3.1621e+003,4.8005e+002,2.2811e+003,2.6015e+003,2.2010e+003,1.0665e+004,2.1210e+003,4.1237e+003,5.2006e+002,8.0941e+003,5.7672e+003,2.6015e+003,6.0078e+003,1.2003e+003,2.8818e+003
2021-01-06 12:15:00 PST,1.4627e+005,2.8127e+004,6.6187e+004,1.9540e+004,1.8062e+004,1.4356e+004,5.4865e+003,3.1622e+003,2.8417e+003,2.9218e+003,4.8050e+003,4.4004e+002,4.8451e+003,3.5227e+003,6.3288e+003,5.8876e+003,6.1282e+003,1.3882e+004,2.9219e+003,1.2836e+004,1.1630e+004,6.0079e+003,2.6816e+003,1.1203e+003,2.6015e+003
2021-01-06 12:30:00 PST,1.4526e+005,3.7467e+004,5.9335e+004,1.6683e+004,1.5524e+004,1.6245e+004,7.3317e+003,4.4443e+003,2.6415e+003,6.3287e+003,3.0019e+003,6.8010e+002,7.0107e+003,5.8474e+003,6.1282e+003,4.6848e+003,6.2485e+003,2.0009e+003,1.5533e+004,6.7700e+003,8.3753e+003,9.1382e+003,1.6806e+003,1.2003e+003,3.0820e+003
2021-01-06 12:45:00 PST,9.4015e+004,2.4857e+004,2.2275e+004,1.4513e+004,1.6166e+004,1.6204e+004,3.6428e+003,3.1621e+003,2.4012e+003,5.9676e+003,2.2010e+003,2.9218e+003,2.8017e+003,1.6806e+003,2.7216e+003,2.5614e+003,2.9218e+003,2.6415e+003,3.7230e+003,3.2423e+003,2.2010e+003,2.2010e+003,1.1603e+003,1.2403e+003,1.6005e+003
2021-01-06 13:00:00 PST,1.0789e+005,2.6396e+004,3.5057e+004,1.4794e+004,1.6045e+004,1.5600e+004,4.9252e+003,6.2885e+003,5.4464e+003,2.1610e+003,2.8017e+003,3.6003e+002,2.1210e+003,2.2010e+003,2.7616e+003,2.3212e+003,2.2811e+003,2.9619e+003,2.2010e+003,9.4994e+003,1.0022e+004,2.8417e+003,1.2403e+003,1.2804e+003,1.6406e+003
2021-01-06 13:15:00 PST,9.3293e+004,2.0911e+004,2.3805e+004,1.7247e+004,1.2950e+004,1.8380e+004,5.5666e+003,2.6415e+003,3.0820e+003,2.2411e+003,1.7206e+003,4.4004e+002,2.6815e+003,2.4813e+003,3.1621e+003,3.5226e+003,3.0019e+003,3.1621e+003,3.4025e+003,3.2823e+003,2.0409e+003,2.1610e+003,1.2403e+003,2.8818e+003,1.4004e+003
2021-01-06 13:30:00 PST,1.0352e+005,2.2076e+004,3.5723e+004,1.5356e+004,1.2508e+004,1.7856e+004,3.5226e+003,2.8417e+003,2.4413e+003,4.8450e+003,3.1621e+003,7.2011e+002,2.3612e+003,2.1210e+003,2.4813e+003,4.7649e+003,2.4012e+003,3.2823e+003,6.4088e+003,7.6927e+003,6.4088e+003,2.1210e+003,1.4404e+003,2.9218e+003,1.2003e+003
2021-01-06 13:45:00 PST,1.2605e+005,2.2847e+004,4.8791e+004,1.5315e+004,1.3149e+004,2.5944e+004,2.2010e+003,5.8473e+003,2.4012e+003,2.0809e+003,2.0409e+003,5.2006e+002,2.5614e+003,5.1256e+003,3.1621e+003,4.3240e+003,6.3687e+003,4.2038e+003,1.8272e+004,4.4442e+003,4.9252e+003,2.7616e+003,1.2403e+003,2.2811e+003,1.6406e+003
2021-01-06 14:00:00 PST,1.0702e+005,2.2965e+004,3.4268e+004,2.2239e+004,1.2869e+004,1.4674e+004,2.8017e+003,2.2411e+003,2.3612e+003,5.8072e+003,2.9619e+003,4.4004e+002,2.8417e+003,3.4425e+003,1.7607e+003,4.3641e+003,7.4921e+003,3.6429e+003,3.9233e+003,2.1210e+003,3.5227e+003,7.2914e+003,1.3204e+003,2.2411e+003,2.7616e+003
2021-01-06 14:15:00 PST,1.1942e+005,2.3052e+004,4.6100e+004,2.3164e+004,1.4838e+004,1.2265e+004,2.0409e+003,2.5614e+003,2.4413e+003,2.0409e+003,2.8017e+003,4.8005e+002,2.8818e+003,7.7328e+003,2.8818e+003,9.4191e+003,5.8474e+003,4.0435e+003,3.2823e+003,9.1380e+003,8.1343e+003,3.0820e+003,1.2804e+003,2.3212e+003,2.7216e+003
2021-01-06 14:30:00 PST,1.1006e+005,2.8339e+004,3.5272e+004,2.2761e+004,1.4597e+004,9.0947e+003,2.2411e+003,5.5265e+003,3.3224e+003,2.4413e+003,2.0409e+003,5.2006e+002,3.3224e+003,8.8166e+003,2.6014e+003,4.1637e+003,5.0054e+003,7.8532e+003,3.5227e+003,4.8851e+003,4.0836e+003,3.0019e+003,1.2803e+003,2.2010e+003,2.6415e+003
