# file...... Meter_652A_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_652_A:measured_power,xfmr_meter_652_A_1:measured_power,xfmr_meter_652_A_2:measured_power,xfmr_meter_652_A_3:measured_power,xfmr_meter_652_A_4:measured_power,xfmr_meter_652_A_5:measured_power,house_meter_652_A_1:measured_power,house_meter_652_A_2:measured_power,house_meter_652_A_3:measured_power,house_meter_652_A_4:measured_power,house_meter_652_A_5:measured_power,house_meter_652_A_6:measured_power,house_meter_652_A_7:measured_power,house_meter_652_A_8:measured_power,house_meter_652_A_9:measured_power,house_meter_652_A_10:measured_power,house_meter_652_A_11:measured_power,house_meter_652_A_12:measured_power,house_meter_652_A_13:measured_power,house_meter_652_A_14:measured_power,house_meter_652_A_15:measured_power,house_meter_652_A_16:measured_power,house_meter_652_A_17:measured_power,house_meter_652_A_18:measured_power,house_meter_652_A_19:measured_power,house_meter_652_A_20:measured_power,house_meter_652_A_21:measured_power,house_meter_652_A_22:measured_power,house_meter_652_A_23:measured_power
2021-01-09 22:15:00 PST,+151894+897.635j,+31385.2+184.339j,+24413.9+113.949j,+31189.2+184.37j,+36797+252.324j,+28107.2+160.136j,+3843.01+0.017975d,+3522.53+0.0164739d,+3242.14+0.0151609d,+3121.99+0.0145983d,+3282.19+0.0153484d,+7491.45+0.0350923d,+3482.47+0.0162863d,+3282.19+0.0153484d,+6649.01+0.0310952d,+3162.03+0.0147668d,+3362.3+0.0157033d,+3883.07+0.0181393d,+3001.83+0.0140177d,+600.073+0.00279943d,+1040.22+0.00485365d,+2641.38+0.0119648d,+1920.75+0.00897664d,+3282.19+0.0153479d,+6885.73+0.0191106d,+2080.88+0.00972564d,+1960.78+0.00916387d,+2000.81+0.00935112d,+7371.09+0.0345255d
2021-01-09 22:30:00 PST,+162018+1090.8j,+33000.5+204.375j,+23686.6+106.875j,+23482.8+104.117j,+48474.2+444.182j,+33372+228.196j,+4724.57+0.0222118d,+4323.83+0.0203245d,+3562.6+0.016741d,+3001.84+0.0141027d,+3202.1+0.0150448d,+7371.14+0.0346919d,+3322.26+0.0156101d,+3362.31+0.0157986d,+4924.96+0.0231158d,+4163.54+0.0195359d,+3162.04+0.0148307d,+2401.18+0.0112585d,+4484.11+0.0210428d,+640.084+0.00299904d,+1000.2+0.00468703d,+2841.65+0.0133262d,+1960.79+0.00919165d,+2281.06+0.0106944d,+7445.74+0.0176936d,+3162.04+0.0148301d,+1800.66+0.00844048d,+2561.34+0.0120098d,+2521.3+0.0118219d
2021-01-09 22:45:00 PST,+162771+1396.23j,+29857+169.445j,+19698.6+73.3237j,+22111.8+91.5942j,+71414.4+981.748j,+19686+76.2205j,+3242.15+0.015208d,+3162.04+0.0148318d,+1120.26+0.00525026d,+2961.79+0.0138914d,+4163.54+0.0195374d,+7932.88+0.0372826d,+3963.21+0.0185958d,+3202.09+0.0150199d,+3322.25+0.015555d,+4203.61+0.0196887d,+2961.79+0.0138653d,+2160.95+0.0101129d,+2281.06+0.0106755d,+1040.22+0.00486584d,+880.158+0.00411685d,+2801.6+0.0131145d,+3121.99+0.0146227d,+2160.95+0.0101174d,+5242.81+0.0122894d,+4043.34+0.0189452d,+1840.69+0.00861686d,+2601.38+0.0121817d,+2160.95+0.0101174d
2021-01-09 23:00:00 PST,+121017+669.661j,+22400.5+96.4604j,+16480.9+51.1542j,+16198+48.8001j,+45826.1+391.429j,+20110.3+79.9214j,+1760.63+0.00820922d,+2881.69+0.0134425d,+1160.27+0.00540864d,+2281.06+0.010638d,+3162.03+0.0147519d,+6809.44+0.0318154d,+3282.19+0.0153132d,+1000.2+0.00466217d,+2641.42+0.012307d,+1760.63+0.00820028d,+2801.59+0.0130542d,+2921.73+0.0136146d,+2040.85+0.0095065d,+360.026+0.0016759d,+1000.2+0.00465709d,+2921.69+0.0132467d,+1960.78+0.00913277d,+1960.78+0.00913277d,+2961+0.00775062d,+2241.02+0.0104392d,+1840.69+0.00857299d,+2241.02+0.0104392d,+2641.42+0.0123064d
2021-01-09 23:15:00 PST,+121155+628.65j,+26995.9+139.751j,+18171.4+62.8667j,+16881+52.9037j,+39549.8+292.326j,+19555.1+79.0397j,+2200.99+0.0102758d,+5125.35+0.0239575d,+1120.26+0.00522789d,+1520.47+0.00709673d,+2761.55+0.0128959d,+7170.48+0.033545d,+4965.02+0.0232065d,+2040.85+0.00952758d,+3121.98+0.0145575d,+1560.49+0.00727183d,+1200.29+0.00559249d,+4283.73+0.0199841d,+2160.95+0.0100724d,+1000.2+0.00465984d,+1040.22+0.00484635d,+3762.88+0.0175505d,+1960.78+0.00913645d,+1960.78+0.00913645d,+2280.83+0.00833968d,+2961.78+0.0138063d,+1920.75+0.00894978d,+2721.5+0.012685d,+2040.85+0.00950984d
2021-01-09 23:30:00 PST,+116758+662.182j,+16684.4+53.3988j,+12583.3+29.6027j,+15153.5+42.7887j,+44426.9+375.521j,+27908.2+159.04j,+1120.25+0.00521525d,+2441.21+0.0113709d,+2281.06+0.0106243d,+960.187+0.00446978d,+1040.22+0.0048425d,+4844.77+0.0225886d,+2841.64+0.0132383d,+1120.25+0.00521525d,+1000.2+0.00465263d,+1880.72+0.00875164d,+1000.2+0.00465263d,+1360.38+0.00632897d,+2200.98+0.0102433d,+1480.44+0.00688791d,+1080.24+0.00502509d,+2561.33+0.0119221d,+1880.72+0.00875576d,+2040.84+0.00950186d,+2160.85+0.00900564d,+1920.75+0.00894227d,+1880.72+0.00875576d,+2120.91+0.00987496d,+2681.46+0.0124877d
2021-01-09 23:45:00 PST,+82972.4+308.746j,+12705.9+30.8822j,+11660.1+25.3347j,+15474.4+44.1917j,+30581.5+175.498j,+12549.9+31.9734j,+920.17+0.00424955d,+3562.56+0.0164702d,+880.156+0.00406469d,+720.104+0.00332534d,+920.17+0.00424955d,+2921.72+0.013504d,+1720.6+0.00794866d,+1040.22+0.00480419d,+1560.49+0.00720718d,+600.072+0.00277038d,+1160.27+0.00535789d,+1400.39+0.00646736d,+2080.87+0.0096126d,+1000.2+0.00461842d,+1240.31+0.00572768d,+2601.32+0.0116554d,+1960.77+0.00906365d,+1960.77+0.00906365d,+2040.84+0.00943406d,+2561.32+0.0118425d,+1800.65+0.00832296d,+2521.28+0.0116572d,+1800.65+0.00832296d
2021-01-10 00:00:00 PST,+114470+884.439j,+12544.1+29.7638j,+10979+23.0417j,+18327.7+62.0777j,+63001.5+748.716j,+9616.25+18.3377j,+920.171+0.00427827d,+2200.98+0.0102386d,+960.187+0.00446439d,+1360.37+0.0063261d,+960.187+0.00446439d,+3121.98+0.0145284d,+960.187+0.00446439d,+2040.84+0.00949307d,+840.143+0.00390494d,+720.105+0.00334685d,+1480.44+0.00688281d,+1320.35+0.00613813d,+2321.09+0.0107948d,+280.016+0.0013012d,+1160.27+0.00539359d,+2841.64+0.0132185d,+1880.72+0.00875695d,+2040.84+0.00950315d,+1960.78+0.00913003d,+2401.17+0.0111826d,+2921.73+0.0136098d,+2521.29+0.0117426d,+2441.21+0.0113693d
2021-01-10 00:15:00 PST,+96881.1+556.373j,+11581+25.5506j,+12584+29.8416j,+15314.6+43.7828j,+48585.9+439.945j,+8814.35+15.6682j,+1200.29+0.00556968d,+1240.31+0.00575548d,+1120.25+0.00519812d,+800.129+0.00371222d,+840.143+0.00389792d,+3482.45+0.0161745d,+1760.63+0.00817164d,+1120.25+0.00519812d,+840.143+0.00389864d,+800.129+0.0037129d,+1440.42+0.00668582d,+1400.4+0.00649994d,+2080.88+0.00966104d,+840.143+0.00389864d,+2200.98+0.0102192d,+2961.77+0.0137558d,+1840.69+0.00854933d,+1960.78+0.00910756d,+1880.72+0.0087354d,+2120.91+0.00985199d,+1960.78+0.00910756d,+3121.97+0.014508d,+2000.81+0.00929365d
2021-01-10 00:30:00 PST,+97009.5+432.397j,+11861.5+26.5848j,+13267.3+33.4284j,+18127.9+61.1363j,+34958.2+235.439j,+18793.7+74.6221j,+960.186+0.00445638d,+2641.41+0.0122675d,+960.186+0.00445638d,+1000.2+0.00464217d,+760.117+0.00352754d,+2681.45+0.0124537d,+1680.57+0.00780206d,+1160.27+0.00538544d,+2000.81+0.00929236d,+720.105+0.00334266d,+1760.63+0.00817609d,+1040.22+0.00482922d,+3362.29+0.0156241d,+760.117+0.00352844d,+1000.2+0.00464336d,+2601.33+0.0117184d,+1800.66+0.00836956d,+2000.81+0.00930064d,+2401.17+0.0111635d,+2721.5+0.0126544d,+1840.69+0.00855575d,+2681.46+0.012468d,+3562.57+0.0165709d
2021-01-10 00:45:00 PST,+90816.9+399.367j,+9935.28+18.7184j,+8009.84+12.128j,+17526.2+57.7089j,+33331.1+210.307j,+22013.7+99.4014j,+680.093+0.00315322d,+1320.35+0.00612331d,+760.117+0.00352436d,+720.105+0.00333878d,+1560.49+0.00723769d,+2801.59+0.0130005d,+1040.22+0.00482361d,+1040.22+0.00482361d,+640.083+0.00296662d,+640.083+0.00296662d,+920.171+0.00426524d,+800.129+0.00370864d,+2000.81+0.0092783d,+480.047+0.00222476d,+880.156+0.00407969d,+1640.54+0.00760655d,+1800.66+0.008364d,+1920.75+0.00892225d,+3883.05+0.0180519d,+3041.87+0.0141365d,+1960.78+0.00910835d,+2000.81+0.00929446d,+2521.29+0.0117147d
2021-01-10 01:00:00 PST,+76087.3+299.987j,+8691.92+14.3872j,+8691.21+14.1032j,+18169.1+61.6864j,+31920.6+193.973j,+8613.87+14.9984j,+720.104+0.00332823d,+1040.22+0.00480837d,+680.093+0.00314325d,+640.082+0.00295828d,+640.082+0.00295828d,+2681.45+0.0124031d,+1240.31+0.00573375d,+1040.22+0.00480837d,+640.082+0.00295828d,+560.063+0.00258837d,+1400.39+0.00647421d,+1000.2+0.00462332d,+2000.81+0.00925223d,+800.129+0.00369821d,+1040.22+0.00480837d,+1240.31+0.00573375d,+1920.74+0.00889707d,+2080.87+0.00963943d,+4323.78+0.0200476d,+2601.37+0.0120531d,+2080.87+0.00963943d,+2521.28+0.0116817d,+1800.65+0.0083404d
2021-01-10 01:15:00 PST,+103804+706.877j,+10699+22.2636j,+9333.46+16.534j,+19295.3+69.7549j,+55660.9+580.914j,+8813.65+15.4039j,+840.143+0.00390448d,+1000.2+0.00464864d,+760.117+0.00353245d,+1160.27+0.00539295d,+640.083+0.00297448d,+3762.87+0.0175083d,+1360.37+0.00632354d,+1160.27+0.00539295d,+760.117+0.00353157d,+720.105+0.00334562d,+1000.2+0.00464748d,+2000.81+0.00930062d,+2200.98+0.0102319d,+280.016+0.00130073d,+1240.31+0.00576372d,+1120.24+0.00484701d,+2000.81+0.00931762d,+3722.81+0.017349d,+3242.13+0.015106d,+2601.37+0.0121173d,+1960.78+0.00913104d,+2681.46+0.0124908d,+2601.37+0.0121173d
2021-01-10 01:30:00 PST,+105749+720.757j,+8852.42+15.0049j,+8570.9+13.7678j,+16922+53.481j,+55583.6+581.111j,+15818.3+55.3698j,+1560.49+0.00725619d,+640.083+0.00297523d,+760.117+0.00353335d,+680.094+0.00316126d,+600.073+0.00278921d,+2641.41+0.0122878d,+1000.2+0.00464982d,+960.187+0.00446372d,+720.105+0.00334713d,+840.143+0.00390527d,+960.187+0.00446349d,+680.094+0.0031611d,+2040.84+0.00949115d,+1120.25+0.00520791d,+1240.31+0.00576632d,+960.187+0.00446349d,+1840.69+0.00857271d,+2000.81+0.00931908d,+3562.58+0.0166038d,+2361.13+0.0109989d,+2000.81+0.00931908d,+2241.02+0.0104389d,+2080.88+0.00969231d
2021-01-10 01:45:00 PST,+106502+590.583j,+8451.55+13.7782j,+9654.82+17.8804j,+18489.4+63.5858j,+41270.5+326.642j,+28634.8+167.073j,+680.094+0.00316522d,+800.13+0.00372407d,+560.064+0.00260647d,+640.083+0.00297896d,+640.083+0.00297896d,+2641.42+0.0123032d,+1560.49+0.00726529d,+920.172+0.00428299d,+640.083+0.00297962d,+560.064+0.00260704d,+1320.35+0.00614801d,+720.105+0.00335223d,+2961.78+0.0138002d,+1160.27+0.00540227d,+1240.31+0.00577512d,+1040.2+0.00448484d,+2961.78+0.0138227d,+2160.95+0.0100819d,+1920.75+0.00896035d,+2881.69+0.0134484d,+1840.69+0.00858658d,+2841.64+0.0132613d,+2601.38+0.0121388d
2021-01-10 02:00:00 PST,+89555.1+382.098j,+10296.9+20.2988j,+14040.6+41.4203j,+17003.4+54.2565j,+35027.9+231.731j,+13185.5+33.3271j,+720.105+0.00333616d,+560.063+0.00259454d,+1440.42+0.00667523d,+520.055+0.00240916d,+680.093+0.00315074d,+2761.54+0.0128044d,+1320.35+0.00611852d,+2281.05+0.0105745d,+760.117+0.003524d,+600.073+0.00278183d,+1120.25+0.00519439d,+1000.2+0.00463751d,+6969.84+0.0323944d,+720.105+0.00333844d,+1160.27+0.00538004d,+1680.57+0.00779424d,+1920.75+0.00891381d,+4363.85+0.0202718d,+2000.81+0.00928567d,+2000.81+0.00928567d,+1920.75+0.00891381d,+2000.81+0.00928567d,+1920.75+0.00891381d
2021-01-10 02:15:00 PST,+88985.8+418.189j,+7849.9+11.8307j,+13593.9+37.1536j,+16760.3+51.9747j,+38996.1+288.627j,+11784.8+27.435j,+840.142+0.00389371d,+640.083+0.00296627d,+760.117+0.00352271d,+880.156+0.00407922d,+640.083+0.00296627d,+2601.37+0.0120648d,+720.105+0.00333722d,+760.117+0.00352271d,+880.157+0.0040835d,+640.083+0.00296939d,+920.171+0.00426922d,+800.129+0.00371209d,+5686.55+0.0264342d,+1240.31+0.00575528d,+1440.42+0.00668436d,+1960.78+0.00910104d,+2080.88+0.00966453d,+1920.75+0.00892024d,+2000.81+0.00929237d,+2721.5+0.0126432d,+1920.75+0.00892024d,+2561.33+0.0118983d,+2441.21+0.0113397d
2021-01-10 02:30:00 PST,+99716.4+577.663j,+8291.68+13.4739j,+14478.6+42.2805j,+20380+77.1837j,+47269.8+426.033j,+9295.04+17.078j,+600.073+0.00278822d,+1480.44+0.00688129d,+680.094+0.00316014d,+480.047+0.00223041d,+680.094+0.00316014d,+2961.78+0.013775d,+720.105+0.00334611d,+680.094+0.00316014d,+720.105+0.0033499d,+1600.52+0.00744822d,+880.157+0.00409472d,+640.083+0.00297755d,+6087.53+0.0283807d,+1120.25+0.00521223d,+1600.52+0.00744822d,+1800.63+0.00801608d,+2080.88+0.009696d,+1960.78+0.00913595d,+2241.02+0.0104429d,+3923.13+0.0182938d,+2000.81+0.00932262d,+2921.73+0.0136187d,+2080.88+0.009696d
2021-01-10 02:45:00 PST,+128973+1028.02j,+7730.01+11.7026j,+13473.9+36.966j,+18892+66.7882j,+64018.2+775.283j,+24857+134.419j,+600.073+0.00280503d,+560.064+0.00261796d,+600.073+0.00280503d,+720.106+0.00336628d,+560.064+0.00261796d,+2681.47+0.0125451d,+1280.33+0.00598655d,+720.106+0.00336628d,+720.106+0.00336985d,+720.106+0.00336985d,+1120.26+0.00524327d,+680.094+0.00318255d,+5726.7+0.0268538d,+1000.2+0.00468114d,+1800.66+0.00843019d,+1680.58+0.0078676d,+1880.72+0.0088141d,+2401.18+0.0112556d,+2641.42+0.012383d,+3442.42+0.0161434d,+2401.18+0.0112556d,+2761.56+0.0129468d,+2281.06+0.0106921d
2021-01-10 03:00:00 PST,+117326+721.8j,+7689.63+11.4538j,+14275.8+40.5053j,+24165.7+109.321j,+48612.5+452.772j,+22580.5+105.749j,+720.105+0.0033587d,+720.105+0.0033587d,+680.094+0.00317202d,+840.143+0.00391877d,+640.083+0.00298536d,+2601.38+0.0121426d,+720.105+0.0033587d,+760.117+0.00354538d,+800.13+0.00373659d,+640.083+0.00298898d,+1560.5+0.00728973d,+1120.26+0.00523224d,+5526.22+0.0258571d,+1520.47+0.00710264d,+1560.5+0.00728973d,+1520.47+0.00710264d,+1920.75+0.00899033d,+2761.56+0.0129303d,+2601.38+0.0121795d,+3402.36+0.0159348d,+3282.2+0.0153713d,+4844.79+0.0227038d,+3642.71+0.0170621d
2021-01-10 03:15:00 PST,+95798.7+486.382j,+7970.85+12.4829j,+12991.6+34.2504j,+21671.4+88.7295j,+41220.3+321.848j,+11943.6+27.7083j,+720.105+0.00334867d,+640.083+0.00297645d,+800.13+0.00372093d,+560.064+0.00260427d,+800.13+0.00372093d,+3001.83+0.0139722d,+720.105+0.00334867d,+720.105+0.00334867d,+840.143+0.00391066d,+640.083+0.00297919d,+720.105+0.00335175d,+640.083+0.00297919d,+5566.29+0.0259596d,+1240.31+0.00577429d,+1720.6+0.00801184d,+1600.49+0.00708902d,+2921.73+0.0136332d,+1840.69+0.00858511d,+2441.21+0.0113888d,+2721.51+0.0126979d,+5646.49+0.0263765d,+2721.51+0.0126979d,+2281.06+0.0106409d
2021-01-10 03:30:00 PST,+97906.8+443.486j,+12464.1+29.5307j,+16723.5+53.251j,+23845.4+107.027j,+35029.9+233.215j,+9842.99+19.215j,+640.083+0.00297932d,+560.064+0.00260678d,+1960.78+0.00913152d,+2561.33+0.0119312d,+2040.84+0.0095047d,+2641.42+0.0123047d,+1360.38+0.00633384d,+680.094+0.00316561d,+1720.6+0.00801847d,+1040.22+0.00484637d,+800.13+0.00372743d,+760.117+0.00354097d,+3602.64+0.0168021d,+2200.98+0.0102592d,+3522.52+0.0164279d,+3041.88+0.0141836d,+3482.47+0.0162622d,+1880.72+0.00877672d,+2361.13+0.0110208d,+4243.66+0.0198229d,+5125.35+0.02395d,+3121.98+0.0145767d,+2681.46+0.0125176d
2021-01-10 03:45:00 PST,+96041.1+497.293j,+7769.97+11.7332j,+11018+22.7732j,+21224.9+83.7516j,+42435.3+341.169j,+13591.9+36.4612j,+600.073+0.00279388d,+720.105+0.0033529d,+680.094+0.00316655d,+760.117+0.00353926d,+760.117+0.00353926d,+2721.5+0.012682d,+720.105+0.0033529d,+800.13+0.00372563d,+760.117+0.00354137d,+720.105+0.0033549d,+960.187+0.00447385d,+1360.38+0.0063395d,+2241.02+0.0104471d,+1440.42+0.00671274d,+1880.72+0.0087662d,+1640.55+0.00764599d,+2521.29+0.0117771d,+1880.72+0.00878267d,+3442.41+0.0160858d,+3402.36+0.0158983d,+3202.09+0.0149613d,+2641.42+0.0123388d,+2281.06+0.0106539d
2021-01-10 04:00:00 PST,+131725+916.35j,+10979.5+23.3784j,+12826.1+31.6877j,+21508.1+86.9709j,+54011.7+557.333j,+32397.2+214.435j,+1520.47+0.00713048d,+2000.82+0.00938498d,+600.074+0.00281308d,+720.106+0.00337594d,+720.106+0.00337594d,+3282.2+0.0154035d,+1320.36+0.0061915d,+800.131+0.00375123d,+800.131+0.00375251d,+760.118+0.00356479d,+1600.52+0.0075087d,+1160.28+0.00544234d,+2120.92+0.0099522d,+1160.28+0.00544234d,+3762.9+0.0176689d,+1440.4+0.00639219d,+2761.56+0.0129826d,+1720.61+0.00808543d,+2641.43+0.0124172d,+3482.48+0.0163766d,+3242.15+0.015245d,+3602.66+0.0169426d,+3001.85+0.0141136d
2021-01-10 04:15:00 PST,+122609+707.29j,+19173.3+68.9652j,+15877.4+47.621j,+19858.1+74.3574j,+47713.5+436.506j,+19985.2+77.8406j,+2881.71+0.0135954d,+2761.57+0.0130279d,+1920.76+0.00905821d,+1440.43+0.00679165d,+2080.89+0.00981403d,+2681.48+0.0126497d,+2921.75+0.0137845d,+2441.22+0.0115152d,+2841.66+0.013398d,+2841.66+0.013398d,+1520.47+0.00716493d,+2521.31+0.011886d,+2040.86+0.00961917d,+1240.32+0.00584406d,+1720.61+0.00810868d,+1120.26+0.00527812d,+2641.43+0.0124622d,+1760.64+0.0083036d,+2441.22+0.0115166d,+2681.48+0.0126513d,+2441.22+0.0115166d,+3883.1+0.0183297d,+2801.61+0.0132188d
2021-01-10 04:30:00 PST,+133138+819.234j,+31058.6+180.452j,+21914.3+91.9663j,+16117.6+48.6998j,+48165.9+447.008j,+15880.3+48.7903j,+3602.67+0.0170361d,+3482.5+0.016467d,+3682.79+0.0174155d,+4283.78+0.0202626d,+4203.64+0.0198828d,+2841.66+0.0134333d,+4363.92+0.0206423d,+4484.14+0.021212d,+2921.75+0.0137888d,+3923.17+0.0185224d,+4724.59+0.0223136d,+4243.7+0.0200384d,+1920.76+0.00906101d,+1520.47+0.00717153d,+1560.5+0.00736043d,+1040.21+0.00454256d,+2281.07+0.0107507d,+1760.64+0.00829615d,+2321.11+0.0109396d,+2000.82+0.00942884d,+1880.73+0.00886245d,+1960.79+0.00924003d,+2641.43+0.012451d
2021-01-10 04:45:00 PST,+100107+435.558j,+14069.2+37.1586j,+14551.2+39.7088j,+21184.9+83.6851j,+34698.2+226.189j,+15602.6+47.5768j,+1120.26+0.00523758d,+2321.1+0.0108572d,+2160.95+0.0101075d,+1560.5+0.00729716d,+720.106+0.00336619d,+2681.47+0.0125447d,+1640.55+0.00767175d,+1840.69+0.00860838d,+2721.51+0.0127334d,+2401.17+0.0112332d,+1600.52+0.00748511d,+2361.14+0.0110457d,+1920.75+0.0089839d,+960.188+0.00448931d,+1360.38+0.00636141d,+1200.29+0.00561246d,+3202.09+0.0150033d,+1840.69+0.00861969d,+2441.22+0.0114347d,+3121.99+0.0146275d,+2000.82+0.00937015d,+2921.74+0.0136881d,+3602.65+0.0168828d
2021-01-10 05:00:00 PST,+116751+616.179j,+13266.9+33.4203j,+15638.8+46.9781j,+19055+68.7258j,+38989.6+287.415j,+29799.1+177.923j,+1040.22+0.00486235d,+680.094+0.00317853d,+2160.95+0.0101057d,+1240.31+0.00579813d,+1760.63+0.00823222d,+2801.6+0.0131051d,+2721.51+0.01273d,+840.144+0.0039268d,+840.144+0.00392852d,+1600.52+0.00748638d,+3242.14+0.0151751d,+4203.6+0.0196831d,+2241.02+0.010485d,+1120.26+0.00523892d,+1080.24+0.0050517d,+1280.33+0.00598793d,+1920.75+0.00899107d,+1840.69+0.00861602d,+3602.65+0.0168756d,+2681.47+0.0125559d,+4163.54+0.0195074d,+2361.14+0.0110545d,+1840.69+0.00861602d
2021-01-10 05:15:00 PST,+138910+1084.66j,+11502.2+25.9548j,+8933.33+15.6311j,+20273.8+82.5569j,+48807.8+470.558j,+49390.5+487.026j,+1880.72+0.00881732d,+960.188+0.00449992d,+680.094+0.0031869d,+600.073+0.00281183d,+720.106+0.00337444d,+3802.96+0.0178433d,+920.173+0.00431232d,+1920.75+0.00900514d,+720.106+0.00337284d,+680.094+0.00318539d,+680.094+0.00318539d,+1160.27+0.00543549d,+3041.89+0.0142612d,+1040.22+0.00487284d,+320.021+0.00149867d,+1280.31+0.00563505d,+1760.63+0.00826731d,+1760.63+0.00826731d,+1920.75+0.00901977d,+2160.96+0.0101487d,+8093.43+0.0381027d,+2160.96+0.0101487d,+1880.72+0.00883164d
2021-01-10 05:30:00 PST,+127112+894.914j,+8331.17+13.3724j,+9092.63+15.6613j,+22890.9+103.597j,+38433.1+282.782j,+48362.3+477.091j,+760.117+0.0035398d,+1200.29+0.00559066d,+680.094+0.00316704d,+840.143+0.0039126d,+600.073+0.00279431d,+2681.46+0.0124971d,+640.083+0.00298067d,+920.172+0.00428544d,+600.073+0.0027947d,+720.105+0.00335388d,+1080.24+0.00503193d,+1240.31+0.00577796d,+2160.95+0.0100705d,+1640.55+0.00764368d,+400.032+0.00186291d,+1240.31+0.00577796d,+1720.6+0.00803732d,+1680.57+0.00785021d,+1720.6+0.00803732d,+2681.46+0.0125306d,+8053.23+0.0377158d,+4684.47+0.0219086d,+1840.69+0.00859869d
2021-01-10 05:45:00 PST,+129815+838.494j,+11581.3+25.6989j,+11579.9+25.1241j,+24988.6+123.362j,+43370.6+357j,+38293.2+305.039j,+920.171+0.00427744d,+680.094+0.00316113d,+1440.42+0.00669725d,+2961.78+0.0137793d,+680.094+0.00316113d,+2761.55+0.0128467d,+1360.37+0.00632487d,+760.117+0.0035332d,+600.073+0.00278909d,+1320.35+0.00613869d,+1160.27+0.00539408d,+1760.63+0.00818711d,+2080.88+0.00967757d,+760.117+0.0035332d,+1640.55+0.00762835d,+2241.02+0.010423d,+1680.57+0.00783387d,+1880.72+0.00876755d,+1720.6+0.00802059d,+1960.78+0.00914108d,+8053.2+0.037637d,+6729.21+0.0314323d,+1920.75+0.00895431d
2021-01-10 06:00:00 PST,+149019+1136.57j,+18030.1+69.9334j,+8450.91+13.5615j,+28254.4+156.592j,+46154.2+416.117j,+48127.2+477.324j,+2881.7+0.0135086d,+720.106+0.00337267d,+440.039+0.00206072d,+9016.64+0.0423738d,+600.073+0.00281035d,+2601.38+0.0121931d,+720.106+0.00337267d,+1000.2+0.00468507d,+1600.52+0.00748562d,+600.073+0.00280539d,+720.106+0.00336672d,+1200.29+0.00561284d,+1920.75+0.00898451d,+760.118+0.00355384d,+400.033+0.00187003d,+1240.29+0.00543794d,+1800.66+0.00845326d,+3001.84+0.0140992d,+1680.58+0.00788912d,+3001.84+0.0140992d,+8133.56+0.0382825d,+7411.26+0.0348725d,+2000.82+0.00939366d
2021-01-10 06:15:00 PST,+159919+1187.87j,+24663.7+119.774j,+11666.1+27.9734j,+28818.5+162.311j,+42975.2+355.814j,+51793.5+518.714j,+7451.36+0.0350102d,+1760.63+0.00825307d,+1560.5+0.00731432d,+5846.99+0.027454d,+3762.89+0.0176532d,+2761.56+0.0129503d,+600.073+0.00281155d,+840.144+0.00393674d,+560.064+0.00261776d,+5005.11+0.0234365d,+920.172+0.00430155d,+1280.33+0.00598608d,+2120.92+0.00991954d,+440.039+0.00205666d,+280.016+0.00130865d,+1040.22+0.00486297d,+1800.66+0.00844735d,+2321.1+0.0108912d,+2040.85+0.00957507d,+5165.46+0.0242658d,+7812.5+0.0367408d,+7010.06+0.0329562d,+1880.72+0.00882322d
2021-01-10 06:30:00 PST,+196399+1736.86j,+34837+237.336j,+25767.9+137.901j,+22927.7+103.752j,+63190.3+773.782j,+49672.3+479.251j,+7170.7+0.0342575d,+7772.58+0.0371423d,+5125.46+0.0244657d,+3883.13+0.018526d,+6528.87+0.0311829d,+2641.45+0.0125956d,+760.12+0.00362175d,+800.133+0.00381246d,+7291.04+0.0347747d,+9297.98+0.0443838d,+960.191+0.00456761d,+3602.69+0.0171567d,+1960.8+0.00933133d,+720.107+0.00342519d,+400.033+0.00190251d,+1440.43+0.00685346d,+1800.67+0.00856414d,+2441.23+0.0116138d,+2040.86+0.00970748d,+2481.28+0.0118045d,+6087.69+0.0290051d,+5807+0.0276645d,+2000.83+0.0095169d
2021-01-10 06:45:00 PST,+170550+1193.6j,+39473.1+295.917j,+29099.1+165.787j,+22722.3+100.061j,+34619.7+227.773j,+44633.9+400.74j,+6929.96+0.0329938d,+6528.84+0.0310789d,+4965.11+0.0236198d,+5967.38+0.0283996d,+6448.62+0.030696d,+2881.72+0.0136969d,+4202.06+0.0112334d,+1360.38+0.0064619d,+6288.18+0.0298719d,+6207.97+0.0294899d,+2481.27+0.0117687d,+7010.17+0.0333117d,+2040.86+0.00967805d,+2241.04+0.0106282d,+440.04+0.00208536d,+2281.04+0.0104453d,+1880.73+0.00890744d,+2481.27+0.0117546d,+1800.67+0.00852798d,+2681.48+0.0127041d,+5566.4+0.0264036d,+4764.69+0.0225932d,+3202.12+0.015174d
