# file...... 1Meter_684_C_power.real.csv
# date...... Wed May 12 05:38:12 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_C_20:measured_power.real,house_meter_684_C_21:measured_power.real,house_meter_684_C_22:measured_power.real,house_meter_684_C_23:measured_power.real,house_meter_684_C_24:measured_power.real,house_meter_684_C_25:measured_power.real,house_meter_684_C_26:measured_power.real,house_meter_684_C_27:measured_power.real,house_meter_684_C_28:measured_power.real,house_meter_684_C_29:measured_power.real,house_meter_684_C_30:measured_power.real,house_meter_684_C_31:measured_power.real,house_meter_684_C_32:measured_power.real,house_meter_684_C_33:measured_power.real,house_meter_684_C_34:measured_power.real,house_meter_684_C_35:measured_power.real,house_meter_684_C_36:measured_power.real,house_meter_684_C_37:measured_power.real,house_meter_684_C_38:measured_power.real,house_meter_684_C_39:measured_power.real,house_meter_684_C_40:measured_power.real
2021-01-06 04:30:00 PST,3.6003e+002,1.7206e+003,1.0002e+003,2.8002e+002,4.4004e+002,4.4004e+002,3.2822e+003,3.7229e+003,4.0003e+002,1.0402e+003,2.2410e+003,8.0013e+002,2.3211e+003,7.2011e+002,5.2006e+002,8.8016e+002,1.2003e+003,8.8016e+002,9.6019e+002,5.2006e+002,6.4008e+002
2021-01-06 04:45:00 PST,8.4015e+002,9.6019e+002,3.2002e+002,5.6006e+002,9.2018e+002,3.2002e+002,3.7629e+003,3.1621e+003,5.6006e+002,5.6006e+002,1.9208e+003,7.6012e+002,2.3211e+003,5.6006e+002,7.6012e+002,9.2018e+002,9.6019e+002,7.6012e+002,8.0013e+002,6.4008e+002,7.2011e+002
2021-01-06 05:00:00 PST,5.6006e+002,9.6019e+002,6.0007e+002,9.6019e+002,2.8002e+002,1.0002e+003,3.2822e+003,3.3623e+003,4.0003e+002,6.8010e+002,6.0007e+002,1.0402e+003,2.1209e+003,6.0007e+002,6.4008e+002,9.6019e+002,1.0002e+003,8.0013e+002,6.0007e+002,4.0003e+002,6.8010e+002
2021-01-06 05:15:00 PST,3.2002e+002,1.6806e+003,7.2011e+002,3.2002e+002,8.0013e+002,3.6003e+002,3.2021e+003,3.7629e+003,4.4004e+002,6.4008e+002,6.0007e+002,1.0402e+003,5.6006e+002,4.8005e+002,4.8005e+002,1.0402e+003,8.8016e+002,8.4015e+002,8.4015e+002,4.4004e+002,6.0007e+002
2021-01-06 05:30:00 PST,1.0402e+003,9.2018e+002,2.8002e+002,5.6006e+002,5.6006e+002,6.0007e+002,3.2822e+003,3.0820e+003,4.8005e+002,7.2011e+002,5.6007e+002,8.0013e+002,1.0402e+003,6.0007e+002,4.0003e+002,1.1203e+003,1.0402e+003,6.4008e+002,6.8010e+002,5.2006e+002,4.4004e+002
2021-01-06 05:45:00 PST,4.0003e+002,1.0002e+003,1.0002e+003,8.0013e+002,4.4004e+002,7.6012e+002,4.0434e+003,3.4024e+003,4.0003e+002,7.2011e+002,5.6007e+002,7.6012e+002,9.6019e+002,5.2006e+002,3.2002e+002,1.0802e+003,9.2018e+002,7.6012e+002,6.8010e+002,7.2011e+002,4.4004e+002
2021-01-06 06:00:00 PST,3.6003e+002,1.6806e+003,4.4004e+002,3.2002e+002,1.0002e+003,2.4001e+002,3.0019e+003,3.5226e+003,4.8005e+002,6.0008e+002,1.0402e+003,4.8005e+002,7.2011e+002,4.4004e+002,3.2002e+002,8.0013e+002,1.0802e+003,1.3204e+003,1.1603e+003,4.8005e+002,6.0008e+002
2021-01-06 06:15:00 PST,1.0402e+003,1.1203e+003,4.8005e+002,5.6007e+002,2.8002e+002,8.8016e+002,3.2823e+003,3.0820e+003,5.2006e+002,3.6003e+002,1.0802e+003,1.0802e+003,4.8005e+002,3.6003e+002,6.0008e+002,7.6012e+002,1.0402e+003,9.6019e+002,8.8016e+002,1.1203e+003,6.8010e+002
2021-01-06 06:30:00 PST,2.8002e+002,1.0402e+003,7.6012e+002,8.0013e+002,6.0008e+002,4.8005e+002,3.7229e+003,3.4825e+003,4.0003e+002,2.8002e+002,8.4015e+002,9.6019e+002,4.8005e+002,3.2002e+002,7.2011e+002,8.0013e+002,1.0002e+003,1.0402e+003,1.1603e+003,1.6406e+003,6.8010e+002
2021-01-06 06:45:00 PST,4.4004e+002,1.5605e+003,2.8002e+002,4.0003e+002,7.2011e+002,3.6003e+002,3.5627e+003,3.4826e+003,7.2011e+002,6.0008e+002,8.4015e+002,1.4805e+003,1.5605e+003,5.2006e+002,6.4009e+002,9.6019e+002,1.8807e+003,1.6806e+003,1.0802e+003,7.2011e+002,5.6007e+002
2021-01-06 07:00:00 PST,8.8016e+002,1.0402e+003,9.6019e+002,6.4009e+002,3.6003e+002,1.0402e+003,3.1621e+003,3.1221e+003,8.4015e+002,1.3204e+003,1.0002e+003,1.4805e+003,1.3204e+003,1.5605e+003,5.2006e+002,9.2018e+002,1.5605e+003,1.6806e+003,8.4015e+002,9.2018e+002,1.7206e+003
2021-01-06 07:15:00 PST,3.6003e+002,1.0002e+003,4.8005e+002,8.4015e+002,9.6020e+002,3.6003e+002,3.2022e+003,3.5227e+003,4.4004e+002,8.4015e+002,1.3204e+003,1.7206e+003,1.1603e+003,1.1203e+003,1.5605e+003,1.9208e+003,1.0402e+003,1.1603e+003,8.4015e+002,1.6806e+003,7.6012e+002
2021-01-06 07:30:00 PST,5.2006e+002,1.5205e+003,4.8005e+002,3.2002e+002,4.0003e+002,6.4009e+002,3.8031e+003,3.3624e+003,3.6003e+002,7.6012e+002,9.2018e+002,1.2403e+003,1.0402e+003,9.6020e+002,7.2011e+002,1.4805e+003,1.1203e+003,1.3204e+003,1.0402e+003,1.0402e+003,1.2003e+003
2021-01-06 07:45:00 PST,8.8017e+002,1.1603e+003,9.2018e+002,6.8010e+002,5.2006e+002,6.4009e+002,3.2022e+003,3.2823e+003,3.2002e+002,4.8005e+002,1.0002e+003,8.0014e+002,8.8017e+002,6.8010e+002,8.4015e+002,1.3204e+003,1.2403e+003,1.3604e+003,8.4015e+002,5.2006e+002,1.6006e+003
2021-01-06 08:00:00 PST,4.0003e+002,8.8017e+002,3.6003e+002,7.2011e+002,9.6020e+002,3.2002e+002,3.2022e+003,3.7230e+003,5.2006e+002,5.6007e+002,6.0008e+002,5.2006e+002,6.4009e+002,7.2011e+002,1.0002e+003,1.8007e+003,1.2804e+003,8.0014e+002,6.8010e+002,5.2006e+002,4.4004e+002
2021-01-06 08:15:00 PST,5.6007e+002,1.6006e+003,8.4015e+002,3.6002e+002,2.8002e+002,1.0002e+003,3.7631e+003,3.3625e+003,5.6007e+002,9.2018e+002,4.8005e+002,5.6007e+002,4.0003e+002,6.4009e+002,6.8010e+002,1.8407e+003,1.1603e+003,8.0014e+002,4.4004e+002,6.4009e+002,7.2011e+002
2021-01-06 08:30:00 PST,8.8017e+002,1.7607e+003,4.0003e+002,4.3228e+003,2.4413e+003,3.6003e+002,3.4025e+003,3.1622e+003,1.2804e+003,1.1603e+003,4.4004e+002,4.4004e+002,8.0014e+002,1.0002e+003,5.6007e+002,2.3212e+003,1.0002e+003,1.0002e+003,4.0003e+002,5.6006e+002,1.0002e+003
2021-01-06 08:45:00 PST,4.8005e+002,1.3604e+003,4.4004e+002,1.2402e+003,1.3604e+003,4.0003e+002,3.2022e+003,3.8833e+003,7.2011e+002,7.6013e+002,5.6007e+002,3.4420e+003,5.2006e+002,1.0803e+003,6.0008e+002,2.2811e+003,1.2403e+003,1.0803e+003,5.6007e+002,1.6803e+003,1.1203e+003
2021-01-06 09:00:00 PST,2.8002e+002,1.6806e+003,2.0009e+003,4.8005e+002,1.1603e+003,8.8017e+002,4.5244e+003,3.1622e+003,5.2006e+002,7.6013e+002,5.2006e+002,5.5256e+003,8.0014e+002,1.2804e+003,1.2403e+003,1.6406e+003,1.0803e+003,1.0402e+003,8.8017e+002,5.6454e+003,9.6020e+002
2021-01-06 09:15:00 PST,1.0002e+003,1.4004e+003,1.3604e+003,2.4813e+003,1.1603e+003,2.8002e+002,4.6447e+003,3.2423e+003,6.8010e+002,8.8017e+002,6.4009e+002,4.1229e+003,8.0014e+002,8.4015e+002,1.4805e+003,1.4805e+003,1.4805e+003,9.6020e+002,6.8010e+002,5.0442e+003,6.8010e+002
2021-01-06 09:30:00 PST,3.6003e+002,2.5614e+003,1.1203e+003,3.8416e+003,1.6806e+003,1.1603e+003,4.0035e+003,3.7631e+003,6.0008e+002,6.8010e+002,5.2006e+002,9.2010e+002,8.0014e+002,8.0014e+002,1.1203e+003,2.3212e+003,2.2411e+003,8.8017e+002,6.0008e+002,3.7624e+003,3.2002e+002
2021-01-06 09:45:00 PST,3.2002e+002,4.7649e+003,1.8407e+003,2.1607e+003,1.4404e+003,1.8407e+003,4.0035e+003,3.0820e+003,1.9208e+003,5.6007e+002,7.6012e+002,3.1616e+003,7.2011e+002,8.0014e+002,1.0803e+003,2.8017e+003,1.4404e+003,4.6031e+003,4.4004e+002,1.4002e+003,4.8005e+002
2021-01-06 10:00:00 PST,4.4004e+002,2.6415e+003,1.4805e+003,1.6005e+003,1.3204e+003,1.6406e+003,3.8432e+003,3.1221e+003,1.3204e+003,5.6007e+002,6.0008e+002,4.1631e+003,5.2006e+002,7.2011e+002,6.0008e+002,2.1210e+003,1.1203e+003,6.4469e+003,3.2002e+002,4.8004e+002,7.6012e+002
2021-01-06 10:15:00 PST,2.8002e+002,4.6446e+003,1.3604e+003,1.6406e+003,1.6006e+003,2.1610e+003,4.0435e+003,3.4426e+003,1.6406e+003,5.2006e+002,7.6012e+002,2.6011e+003,3.6003e+002,5.6007e+002,4.8005e+002,2.7616e+003,1.2403e+003,4.4428e+003,4.0003e+002,3.6003e+002,9.6020e+002
2021-01-06 10:30:00 PST,1.1603e+003,3.2022e+003,4.2439e+003,1.5205e+003,1.7206e+003,2.5614e+003,3.9233e+003,4.4843e+003,1.9208e+003,4.4004e+002,7.2011e+002,5.2004e+002,4.0003e+002,5.2006e+002,4.8005e+002,2.8417e+003,9.6020e+002,1.2802e+003,5.2006e+002,6.0007e+002,1.0402e+003
2021-01-06 10:45:00 PST,1.9608e+003,2.4012e+003,3.8031e+003,1.4805e+003,1.6005e+003,2.0809e+003,4.1637e+003,4.6046e+003,2.1210e+003,5.2006e+002,6.0008e+002,4.4004e+002,6.0008e+002,3.6003e+002,6.8010e+002,2.3612e+003,9.2018e+002,3.6017e+003,8.0014e+002,2.5208e+003,9.6020e+002
2021-01-06 11:00:00 PST,1.4404e+003,2.9218e+003,3.8031e+003,2.1210e+003,1.3204e+003,1.4805e+003,4.7248e+003,4.6045e+003,3.2423e+003,4.8005e+002,4.8005e+002,6.4009e+002,8.0014e+002,4.0003e+002,6.8010e+002,2.2411e+003,1.1603e+003,4.1626e+003,2.2006e+003,1.4802e+003,6.8010e+002
2021-01-06 11:15:00 PST,1.4404e+003,2.1210e+003,4.2038e+003,1.4404e+003,1.2403e+003,1.4004e+003,4.2038e+003,4.6847e+003,3.2823e+003,3.2002e+002,3.6003e+002,7.2011e+002,7.6012e+002,5.6007e+002,6.4009e+002,2.1610e+003,1.1603e+003,4.6435e+003,4.7637e+003,3.9225e+003,6.4009e+002
2021-01-06 11:30:00 PST,1.2804e+003,3.1621e+003,4.0034e+003,1.4004e+003,1.2403e+003,1.6005e+003,4.2038e+003,5.0054e+003,3.2823e+003,4.8005e+002,2.8002e+002,1.0402e+003,6.8010e+002,8.0014e+002,6.4009e+002,2.3612e+003,2.3212e+003,2.8811e+003,2.6010e+003,3.2011e+003,6.4009e+002
2021-01-06 11:45:00 PST,2.6015e+003,2.2411e+003,3.7630e+003,1.4805e+003,1.6005e+003,1.3204e+003,4.0435e+003,4.8050e+003,3.2423e+003,6.0008e+002,5.6007e+002,8.8017e+002,1.0402e+003,7.6012e+002,6.4009e+002,2.4813e+003,2.2411e+003,8.8013e+002,1.9204e+003,7.6012e+002,8.4015e+002
2021-01-06 12:00:00 PST,2.7616e+003,2.5614e+003,3.1221e+003,4.1637e+003,1.3604e+003,1.2403e+003,4.0034e+003,4.8851e+003,3.5627e+003,5.6007e+002,7.2011e+002,8.4015e+002,6.0008e+002,5.6007e+002,6.8010e+002,2.7216e+003,2.2010e+003,1.1203e+003,1.0802e+003,1.1602e+003,8.4015e+002
2021-01-06 12:15:00 PST,2.4413e+003,2.6816e+003,2.8818e+003,3.7631e+003,1.3204e+003,1.2403e+003,4.1237e+003,4.9653e+003,5.1257e+003,4.4004e+002,7.6012e+002,6.0008e+002,7.6012e+002,4.0003e+002,8.8017e+002,2.7216e+003,2.0009e+003,1.2003e+003,1.1203e+003,5.3631e+003,6.4009e+002
2021-01-06 12:30:00 PST,2.4813e+003,2.2811e+003,1.6406e+003,3.0019e+003,1.2804e+003,1.2003e+003,4.0435e+003,4.2439e+003,3.1622e+003,4.8005e+002,4.4004e+002,9.6020e+002,9.6020e+002,2.8002e+002,7.2011e+002,2.9619e+003,1.6406e+003,1.9608e+003,2.8818e+003,5.1229e+003,6.4009e+002
2021-01-06 12:45:00 PST,3.3624e+003,2.6815e+003,1.6005e+003,1.5605e+003,1.2804e+003,1.4004e+003,4.2038e+003,4.0034e+003,3.0019e+003,1.2003e+003,3.6003e+002,1.0002e+003,9.6020e+002,4.4004e+002,5.6007e+002,3.6028e+003,3.2422e+003,2.9218e+003,2.4813e+003,2.3206e+003,6.0008e+002
2021-01-06 13:00:00 PST,2.8417e+003,2.8818e+003,1.7206e+003,1.8808e+003,1.2804e+003,1.2403e+003,4.1637e+003,4.0435e+003,2.6014e+003,1.6406e+003,4.0003e+002,1.1203e+003,8.0014e+002,6.4009e+002,3.6003e+002,2.8417e+003,3.5627e+003,2.5214e+003,2.2811e+003,2.7609e+003,6.0008e+002
2021-01-06 13:15:00 PST,3.3624e+003,3.6829e+003,1.6406e+003,1.7206e+003,1.2803e+003,1.1203e+003,4.0034e+003,1.6005e+003,3.4826e+003,8.8016e+002,4.8005e+002,8.0014e+002,5.6007e+002,5.2006e+002,4.8005e+002,3.3624e+003,1.6005e+003,2.4413e+003,2.2010e+003,7.0859e+003,6.4009e+002
2021-01-06 13:30:00 PST,2.7616e+003,2.3612e+003,1.2003e+003,1.4805e+003,1.9608e+003,1.5205e+003,4.1236e+003,1.3204e+003,2.4413e+003,1.3204e+003,6.4009e+002,5.2006e+002,6.0008e+002,6.4009e+002,6.4009e+002,3.1221e+003,1.1602e+003,2.3211e+003,2.1610e+003,6.9254e+003,8.4015e+002
2021-01-06 13:45:00 PST,1.5605e+003,2.3211e+003,1.2403e+003,3.0810e+003,1.9208e+003,1.3604e+003,4.1236e+003,1.3204e+003,2.3211e+003,7.2011e+002,8.4015e+002,1.4004e+003,1.0402e+003,1.1203e+003,3.3224e+003,2.8818e+003,6.4466e+003,1.8407e+003,2.2811e+003,5.1629e+003,2.8017e+003
2021-01-06 14:00:00 PST,1.7607e+003,2.4413e+003,2.0409e+003,7.2859e+003,2.3212e+003,1.2003e+003,4.0836e+003,1.8407e+003,2.4012e+003,6.0008e+002,6.8010e+002,1.0402e+003,1.0002e+003,6.8010e+002,1.4805e+003,2.7216e+003,3.8020e+003,1.2003e+003,1.3204e+003,2.1606e+003,1.2804e+003
2021-01-06 14:15:00 PST,2.2010e+003,2.8017e+003,1.8007e+003,6.9252e+003,3.0420e+003,1.9208e+003,4.1236e+003,2.4413e+003,3.0019e+003,7.2011e+002,4.8005e+002,1.0802e+003,1.0402e+003,8.0014e+002,1.2804e+003,2.5614e+003,3.7618e+003,1.0002e+003,9.6020e+002,1.2403e+003,6.4009e+002
2021-01-06 14:30:00 PST,2.4813e+003,2.7616e+003,2.1610e+003,7.1256e+003,2.0409e+003,2.6014e+003,3.9233e+003,2.4012e+003,3.1221e+003,6.8010e+002,4.0003e+002,8.8016e+002,5.6007e+002,7.2011e+002,4.8005e+002,3.2823e+003,1.4004e+003,7.2011e+002,9.6020e+002,7.6012e+002,7.6012e+002
2021-01-06 14:45:00 PST,2.1610e+003,2.8417e+003,3.1621e+003,5.0437e+003,1.7607e+003,1.8808e+003,1.4004e+003,2.1610e+003,3.0420e+003,9.2018e+002,6.0008e+002,6.8010e+002,5.2006e+002,8.4015e+002,6.4009e+002,2.3612e+003,1.4404e+003,8.0014e+002,4.0423e+003,7.2011e+002,8.8016e+002
2021-01-06 15:00:00 PST,1.0802e+003,2.0009e+003,3.5226e+003,4.3641e+003,1.1203e+003,2.0009e+003,1.4805e+003,-1.5999e+002,3.0820e+003,7.6012e+002,6.4009e+002,6.0008e+002,4.4004e+002,6.0008e+002,6.0008e+002,5.7637e+003,2.6415e+003,7.2011e+002,6.1659e+003,3.1615e+003,1.0002e+003
2021-01-06 15:15:00 PST,2.1610e+003,2.0009e+003,3.0420e+003,5.0455e+003,1.1203e+003,1.8808e+003,1.8808e+003,4.5645e+003,3.4425e+003,6.8010e+002,7.6012e+002,4.4004e+002,4.4004e+002,7.6012e+002,6.8010e+002,7.5669e+003,6.3246e+003,8.4015e+002,5.4845e+003,1.3602e+003,7.6012e+002
2021-01-06 15:30:00 PST,5.0455e+003,2.0409e+003,2.9619e+003,4.7248e+003,1.1603e+003,2.2811e+003,1.4805e+003,6.5291e+003,3.3624e+003,7.6012e+002,2.8002e+002,4.8005e+002,8.0014e+002,8.0014e+002,6.8010e+002,5.2429e+003,6.6850e+003,1.0002e+003,1.6803e+003,6.0008e+002,7.2011e+002
2021-01-06 15:45:00 PST,3.7230e+003,2.3212e+003,4.6045e+003,5.9676e+003,1.0402e+003,6.0478e+003,1.8007e+003,5.4063e+003,2.1210e+003,9.6020e+002,6.0008e+002,6.0008e+002,9.2018e+002,9.2018e+002,6.8010e+002,2.9618e+003,5.0027e+003,1.1203e+003,6.8010e+002,6.0008e+002,5.2006e+002
2021-01-06 16:00:00 PST,3.8832e+003,2.2010e+003,7.2111e+003,7.1710e+003,1.2403e+003,4.1236e+003,3.9233e+003,4.8049e+003,1.5205e+003,9.6020e+002,5.6007e+002,7.6012e+002,8.8017e+002,1.4004e+003,8.0014e+002,2.7216e+003,3.3621e+003,1.0402e+003,7.6012e+002,5.6007e+002,5.2006e+002
2021-01-06 16:15:00 PST,3.6028e+003,3.0420e+003,5.7671e+003,5.3261e+003,1.1603e+003,3.5226e+003,3.8832e+003,1.2003e+003,1.2803e+003,8.0014e+002,6.8010e+002,1.1603e+003,1.0002e+003,1.0002e+003,8.0014e+002,2.8017e+003,3.5226e+003,8.0014e+002,8.4015e+002,5.2006e+002,8.0014e+002
2021-01-06 16:30:00 PST,2.9619e+003,1.4004e+003,7.2914e+003,6.2861e+003,1.5605e+003,6.6094e+003,3.7630e+003,1.2403e+003,5.0054e+003,6.4009e+002,6.8010e+002,1.0402e+003,6.8010e+002,1.4805e+003,1.2003e+003,2.7616e+003,2.6014e+003,1.0802e+003,9.2018e+002,7.6012e+002,1.0002e+003
2021-01-06 16:45:00 PST,3.1221e+003,1.9208e+003,7.0507e+003,6.7249e+003,1.3204e+003,7.0908e+003,4.7649e+003,1.2403e+003,5.8874e+003,6.8010e+002,8.0014e+002,1.2003e+003,8.0014e+002,1.4805e+003,1.2804e+003,2.4413e+003,3.2022e+003,1.5205e+003,1.4404e+003,7.6012e+002,1.0802e+003
2021-01-06 17:00:00 PST,4.0034e+003,2.1610e+003,7.5723e+003,6.2843e+003,1.2403e+003,5.9275e+003,5.8473e+003,1.2403e+003,5.8874e+003,8.4015e+002,1.2804e+003,1.3204e+003,1.1603e+003,1.4404e+003,1.3604e+003,2.2411e+003,3.3624e+003,1.5205e+003,2.4413e+003,6.8010e+002,3.2022e+003
2021-01-06 17:15:00 PST,3.3224e+003,1.6006e+003,6.7699e+003,6.6864e+003,2.3212e+003,5.9276e+003,2.9619e+003,2.2411e+003,6.4489e+003,8.4015e+002,1.2403e+003,1.0803e+003,1.0002e+003,4.2023e+003,3.2412e+003,5.3632e+003,3.5627e+003,2.1210e+003,1.8808e+003,7.6012e+002,2.2010e+003
2021-01-06 17:30:00 PST,3.0420e+003,1.7607e+003,6.2083e+003,3.6829e+003,3.5227e+003,5.0455e+003,2.2010e+003,2.1610e+003,6.2885e+003,1.3204e+003,1.4004e+003,1.0002e+003,6.8010e+002,3.9221e+003,4.8029e+003,6.0847e+003,1.8007e+003,3.7230e+003,4.1620e+003,6.4009e+002,2.2411e+003
