# file...... 1Meter_645_C_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_C_24:measured_power,house_meter_645_C_25:measured_power,house_meter_645_C_26:measured_power,house_meter_645_C_27:measured_power,house_meter_645_C_28:measured_power,house_meter_645_C_29:measured_power,house_meter_645_C_30:measured_power,house_meter_645_C_31:measured_power,house_meter_645_C_32:measured_power,house_meter_645_C_33:measured_power,house_meter_645_C_34:measured_power,house_meter_645_C_35:measured_power,house_meter_645_C_36:measured_power,house_meter_645_C_37:measured_power,house_meter_645_C_38:measured_power,house_meter_645_C_39:measured_power,house_meter_645_C_40:measured_power
2021-01-07 08:00:00 PST,+4043.37+0.0191256d,+760.119+0.00358581d,+520.056+0.00245308d,+600.074+0.00283062d,+4403.99+0.0208067d,+1040.22+0.00490774d,+1040.22+0.00490774d,+1800.67+0.00849816d,+2441.23+0.0115243d,+760.119+0.00358663d,+2481.27+0.0117162d,+1960.79+0.0092566d,+920.174+0.00434214d,+2080.89+0.00982406d,+2321.11+0.0109592d,+2841.66+0.0134199d,+480.047+0.00226485d
2021-01-07 08:15:00 PST,+4083.44+0.0193459d,+520.056+0.0024546d,+440.04+0.00207687d,+480.047+0.00226573d,+1960.79+0.00926018d,+2080.89+0.00982786d,+1960.79+0.00926018d,+2201+0.0103956d,+1240.32+0.00585588d,+1240.32+0.00585863d,+3001.86+0.0141895d,+760.119+0.00358971d,+800.132+0.00377874d,+2201+0.0104005d,+1560.5+0.00737199d,+1680.58+0.00793966d,+2160.96+0.0102112d
2021-01-07 08:30:00 PST,+1040.22+0.00489703d,+600.074+0.00282211d,+560.064+0.00263391d,+720.106+0.00338679d,+720.106+0.00338679d,+1200.3+0.00564631d,+960.189+0.00451638d,+3041.9+0.0143202d,+1600.52+0.00753027d,+1080.24+0.00508467d,+2721.52+0.0128188d,+600.074+0.00282398d,+720.106+0.00338903d,+2521.3+0.0118748d,+1480.45+0.00696959d,+1440.43+0.00678106d,+2401.18+0.0113084d
2021-01-07 08:45:00 PST,+736.111+0.00345161d,+416.035+0.0019521d,+344.024+0.00161417d,+3362.31+0.0157955d,+512.054+0.00240273d,+2321.1+0.0108995d,+1560.5+0.00732553d,+1360.38+0.00638558d,+1480.45+0.00694952d,+1920.75+0.00902045d,+800.131+0.00375594d,+2040.85+0.00958494d,+680.095+0.00319231d,+1800.66+0.00845605d,+1920.75+0.00902045d,+2321.1+0.0109024d,+1320.36+0.00619927d
2021-01-07 09:00:00 PST,+880.159+0.00413694d,+560.064+0.00263396d,+640.084+0.00301039d,+2961.8+0.0139429d,+600.074+0.00282217d,+1440.43+0.0067767d,+1240.32+0.00583477d,+2160.96+0.0101696d,+2040.85+0.00960387d,+1960.79+0.00922474d,+1440.43+0.00677519d,+1160.28+0.00545685d,+1600.52+0.00752873d,+1960.79+0.00922474d,+600.074+0.00282154d,+1120.26+0.00526855d,+600.074+0.00282154d
2021-01-07 09:15:00 PST,+880.159+0.00415807d,+600.074+0.00283377d,+720.107+0.00340078d,+680.095+0.00321176d,+560.065+0.00264479d,+1920.76+0.00907546d,+1520.48+0.00718296d,+1680.58+0.00793985d,+2601.39+0.0122949d,+2080.89+0.00984118d,+1720.61+0.00813608d,+2160.96+0.0102202d,+1640.55+0.00775728d,+1120.26+0.00529595d,+1880.73+0.00889381d,+2561.35+0.0121158d,+1720.61+0.00813608d
2021-01-07 09:30:00 PST,+880.159+0.0041452d,+760.119+0.00358141d,+520.055+0.00245008d,+760.119+0.00358141d,+600.074+0.00282715d,+4482.74+0.0140325d,+2200.99+0.0103764d,+1720.61+0.0081101d,+1720.61+0.0081101d,+1040.22+0.00490106d,+920.174+0.00433524d,+3081.95+0.014533d,+840.145+0.00395806d,+2000.82+0.0094307d,+1000.21+0.00471244d,+2200.99+0.0103751d,+960.189+0.00452384d
2021-01-07 09:45:00 PST,+672.093+0.00316196d,+1072.24+0.00505096d,+1856.71+0.00874917d,+464.044+0.00218541d,+480.047+0.0022608d,+2920.88+0.00688617d,+1240.32+0.00584313d,+2241.03+0.0105618d,+1840.7+0.00867366d,+1480.45+0.00697494d,+1280.34+0.00603164d,+1560.5+0.00735233d,+800.131+0.00376866d,+1040.22+0.00489998d,+1960.79+0.00923982d,+3242.16+0.0152861d,+640.084+0.00301463d
2021-01-07 10:00:00 PST,+1040.22+0.0048986d,+4444.06+0.0209798d,+4323.84+0.0204112d,+440.04+0.00207394d,+560.064+0.00263976d,+920.174+0.00433771d,+1720.61+0.00811364d,+440.04+0.00207394d,+840.145+0.00396033d,+760.119+0.00357953d,+680.095+0.00320258d,+1040.22+0.00489915d,+1960.79+0.00923824d,+680.095+0.00320258d,+800.131+0.00376802d,+1280.34+0.00603061d,+1320.36+0.00621922d
2021-01-07 10:15:00 PST,+1080.24+0.00507755d,+2641.43+0.0124261d,+1360.38+0.00639628d,+440.04+0.00206822d,+720.106+0.00338494d,+1120.26+0.00526675d,+360.027+0.00169209d,+1760.63+0.00827958d,+1960.79+0.00922158d,+1720.61+0.00809091d,+480.047+0.00225621d,+1840.69+0.00865603d,+840.145+0.00394924d,+1520.47+0.00714922d,+1800.66+0.00846764d,+1160.28+0.00545478d,+800.131+0.00376108d
2021-01-07 10:30:00 PST,+880.159+0.00413508d,+560.064+0.00262945d,+520.055+0.00244157d,+400.033+0.001878d,+3682.78+0.0173124d,+720.106+0.00338106d,+920.173+0.00432077d,+1120.26+0.00526071d,+880.158+0.00413281d,+800.131+0.00375636d,+1440.42+0.0067641d,+880.158+0.00413219d,+1320.36+0.00619997d,+560.064+0.00262906d,+640.084+0.00300479d,+1800.66+0.00845699d,+560.064+0.00262906d
2021-01-07 10:45:00 PST,+1552.49+0.00728889d,+440.04+0.00206497d,+368.028+0.00172699d,+384.03+0.00180209d,+2993.83+0.0140638d,+1280.34+0.00601026d,+640.084+0.00300395d,+1000.2+0.00469471d,+2120.92+0.00995964d,+1880.72+0.00883682d,+440.04+0.00206637d,+1280.34+0.00601434d,+1680.58+0.00789576d,+1880.72+0.00883682d,+3001.85+0.014111d,+720.106+0.0033819d,+2000.82+0.00940156d
2021-01-07 11:00:00 PST,+4644.43+0.0218787d,+680.095+0.00319358d,+600.074+0.00281773d,+720.106+0.00338152d,+520.055+0.00244191d,+600.074+0.00281773d,+1160.28+0.00544948d,+1680.58+0.00789488d,+1440.42+0.00676604d,+2281.07+0.0107281d,+520.055+0.00244412d,+1320.36+0.00620736d,+2241.03+0.0105397d,+480.047+0.00225606d,+2241.03+0.0105397d,+2721.52+0.012802d,+480.047+0.00225606d
2021-01-07 11:15:00 PST,+2201+0.0104047d,+680.095+0.00321053d,+720.107+0.00339947d,+2201+0.0103968d,+560.064+0.00264377d,+1400.4+0.00661286d,+2561.35+0.0121008d,+1720.61+0.00812598d,+2561.35+0.0121008d,+2681.48+0.0126697d,+1640.55+0.00774811d,+840.145+0.00396658d,+920.174+0.00434457d,+760.119+0.00358864d,+3682.79+0.017408d,+1880.73+0.0088833d,+320.021+0.00151059d
2021-01-07 11:30:00 PST,+800.131+0.003763d,+560.064+0.00263411d,+560.064+0.00263411d,+4403.98+0.0207455d,+480.047+0.0022577d,+1120.26+0.00527002d,+920.173+0.00432842d,+2401.18+0.0113018d,+1280.34+0.00602347d,+3362.32+0.0158414d,+760.118+0.00357745d,+1440.43+0.00678116d,+920.174+0.00433102d,+2761.56+0.0130078d,+2200.99+0.010365d,+2961.8+0.0139521d,+560.064+0.00263569d
2021-01-07 11:45:00 PST,+752.116+0.00353021d,+400.033+0.00187641d,+384.03+0.00180134d,+1576.51+0.00739839d,+408.034+0.00191395d,+2281.06+0.0107079d,+1480.45+0.00694732d,+1040.22+0.00488058d,+1920.75+0.00901517d,+1520.47+0.00713704d,+920.173+0.0043182d,+920.173+0.0043182d,+880.158+0.00413035d,+600.074+0.00281567d,+2721.52+0.012781d,+1320.36+0.0061972d,+1960.79+0.00920552d
2021-01-07 12:00:00 PST,+1000.21+0.00470695d,+520.055+0.00244557d,+520.055+0.00244557d,+880.159+0.00413957d,+640.084+0.00301015d,+920.173+0.00432783d,+600.074+0.00282195d,+1840.69+0.00866057d,+800.131+0.00376306d,+2120.92+0.00999149d,+1720.61+0.0081043d,+680.095+0.00320198d,+1400.4+0.00659522d,+1240.32+0.00584091d,+2080.89+0.00980273d,+2561.35+0.0120685d,+1000.21+0.00470971d
2021-01-07 12:15:00 PST,+1040.22+0.00489341d,+1320.36+0.00621401d,+4203.63+0.019807d,+960.189+0.00451828d,+600.074+0.0028233d,+960.189+0.00451828d,+1120.26+0.00527184d,+1720.61+0.00809904d,+1840.69+0.00866473d,+1400.4+0.00658604d,+1120.26+0.00526792d,+1520.47+0.00715108d,+640.084+0.00300935d,+1080.24+0.00507966d,+920.173+0.00432669d,+1400.4+0.00658604d,+640.084+0.00300935d
2021-01-07 12:30:00 PST,+920.174+0.00434087d,+4323.85+0.0204434d,+3122.01+0.0147537d,+840.145+0.00396655d,+560.064+0.00264391d,+1080.24+0.00510061d,+1560.5+0.00736973d,+1080.24+0.00510061d,+920.174+0.00434453d,+1800.67+0.00850359d,+1120.26+0.0052889d,+600.074+0.00283242d,+1240.32+0.005856d,+760.119+0.00358809d,+2801.62+0.013236d,+2521.31+0.0119103d,+1880.73+0.00888196d
2021-01-07 12:45:00 PST,+768.121+0.00361437d,+1960.79+0.00923887d,+384.03+0.00180831d,+544.061+0.00256202d,+2064.88+0.00972971d,+720.106+0.00339128d,+1480.45+0.00697422d,+1920.76+0.00905009d,+1480.45+0.00697422d,+880.159+0.00414516d,+1680.58+0.00791738d,+640.084+0.00301422d,+1640.55+0.00772868d,+1480.45+0.00697397d,+1120.26+0.00527643d,+1600.53+0.00753999d,+1320.36+0.00621942d
2021-01-07 13:00:00 PST,+880.159+0.00415331d,+720.107+0.00339861d,+560.064+0.0026431d,+680.095+0.00320972d,+4444.07+0.0210064d,+1200.3+0.00566604d,+2120.93+0.0100157d,+680.095+0.00320972d,+360.027+0.00169892d,+1280.34+0.00604375d,+520.056+0.00245412d,+2241.03+0.0105828d,+640.084+0.00302068d,+760.119+0.00358732d,+1640.55+0.00774528d,+2441.23+0.0115292d,+960.19+0.00453191d
2021-01-07 13:15:00 PST,+840.145+0.00396315d,+560.064+0.00264034d,+760.119+0.00358377d,+520.056+0.00245169d,+960.189+0.00452742d,+640.084+0.00301769d,+760.119+0.00358377d,+1320.36+0.00622659d,+1520.47+0.0071709d,+5003.36+0.0154359d,+400.033+0.00188794d,+960.19+0.00453263d,+720.107+0.00339896d,+880.159+0.0041547d,+1800.67+0.00850309d,+2201+0.0103952d,+1240.32+0.00585565d
2021-01-07 13:30:00 PST,+960.189+0.00453075d,+680.095+0.00320868d,+520.056+0.00245345d,+480.047+0.00226467d,+560.064+0.00264224d,+1480.45+0.00698704d,+1040.22+0.00490848d,+1480.45+0.00698704d,+880.159+0.00415292d,+4522.33+0.0118454d,+1280.34+0.00604918d,+1000.21+0.00472511d,+1240.32+0.00586d,+2040.86+0.00964542d,+1160.28+0.00548167d,+1360.38+0.00642758d,+800.132+0.00377962d
2021-01-07 13:45:00 PST,+2505.29+0.0118389d,+984.199+0.0046462d,+424.037+0.00200133d,+1080.24+0.00509979d,+576.068+0.00271904d,+520.056+0.00245461d,+1320.36+0.006234d,+1520.48+0.00717943d,+2160.96+0.0102064d,+3481.75+0.011526d,+840.145+0.00396933d,+2481.27+0.0117309d,+520.056+0.00245672d,+480.047+0.00226769d,+2281.07+0.0107835d,+2441.23+0.0115414d,+680.095+0.00321295d
2021-01-07 14:00:00 PST,+4965.08+0.0235033d,+1160.28+0.00548123d,+560.065+0.00264513d,+4363.92+0.0206427d,+680.095+0.00321218d,+1800.67+0.00850872d,+600.074+0.00283414d,+1960.79+0.00926597d,+360.027+0.00170023d,+2200.51+0.0053386d,+1080.24+0.00510238d,+1400.4+0.00661551d,+840.145+0.00396793d,+1040.22+0.00491328d,+1520.48+0.00718308d,+1600.53+0.00756151d,+1200.3+0.00566973d
2021-01-07 14:15:00 PST,+880.159+0.00415533d,+1320.36+0.00622938d,+520.056+0.00245279d,+2401.19+0.0113337d,+600.074+0.00283028d,+1040.22+0.00490715d,+1440.43+0.00679619d,+800.132+0.00377417d,+1400.4+0.00660724d,+1720.61+0.0081221d,+1320.36+0.0062317d,+920.174+0.00434223d,+760.119+0.00358671d,+1040.22+0.00490897d,+2080.89+0.00982426d,+1560.5+0.00736583d,+2120.93+0.0100134d
2021-01-07 14:30:00 PST,+920.174+0.00434698d,+1240.32+0.00586005d,+1120.26+0.00529255d,+3962.31+0.0134122d,+560.065+0.00264536d,+1400.4+0.00661684d,+680.095+0.00321246d,+1920.76+0.00907744d,+400.033+0.00188935d,+920.174+0.00434737d,+1360.38+0.00642829d,+2040.86+0.0096465d,+920.174+0.00434737d,+1040.22+0.00491478d,+1840.7+0.00869969d,+2080.89+0.00983589d,+1640.55+0.00775311d
2021-01-07 14:45:00 PST,+704.102+0.00331722d,+4219.66+0.0199389d,+3386.36+0.0159958d,+2096.58+0.00632253d,+424.037+0.00200055d,+520.056+0.00245365d,+2120.93+0.0100132d,+1440.43+0.00679856d,+1640.55+0.00774376d,+1760.64+0.00830163d,+640.084+0.00301669d,+1240.32+0.005847d,+1360.38+0.00641331d,+1880.73+0.0088683d,+1320.36+0.00622453d,+720.106+0.00339395d,+880.159+0.00414856d
2021-01-07 15:00:00 PST,+920.174+0.00434104d,+3562.61+0.0168355d,+2401.19+0.0113416d,+800.076+0.00219044d,+1080.24+0.00509958d,+1560.5+0.00736824d,+1320.36+0.00623374d,+1640.55+0.00774648d,+1760.64+0.00831391d,+880.159+0.00415067d,+800.131+0.00377315d,+1120.26+0.00528345d,+680.095+0.00320694d,+1040.22+0.00490582d,+2040.86+0.0096289d,+1600.53+0.00755003d,+760.119+0.00358441d
2021-01-07 15:15:00 PST,+920.174+0.00433596d,+1280.34+0.00603763d,+560.064+0.00264029d,+880.09+0.00234915d,+4484.14+0.0211735d,+1000.21+0.00471608d,+1680.58+0.00792634d,+1480.45+0.00698187d,+1480.45+0.00698187d,+1720.61+0.0081109d,+1560.5+0.00735567d,+1800.67+0.00848857d,+680.095+0.00320458d,+1520.47+0.00716689d,+680.095+0.00320458d,+1400.4+0.0066006d,+600.074+0.00282743d
2021-01-07 15:30:00 PST,+960.189+0.00452718d,+1240.32+0.00584866d,+600.074+0.00282888d,+520.048+0.00210342d,+2641.43+0.0124628d,+2201+0.0103828d,+1720.61+0.00811506d,+1120.26+0.00528227d,+1000.21+0.00471596d,+1320.36+0.00622737d,+1360.38+0.00641623d,+1040.22+0.00490556d,+800.131+0.00377295d,+2281.07+0.0107627d,+2601.39+0.0122757d,+1840.7+0.00868336d,+720.106+0.00339549d
2021-01-07 15:45:00 PST,+768.121+0.00361733d,+952.186+0.0044862d,+504.052+0.00237439d,+424.037+0.00199741d,+576.068+0.00271371d,+1920.76+0.00905319d,+920.174+0.00433532d,+1920.76+0.00905319d,+2000.82+0.00943088d,+920.174+0.00433782d,+920.174+0.00433782d,+1720.61+0.00811384d,+920.174+0.00433782d,+3522.55+0.0166235d,+1880.73+0.00886949d,+880.159+0.00414912d,+1560.5+0.00735834d
2021-01-07 16:00:00 PST,+920.174+0.00433435d,+1160.28+0.00546837d,+520.056+0.00245037d,+640.084+0.00301607d,+560.064+0.00263893d,+1440.43+0.0067895d,+1920.76+0.00905534d,+2401.18+0.0113225d,+1080.24+0.00509099d,+1920.76+0.00906786d,+2120.93+0.0100137d,+2681.48+0.0126632d,+2241.03+0.0105813d,+3762.91+0.0177781d,+1800.67+0.00850049d,+1840.7+0.0086896d,+760.119+0.00358679d
2021-01-07 16:15:00 PST,+880.16+0.00416763d,+1200.3+0.00568697d,+440.04+0.00208424d,+560.065+0.00265287d,+520.056+0.00246332d,+1920.76+0.00910322d,+1360.38+0.00644588d,+2281.07+0.0108125d,+1320.36+0.00625614d,+1240.32+0.00588052d,+1600.53+0.00758946d,+2601.4+0.0123405d,+2481.27+0.0117701d,+1560.5+0.00739954d,+2160.96+0.0102493d,+760.119+0.00360311d,+680.095+0.00322368d
2021-01-07 16:30:00 PST,+1240.32+0.00588092d,+1240.32+0.00588308d,+800.132+0.0037945d,+2561.36+0.0121557d,+840.146+0.00398432d,+1640.56+0.00778279d,+1720.61+0.00816284d,+1440.43+0.00683282d,+1360.38+0.0064529d,+1760.64+0.00835671d,+1720.61+0.00816658d,+2721.53+0.0129226d,+2401.19+0.0114d,+1400.41+0.00664589d,+1560.5+0.00740616d,+1640.56+0.00778635d,+840.146+0.00398615d
2021-01-07 16:45:00 PST,+4588.35+0.0217789d,+2761.58+0.0131016d,+2809.63+0.0133299d,+4363.94+0.0207174d,+2785.6+0.0132158d,+2321.11+0.01101d,+1160.28+0.00550102d,+2080.89+0.00986952d,+1520.48+0.00720984d,+1680.58+0.00796292d,+2481.27+0.0117606d,+2000.83+0.00948155d,+1680.58+0.00796292d,+2160.96+0.0102411d,+2561.35+0.0121406d,+1360.38+0.0064449d,+1440.43+0.00682435d
2021-01-07 17:00:00 PST,+5045.28+0.0240063d,+4884.95+0.0232536d,+4925.03+0.0234448d,+3402.4+0.0161863d,+4925.03+0.0234448d,+1440.43+0.00684703d,+960.191+0.00456332d,+2961.82+0.0140878d,+2281.08+0.0108468d,+1240.32+0.00588513d,+2160.97+0.0102574d,+1320.36+0.00626513d,+2361.15+0.0112085d,+1560.5+0.00740535d,+1280.34+0.00607512d,+2321.11+0.0110183d,+4363.94+0.0207331d
2021-01-07 17:15:00 PST,+1680.58+0.00796691d,+2681.49+0.012719d,+1760.64+0.00834801d,+1080.24+0.00512048d,+1920.76+0.00910782d,+2481.27+0.0117684d,+1960.79+0.0092978d,+3122.01+0.0148112d,+2120.93+0.0100578d,+2481.27+0.011775d,+2321.11+0.0110142d,+2241.04+0.0106339d,+1440.43+0.00683269d,+2481.27+0.011775d,+2921.76+0.0138679d,+1440.43+0.00683269d,+4804.78+0.0228233d
2021-01-07 17:30:00 PST,+1480.45+0.00700429d,+1280.34+0.00605219d,+1000.21+0.00472746d,+960.19+0.00453825d,+2160.96+0.0102186d,+1680.58+0.00794546d,+1240.32+0.00586291d,+3843.04+0.0181854d,+2201+0.0104081d,+1360.38+0.00643428d,+2881.71+0.0136384d,+1920.76+0.00908684d,+1640.55+0.00776033d,+1680.58+0.0079498d,+1320.36+0.00624489d,+4161.84+0.0101491d,+2321.11+0.0109827d
2021-01-07 17:45:00 PST,+1248.32+0.0058982d,+1264.33+0.00597453d,+984.199+0.00465025d,+808.134+0.00381808d,+1256.32+0.00593668d,+2481.27+0.011731d,+2281.07+0.0107836d,+2601.39+0.0122995d,+1480.45+0.00699643d,+2160.96+0.0102229d,+1200.3+0.00567601d,+1640.55+0.00775933d,+1600.53+0.00756989d,+1840.7+0.00870666d,+1160.28+0.00548667d,+4602.46+0.0122837d,+2921.76+0.0138263d
2021-01-07 18:00:00 PST,+1280.34+0.00604669d,+1320.36+0.00623776d,+920.174+0.00434646d,+1080.24+0.00510287d,+1400.4+0.00661613d,+1560.5+0.00737299d,+1280.34+0.00604859d,+3883.11+0.0183643d,+2321.11+0.0109701d,+1920.76+0.00908723d,+920.174+0.0043516d,+1960.79+0.00927678d,+3041.91+0.0143981d,+2160.96+0.0102247d,+2361.15+0.0111728d,+5643.29+0.0134029d,+2080.89+0.00984547d
2021-01-07 18:15:00 PST,+1200.3+0.00565927d,+1240.32+0.00584915d,+1080.24+0.00509392d,+1120.26+0.00528271d,+1480.45+0.00698228d,+2561.35+0.0120855d,+1880.73+0.00887157d,+2921.75+0.0137881d,+1440.43+0.0067934d,+2120.92+0.010006d,+1760.64+0.00830505d,+920.174+0.00433903d,+1520.47+0.00717148d,+1520.47+0.00717148d,+1440.43+0.0067937d,+2360.61+0.00592908d,+2321.11+0.0109513d
2021-01-07 18:30:00 PST,+1200.3+0.00567898d,+1160.28+0.00549643d,+960.19+0.00454821d,+1080.24+0.00511711d,+5964.77+0.0183433d,+1680.58+0.00796292d,+1520.48+0.00720383d,+3562.62+0.0168935d,+3001.86+0.0142311d,+2401.19+0.0113784d,+760.119+0.00359951d,+1080.24+0.00511611d,+1560.5+0.00739214d,+2441.23+0.0115684d,+2681.48+0.0127081d,+2801.62+0.0132781d,+4163.58+0.0197442d
2021-01-07 18:45:00 PST,+1000.21+0.00474619d,+944.184+0.00448527d,+792.13+0.00376271d,+752.117+0.00357259d,+6582.21+0.0216609d,+2481.27+0.0117946d,+2160.49+0.00524695d,+3642.75+0.017324d,+1720.61+0.00817626d,+1440.43+0.00683752d,+1040.22+0.00493698d,+1880.73+0.0089292d,+2521.31+0.0119737d,+1760.64+0.00835863d,+1280.34+0.00607719d,+1320.36+0.00626726d,+2761.58+0.013116d
2021-01-07 19:00:00 PST,+1400.41+0.00665274d,+1120.26+0.00533238d,+1160.28+0.00552296d,+1040.22+0.00495124d,+6205.04+0.0186471d,+1800.67+0.00857352d,+7767.14+0.0210935d,+3041.92+0.0144909d,+3162.07+0.0150641d,+2561.36+0.0121923d,+2601.4+0.0123831d,+1360.38+0.0064723d,+1560.5+0.00742503d,+2361.16+0.0112383d,+2721.54+0.0129556d,+5563.22+0.0132744d,+3562.63+0.0169654d
2021-01-07 19:15:00 PST,+1960.79+0.00929134d,+1440.43+0.00683793d,+1040.22+0.00493728d,+1640.56+0.00778861d,+6885.06+0.0168781d,+2040.86+0.00969068d,+5203.15+0.0139195d,+3843.06+0.0182617d,+1360.38+0.00645772d,+2040.86+0.0096784d,+1680.58+0.00796867d,+1320.36+0.0062597d,+1600.53+0.00758883d,+2281.07+0.0108186d,+1640.56+0.00777874d,+4442.29+0.0118465d,+1720.61+0.0081586d
2021-01-07 19:30:00 PST,+2441.23+0.0115631d,+4644.46+0.0220698d,+1000.21+0.00474568d,+1440.43+0.00683564d,+5645.5+0.0223487d,+2000.83+0.00949725d,+6364.23+0.0152666d,+3081.96+0.0146356d,+2481.27+0.0117801d,+2040.86+0.00967712d,+1560.5+0.00739794d,+2481.27+0.0117675d,+1680.58+0.00796761d,+2000.83+0.00948713d,+2361.15+0.0111973d,+6404.27+0.0152966d,+2481.27+0.0117675d
2021-01-07 19:45:00 PST,+1824.69+0.00864602d,+3330.29+0.015814d,+728.11+0.00345374d,+3186.1+0.0151284d,+1232.31+0.00584661d,+2321.11+0.0110173d,+3721.64+0.0100901d,+4524.24+0.0214941d,+1480.45+0.0070246d,+2561.36+0.0121645d,+4362.47+0.0130082d,+1040.22+0.00493717d,+2241.04+0.0106418d,+3122.02+0.0148307d,+2120.93+0.010071d,+4842.48+0.0117373d,+2721.53+0.0129261d
2021-01-07 20:00:00 PST,+3041.91+0.0144512d,+1080.24+0.00513038d,+3402.4+0.0161745d,+5005.19+0.0238098d,+1280.34+0.00608121d,+2441.23+0.0116007d,+2160.86+0.00919013d,+3602.69+0.0171281d,+2521.32+0.0119816d,+1440.43+0.00684271d,+6005.75+0.0219825d,+2201+0.0104591d,+1600.53+0.00760376d,+2160.97+0.0102687d,+2601.4+0.0123638d,+3601.51+0.00964522d,+2401.19+0.0114113d
2021-01-07 20:15:00 PST,+5766.89+0.0274186d,+800.132+0.00379212d,+4003.31+0.0189983d,+1200.3+0.00568959d,+1200.3+0.00568959d,+1600.53+0.00758801d,+1240.32+0.00587939d,+3402.39+0.0161425d,+1520.48+0.00720825d,+1960.79+0.0093043d,+4642.34+0.011581d,+1320.36+0.00626367d,+1840.7+0.008734d,+2561.36+0.0121571d,+1720.61+0.00816378d,+2201+0.0104452d,+2681.49+0.0127279d
2021-01-07 20:30:00 PST,+3202.12+0.0152097d,+680.096+0.0032249d,+560.065+0.0026556d,+1120.26+0.00531304d,+1280.34+0.00607265d,+2841.67+0.0134868d,+1480.45+0.00702238d,+4163.59+0.0197715d,+2921.76+0.0138674d,+2040.86+0.00968707d,+3361.23+0.00843427d,+1080.24+0.00512539d,+2481.27+0.0117797d,+1560.5+0.00740555d,+2401.19+0.0113991d,+2441.23+0.0115894d,+2000.83+0.00949689d
2021-01-07 20:45:00 PST,+1672.58+0.00789823d,+584.07+0.00275564d,+480.047+0.00226476d,+840.145+0.00396422d,+1096.25+0.00517318d,+1480.45+0.00698733d,+1880.73+0.00887799d,+3001.85+0.0141768d,+2000.82+0.00944537d,+1640.55+0.00775135d,+2040.68+0.00764186d,+2120.93+0.010023d,+1520.48+0.00718365d,+2160.96+0.0102124d,+1440.43+0.00680523d,+2521.31+0.0119171d,+3362.33+0.0158977d
2021-01-07 21:00:00 PST,+2040.86+0.00964577d,+800.132+0.00377597d,+600.074+0.00283163d,+1040.22+0.00490949d,+1160.28+0.00547637d,+2521.31+0.0119069d,+1160.28+0.00547637d,+4363.92+0.0206244d,+2641.44+0.0124749d,+2481.27+0.011724d,+2120.74+0.00800793d,+2000.82+0.00945207d,+1520.48+0.00718144d,+1800.67+0.00850581d,+2601.39+0.0122923d,+2080.89+0.00983064d,+2601.39+0.0122923d
2021-01-07 21:15:00 PST,+2040.86+0.00962759d,+840.145+0.00396164d,+520.056+0.00245196d,+640.084+0.00301802d,+2401.18+0.0113299d,+1400.4+0.00660501d,+2201+0.0103844d,+3722.85+0.0175756d,+1360.38+0.00641614d,+1520.48+0.00717307d,+1000.19+0.00435529d,+1920.76+0.00906296d,+2281.07+0.0107647d,+1640.55+0.00773994d,+1560.5+0.00736202d,+2241.03+0.0105755d,+1960.79+0.009252d
2021-01-07 21:30:00 PST,+1960.79+0.00924134d,+800.132+0.00377348d,+520.056+0.00245234d,+760.119+0.00358472d,+4524.21+0.0213692d,+2961.8+0.0139805d,+1440.43+0.00679494d,+3642.73+0.0171995d,+2401.19+0.0113316d,+1480.45+0.00698218d,+1840.7+0.00868248d,+2481.27+0.0117071d,+1600.53+0.00754886d,+2601.39+0.0122745d,+2801.61+0.0132203d,+1360.38+0.00641558d,+1600.53+0.00754886d
2021-01-07 21:45:00 PST,+1432.42+0.00673587d,+2353.14+0.0110819d,+480.047+0.002259d,+832.142+0.00391644d,+1440.43+0.006781d,+2080.89+0.00979864d,+3122+0.0147074d,+4083.42+0.0192441d,+1600.53+0.00753519d,+2281.07+0.010737d,+1280.34+0.0060241d,+1200.3+0.00564732d,+1640.55+0.00772009d,+1480.45+0.00696622d,+2000.82+0.00941683d,+2321.1+0.0109257d,+1240.32+0.0058357d
2021-01-07 22:00:00 PST,+1960.79+0.00926724d,+4524.22+0.021422d,+520.056+0.00245838d,+840.145+0.00397202d,+640.084+0.00302593d,+3963.24+0.0187615d,+1120.26+0.00529694d,+3162.06+0.0149638d,+3162.06+0.0149638d,+1400.4+0.00662033d,+1480.45+0.00699898d,+2000.82+0.00946113d,+2801.62+0.0132521d,+2401.19+0.0113562d,+3682.8+0.0174266d,+1280.34+0.00605242d,+1280.34+0.00605242d
2021-01-07 22:15:00 PST,+1920.76+0.00904787d,+680.095+0.00320294d,+400.033+0.00188376d,+800.131+0.00376844d,+680.095+0.00320294d,+1880.73+0.00886173d,+1040.22+0.0048997d,+4283.77+0.0202045d,+1280.34+0.00603129d,+1960.79+0.00924092d,+1920.76+0.00905211d,+1440.43+0.00678707d,+720.106+0.00339203d,+1280.34+0.00603236d,+1480.45+0.00697578d,+1760.64+0.00829695d,+1440.43+0.00678707d
