# file...... Meter_684_A_Power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_A:measured_power.real,xfmr_meter_684_A_1:measured_power.real,xfmr_meter_684_A_2:measured_power.real,xfmr_meter_684_A_3:measured_power.real,xfmr_meter_684_A_4:measured_power.real,xfmr_meter_684_A_5:measured_power.real,house_meter_684_A_1:measured_power.real,house_meter_684_A_2:measured_power.real,house_meter_684_A_3:measured_power.real,house_meter_684_A_4:measured_power.real,house_meter_684_A_5:measured_power.real,house_meter_684_A_6:measured_power.real,house_meter_684_A_7:measured_power.real,house_meter_684_A_8:measured_power.real,house_meter_684_A_9:measured_power.real,house_meter_684_A_10:measured_power.real,house_meter_684_A_11:measured_power.real,house_meter_684_A_12:measured_power.real,house_meter_684_A_13:measured_power.real,house_meter_684_A_14:measured_power.real,house_meter_684_A_15:measured_power.real,house_meter_684_A_16:measured_power.real,house_meter_684_A_17:measured_power.real,house_meter_684_A_18:measured_power.real,house_meter_684_A_19:measured_power.real
2021-01-07 12:45:00 PST,4.8136e+004,9.7752e+003,6.1655e+003,1.9500e+004,7.8904e+003,4.8037e+003,7.2010e+002,6.8009e+002,6.8009e+002,1.0402e+003,8.0013e+002,3.6818e+003,1.2403e+003,9.2017e+002,8.8015e+002,8.4014e+002,8.0013e+002,8.0013e+002,4.0003e+002,3.6003e+002,9.2017e+002,1.1603e+003,2.1209e+003,3.5625e+003,4.5642e+003
2021-01-07 13:00:00 PST,4.3189e+004,9.5335e+003,8.1296e+003,1.3712e+004,8.2113e+003,3.6019e+003,8.0013e+002,6.8009e+002,7.2010e+002,1.7606e+003,7.6012e+002,2.7609e+003,9.6018e+002,1.0802e+003,1.0802e+003,9.2017e+002,6.8009e+002,7.6012e+002,7.6012e+002,7.6012e+002,1.8006e+003,1.3604e+003,1.5605e+003,5.2005e+002,3.3222e+003
2021-01-07 13:15:00 PST,3.8932e+004,7.7283e+003,8.3717e+003,1.0819e+004,8.0503e+003,3.9623e+003,8.0013e+002,7.6011e+002,7.2010e+002,1.4004e+003,7.2010e+002,1.5602e+003,9.2017e+002,8.4014e+002,8.4014e+002,7.6011e+002,8.0013e+002,8.0013e+002,4.4004e+002,4.4004e+002,3.5616e+003,7.2010e+002,6.0007e+002,8.0013e+002,1.8006e+003
2021-01-07 13:30:00 PST,4.5196e+004,8.4516e+003,1.0618e+004,1.4072e+004,8.7325e+003,3.3216e+003,7.6011e+002,8.0013e+002,8.4014e+002,3.0018e+003,6.8009e+002,8.0013e+002,7.6011e+002,8.0013e+002,7.6011e+002,7.6011e+002,7.6011e+002,8.0013e+002,9.6018e+002,9.2017e+002,3.9620e+003,1.6806e+003,7.6011e+002,2.1205e+003,2.6013e+003
2021-01-07 13:45:00 PST,5.3167e+004,1.0622e+004,8.7735e+003,2.1196e+004,8.9732e+003,3.6020e+003,9.2017e+002,7.6011e+002,7.6011e+002,4.9248e+003,6.8009e+002,7.6011e+002,9.6018e+002,8.4014e+002,8.0013e+002,7.6011e+002,8.4014e+002,1.1202e+003,3.6003e+002,3.6003e+002,4.0818e+003,4.4004e+002,8.4014e+002,5.8859e+003,6.4082e+003
2021-01-07 14:00:00 PST,5.4648e+004,1.0819e+004,1.0256e+004,2.1438e+004,8.8529e+003,3.2816e+003,8.8015e+002,8.0013e+002,8.4014e+002,2.1209e+003,6.8009e+002,7.6010e+002,1.2803e+003,3.4424e+003,8.0013e+002,8.4014e+002,7.6012e+002,8.8015e+002,7.6012e+002,7.2010e+002,3.0813e+003,2.4011e+003,6.0007e+002,6.2059e+003,6.0072e+003
2021-01-07 14:15:00 PST,5.5571e+004,8.1697e+003,8.7715e+003,2.3489e+004,9.8955e+003,5.2454e+003,7.6012e+002,7.6012e+002,7.6012e+002,1.4004e+003,7.2010e+002,7.6012e+002,1.4004e+003,1.6005e+003,2.4807e+003,8.0013e+002,7.6012e+002,9.2017e+002,6.0007e+002,4.8005e+002,2.2806e+003,4.4004e+002,9.2017e+002,5.7256e+003,5.9671e+003
2021-01-07 14:30:00 PST,5.9422e+004,7.6083e+003,7.0473e+003,3.0709e+004,8.1705e+003,5.8858e+003,6.8009e+002,6.8009e+002,7.2010e+002,1.2003e+003,6.8009e+002,9.2015e+002,1.5205e+003,1.2003e+003,7.2010e+002,7.6011e+002,7.2010e+002,9.2017e+002,7.2010e+002,6.4008e+002,6.8008e+002,1.8807e+003,7.6012e+002,6.0856e+003,6.4483e+003
2021-01-07 14:45:00 PST,6.5411e+004,1.1382e+004,7.6486e+003,2.8432e+004,8.7725e+003,9.1750e+003,6.8009e+002,6.8009e+002,6.8009e+002,1.2803e+003,6.8009e+002,4.9235e+003,1.2803e+003,1.1603e+003,7.2010e+002,7.6012e+002,6.8009e+002,8.8015e+002,1.4404e+003,1.0402e+003,1.6405e+003,4.8005e+002,3.6427e+003,4.8825e+003,2.3611e+003
2021-01-07 15:00:00 PST,7.6099e+004,1.3793e+004,1.4955e+004,2.9563e+004,9.8151e+003,7.9718e+003,1.0402e+003,6.4008e+002,7.6012e+002,1.3204e+003,7.6012e+002,5.8449e+003,2.1609e+003,1.2403e+003,8.4014e+002,8.8016e+002,1.2003e+003,1.4004e+003,3.5626e+003,3.6026e+003,8.4014e+002,2.6014e+003,4.0032e+003,5.4434e+003,1.4404e+003
2021-01-07 15:15:00 PST,9.2174e+004,2.3122e+004,1.9539e+004,2.8114e+004,1.2946e+004,8.4527e+003,3.6427e+003,7.6012e+002,2.8416e+003,1.4004e+003,2.0408e+003,7.0050e+003,4.0433e+003,1.3204e+003,3.5225e+003,8.8016e+002,2.7615e+003,3.6427e+003,3.6026e+003,3.7228e+003,6.8009e+002,6.8009e+002,3.5225e+003,7.1252e+003,1.8007e+003
2021-01-07 15:30:00 PST,8.8688e+004,2.7872e+004,1.6040e+004,2.6666e+004,1.1662e+004,6.4472e+003,3.7228e+003,3.5225e+003,3.7629e+003,1.1203e+003,6.1640e+003,4.6429e+003,3.6026e+003,1.2403e+003,3.1620e+003,8.0013e+002,8.0013e+002,3.7228e+003,3.3623e+003,1.3204e+003,1.5605e+003,1.2803e+003,2.0008e+003,7.0050e+003,4.0834e+003
2021-01-07 15:45:00 PST,9.0928e+004,2.2725e+004,1.3268e+004,3.5061e+004,1.1742e+004,8.1314e+003,6.8009e+002,1.8007e+003,3.7228e+003,1.1603e+003,8.8882e+003,3.5626e+003,1.7206e+003,1.1203e+003,8.4014e+002,1.0002e+003,6.8009e+002,3.6827e+003,2.0809e+003,2.7215e+003,6.0007e+002,1.6405e+003,2.1609e+003,5.7234e+003,6.5287e+003
2021-01-07 16:00:00 PST,9.5548e+004,2.4533e+004,1.5645e+004,3.4895e+004,1.2504e+004,7.9701e+003,2.5213e+003,8.4014e+002,3.6026e+003,1.2803e+003,7.8463e+003,3.5626e+003,3.6827e+003,1.1203e+003,7.0851e+003,9.2017e+002,8.8016e+002,3.7629e+003,1.3604e+003,4.0003e+002,5.2005e+002,6.8009e+002,3.0018e+003,5.2429e+003,6.2880e+003
2021-01-07 16:15:00 PST,1.0125e+005,3.1260e+004,2.2724e+004,2.6102e+004,1.3106e+004,8.0518e+003,3.6827e+003,3.8029e+003,3.7228e+003,4.0032e+003,7.2053e+003,3.6827e+003,3.9632e+003,1.0802e+003,8.7679e+003,1.0402e+003,1.0402e+003,3.7629e+003,1.6405e+003,2.2811e+003,3.0419e+003,1.0802e+003,1.4404e+003,3.7621e+003,6.4083e+003
2021-01-07 16:30:00 PST,9.6486e+004,2.7023e+004,1.8895e+004,2.8488e+004,1.1822e+004,1.0257e+004,3.7629e+003,2.6815e+003,3.8430e+003,2.4012e+003,4.7633e+003,3.6827e+003,3.6427e+003,2.1609e+003,4.2023e+003,1.0802e+003,1.0802e+003,3.6427e+003,2.4812e+003,3.6003e+002,1.7606e+003,4.2436e+003,1.7206e+003,5.7667e+003,6.6490e+003
2021-01-07 16:45:00 PST,1.1416e+005,2.5981e+004,2.4371e+004,3.9636e+004,1.3468e+004,1.0698e+004,6.4008e+002,1.0802e+003,3.2021e+003,2.3611e+003,7.0050e+003,3.9632e+003,3.7228e+003,3.9231e+003,1.4802e+003,1.1203e+003,1.0002e+003,3.7228e+003,4.3238e+003,3.2822e+003,4.4841e+003,4.8848e+003,2.7616e+003,5.5663e+003,1.0934e+004
2021-01-07 17:00:00 PST,1.1303e+005,1.8453e+004,2.2400e+004,4.8455e+004,1.3308e+004,1.0417e+004,6.0007e+002,1.0402e+003,8.4014e+002,1.6405e+003,4.0019e+003,4.0833e+003,2.3211e+003,3.8830e+003,9.2017e+002,8.8016e+002,8.4014e+002,4.0032e+003,4.8447e+003,5.2857e+003,2.2410e+003,3.3222e+003,6.8495e+003,3.1220e+003,1.0572e+004
2021-01-07 17:15:00 PST,1.0237e+005,1.1702e+004,2.3489e+004,4.1848e+004,1.2983e+004,1.2344e+004,7.2010e+002,1.1203e+003,8.8016e+002,1.3204e+003,1.0402e+003,3.7628e+003,8.8016e+002,1.9608e+003,1.0802e+003,9.6019e+002,9.6019e+002,4.0032e+003,5.4460e+003,5.7667e+003,1.4804e+003,3.7228e+003,3.9231e+003,3.6026e+003,5.8836e+003
2021-01-07 17:30:00 PST,8.4304e+004,1.3107e+004,1.4634e+004,3.2519e+004,1.2625e+004,1.1419e+004,1.8407e+003,1.0802e+003,9.2017e+002,1.2403e+003,1.5605e+003,3.8029e+003,1.6005e+003,1.0402e+003,1.6005e+003,8.8016e+002,1.0402e+003,4.0834e+003,3.2421e+003,8.4014e+002,1.9207e+003,1.0002e+003,5.5663e+003,2.0809e+003,3.8016e+003
2021-01-07 17:45:00 PST,1.0729e+005,2.1670e+004,2.6466e+004,3.7518e+004,1.1621e+004,1.0015e+004,3.8029e+003,1.7606e+003,3.1620e+003,1.1603e+003,3.8430e+003,3.0819e+003,3.7228e+003,1.0802e+003,4.0834e+003,9.2017e+002,4.2424e+003,4.0834e+003,6.3682e+003,2.2410e+003,1.1603e+003,3.2822e+003,4.1234e+003,7.8476e+003,4.5222e+003
2021-01-07 18:00:00 PST,9.9471e+004,2.2272e+004,2.3893e+004,3.0907e+004,1.1702e+004,1.0697e+004,1.8007e+003,3.1620e+003,2.7215e+003,9.6019e+002,3.7227e+003,3.4023e+003,3.0819e+003,3.3623e+003,2.3211e+003,9.6019e+002,6.5261e+003,4.0433e+003,6.1677e+003,8.8016e+002,1.8807e+003,1.0402e+003,1.7206e+003,9.3288e+003,1.8006e+003
2021-01-07 18:15:00 PST,9.2337e+004,1.1260e+004,2.1477e+004,3.7522e+004,1.1460e+004,1.0617e+004,7.2010e+002,1.0002e+003,8.8016e+002,8.8016e+002,2.2810e+003,1.9608e+003,7.6012e+002,2.7615e+003,8.0013e+002,1.4004e+003,6.3660e+003,1.6806e+003,6.2880e+003,2.0809e+003,9.6019e+002,1.8407e+003,4.2837e+003,7.2854e+003,6.6051e+003
2021-01-07 18:30:00 PST,8.3045e+004,9.4936e+003,1.5241e+004,3.6835e+004,1.0055e+004,1.1419e+004,7.6012e+002,9.2017e+002,2.4812e+003,8.8016e+002,1.5605e+003,1.0802e+003,6.8009e+002,1.1203e+003,7.6012e+002,1.8407e+003,6.4461e+003,1.0802e+003,2.5213e+003,1.0402e+003,7.6012e+002,7.6012e+002,2.4012e+003,8.3676e+003,7.3266e+003
2021-01-07 18:45:00 PST,8.2569e+004,1.5799e+004,1.3628e+004,3.2588e+004,9.0124e+003,1.1540e+004,9.2017e+002,1.2403e+003,4.3238e+003,9.6018e+002,2.3210e+003,1.1603e+003,3.4023e+003,1.4404e+003,8.4014e+002,1.1603e+003,3.9619e+003,1.1603e+003,2.8817e+003,1.5205e+003,9.6018e+002,1.1203e+003,3.2421e+003,6.5646e+003,6.5653e+003
2021-01-07 19:00:00 PST,8.3127e+004,1.6803e+004,1.6243e+004,2.8204e+004,9.2931e+003,1.2583e+004,3.0819e+003,1.1203e+003,3.3623e+003,8.8016e+002,1.8807e+003,1.6005e+003,3.6026e+003,1.2403e+003,3.2421e+003,1.2403e+003,1.1603e+003,1.0802e+003,5.3257e+003,1.4004e+003,6.8009e+002,2.0809e+003,3.0819e+003,3.2414e+003,6.2439e+003
2021-01-07 19:15:00 PST,7.5642e+004,1.4794e+004,1.3107e+004,2.6706e+004,1.0337e+004,1.0697e+004,3.8430e+003,1.0802e+003,1.4004e+003,1.8407e+003,3.2020e+003,1.6005e+003,7.2010e+002,1.0802e+003,3.5225e+003,1.1603e+003,9.6019e+002,1.1203e+003,2.8416e+003,1.2003e+003,1.2003e+003,1.0802e+003,8.8016e+002,5.6063e+003,5.7236e+003
2021-01-07 19:30:00 PST,9.5750e+004,1.7045e+004,1.4993e+004,3.9066e+004,1.3226e+004,1.1419e+004,1.5205e+003,1.2003e+003,1.4004e+003,4.1234e+003,2.3606e+003,4.1635e+003,9.6019e+002,1.2803e+003,1.2803e+003,1.2003e+003,1.1203e+003,2.9618e+003,2.0008e+003,1.8407e+003,1.4404e+003,3.1220e+003,5.0051e+003,3.6827e+003,9.1368e+003
2021-01-07 19:45:00 PST,8.9746e+004,1.7969e+004,1.6205e+004,3.2771e+004,1.1861e+004,1.0938e+004,1.2803e+003,8.8016e+002,1.1203e+003,1.5205e+003,3.3214e+003,3.8430e+003,5.0027e+003,9.6019e+002,1.0002e+003,1.0002e+003,8.4014e+002,3.6827e+003,5.5262e+003,8.0013e+002,1.0002e+003,2.3211e+003,1.4804e+003,2.9217e+003,9.0968e+003
2021-01-07 20:00:00 PST,8.6804e+004,1.5559e+004,1.3468e+004,3.4696e+004,1.1942e+004,1.1138e+004,1.3604e+003,9.2017e+002,2.0809e+003,1.2003e+003,1.1202e+003,1.3203e+003,6.4843e+003,1.0402e+003,1.1203e+003,1.0402e+003,9.2017e+002,9.6018e+002,3.6414e+003,2.0008e+003,5.6006e+002,3.2021e+003,1.5205e+003,3.6827e+003,5.2856e+003
2021-01-07 20:15:00 PST,8.8531e+004,1.7044e+004,1.4874e+004,3.2808e+004,1.3548e+004,1.0256e+004,1.8007e+003,8.8016e+002,3.2021e+003,1.3204e+003,3.9230e+003,1.3604e+003,3.4415e+003,1.0802e+003,1.1203e+003,1.1603e+003,1.0402e+003,1.0002e+003,5.0428e+003,2.0008e+003,2.4812e+003,1.0002e+003,2.4012e+003,3.8830e+003,9.0555e+003
2021-01-07 20:30:00 PST,8.9365e+004,1.4310e+004,2.2437e+004,2.9093e+004,1.2825e+004,1.0699e+004,1.6405e+003,8.4014e+002,1.0002e+003,1.3604e+003,4.6022e+003,1.8007e+003,1.9604e+003,1.0802e+003,3.1220e+003,6.2858e+003,1.1603e+003,2.1609e+003,4.6423e+003,3.1220e+003,4.4004e+002,1.4404e+003,1.4404e+003,1.7206e+003,1.0772e+004
2021-01-07 20:45:00 PST,8.8097e+004,1.8050e+004,2.2682e+004,2.1395e+004,1.3066e+004,1.2904e+004,1.6005e+003,8.0013e+002,1.4804e+003,3.7629e+003,1.8403e+003,4.0032e+003,3.4023e+003,1.1203e+003,2.8016e+003,5.8851e+003,1.0002e+003,3.9231e+003,6.4444e+003,8.0013e+002,8.0013e+002,9.6019e+002,8.0013e+002,1.8807e+003,8.6076e+003
2021-01-07 21:00:00 PST,7.2812e+004,1.9055e+004,1.5319e+004,1.4113e+004,1.2263e+004,1.2062e+004,3.6026e+003,9.6019e+002,2.0008e+003,3.5626e+003,9.6019e+002,3.0819e+003,3.6427e+003,1.2003e+003,1.0402e+003,5.6445e+003,9.2017e+002,1.3204e+003,3.9216e+003,7.2010e+002,4.8005e+002,1.2403e+003,1.0802e+003,1.4004e+003,6.0838e+003
2021-01-07 21:15:00 PST,5.9443e+004,1.2664e+004,1.1702e+004,1.5847e+004,1.0337e+004,8.8932e+003,2.2010e+003,1.0802e+003,3.3222e+003,1.4004e+003,1.3203e+003,1.2803e+003,8.8014e+002,1.1603e+003,1.2403e+003,4.5228e+003,8.4014e+002,1.0802e+003,1.8005e+003,6.0007e+002,7.6012e+002,8.4014e+002,7.6012e+002,1.8007e+003,8.0871e+003
2021-01-07 21:30:00 PST,5.7628e+004,1.5155e+004,1.0176e+004,1.2145e+004,1.0337e+004,9.8160e+003,1.2003e+003,1.0402e+003,2.8817e+003,1.4004e+003,3.8029e+003,1.8407e+003,1.8007e+003,1.1603e+003,1.4004e+003,2.8809e+003,7.2010e+002,1.9207e+003,1.0802e+003,7.2010e+002,3.6003e+002,1.0802e+003,1.0002e+003,1.3604e+003,4.8435e+003
2021-01-07 21:45:00 PST,7.4201e+004,2.0705e+004,1.0538e+004,2.0915e+004,1.0176e+004,1.1866e+004,1.6405e+003,9.2017e+002,2.0008e+003,1.5605e+003,5.5633e+003,3.2421e+003,4.4440e+003,1.2803e+003,1.0402e+003,2.6408e+003,8.0013e+002,3.0018e+003,8.4014e+002,6.8009e+002,7.6012e+002,7.6012e+002,6.0007e+002,1.0402e+003,3.2021e+003
2021-01-07 22:00:00 PST,6.7574e+004,1.3950e+004,8.3302e+003,2.3292e+004,1.0257e+004,1.1745e+004,1.2403e+003,1.0802e+003,1.9207e+003,1.1603e+003,2.0004e+003,1.0402e+003,4.3237e+003,1.1603e+003,1.0402e+003,2.3606e+003,6.8009e+002,1.1203e+003,5.6006e+002,9.6019e+002,4.4004e+002,1.1603e+003,8.4014e+002,6.8009e+002,7.9666e+003
2021-01-07 22:15:00 PST,6.9137e+004,1.4634e+004,6.4459e+003,2.0955e+004,1.0337e+004,1.6766e+004,1.2003e+003,1.1203e+003,1.2803e+003,1.0402e+003,3.6018e+003,8.4014e+002,4.1234e+003,1.4004e+003,1.1603e+003,8.8014e+002,6.4008e+002,9.2017e+002,7.2010e+002,5.6006e+002,8.0013e+002,7.6012e+002,6.8009e+002,7.2010e+002,6.7261e+003
2021-01-07 22:30:00 PST,6.2704e+004,1.3589e+004,5.9651e+003,1.9021e+004,9.6948e+003,1.4433e+004,2.1209e+003,1.1203e+003,6.8009e+002,7.6012e+002,2.3206e+003,9.2017e+002,4.0432e+003,1.6005e+003,9.6019e+002,6.8009e+002,6.0007e+002,8.8016e+002,8.4014e+002,8.4014e+002,4.4004e+002,7.2010e+002,1.0002e+003,6.4008e+002,7.3667e+003
2021-01-07 22:45:00 PST,4.9007e+004,1.1823e+004,5.5644e+003,1.3711e+004,7.2887e+003,1.0619e+004,2.2810e+003,1.2803e+003,6.0007e+002,6.4008e+002,8.0013e+002,9.2017e+002,4.0032e+003,1.2803e+003,1.0002e+003,7.6012e+002,6.0007e+002,8.4014e+002,6.4008e+002,5.2005e+002,6.4008e+002,5.6006e+002,4.4004e+002,4.8005e+002,5.1232e+003
2021-01-07 23:00:00 PST,4.4588e+004,1.3028e+004,5.8021e+003,9.9771e+003,5.9652e+003,9.8161e+003,1.4404e+003,9.6019e+002,7.2010e+002,6.8009e+002,3.2414e+003,8.4014e+002,3.9632e+003,1.1603e+003,9.6019e+002,6.8009e+002,6.0007e+002,7.2010e+002,6.8009e+002,1.0002e+003,4.8005e+002,6.7743e+002,7.6012e+002,8.8016e+002,4.5622e+003
2021-01-07 23:15:00 PST,3.7007e+004,1.1542e+004,5.1626e+003,6.3661e+003,5.8449e+003,8.0909e+003,1.9207e+003,8.0013e+002,6.8009e+002,6.0007e+002,1.6003e+003,8.8016e+002,3.9231e+003,1.1203e+003,9.6019e+002,6.8009e+002,6.0007e+002,6.8009e+002,5.2005e+002,5.6006e+002,7.6012e+002,3.9883e+002,4.4004e+002,3.6003e+002,1.6005e+003
2021-01-07 23:30:00 PST,4.3713e+004,1.4878e+004,6.1654e+003,9.9375e+003,6.1255e+003,6.6065e+003,1.7606e+003,6.0007e+002,7.2010e+002,6.0007e+002,5.1641e+003,9.6019e+002,3.9231e+003,1.1203e+003,1.0002e+003,7.2010e+002,6.0007e+002,7.2010e+002,8.8016e+002,9.6019e+002,4.8005e+002,8.0013e+002,8.4014e+002,7.2010e+002,1.7206e+003
2021-01-07 23:45:00 PST,4.3265e+004,1.2065e+004,7.4495e+003,9.3342e+003,5.7248e+003,8.6914e+003,9.6019e+002,6.4008e+002,6.0007e+002,6.4008e+002,3.4416e+003,8.4014e+002,3.8029e+003,1.1203e+003,7.6012e+002,7.2010e+002,6.4008e+002,6.8009e+002,5.6006e+002,7.6012e+002,2.8416e+003,4.8005e+002,4.8005e+002,3.6003e+002,1.5205e+003
2021-01-08 00:00:00 PST,3.8488e+004,6.4460e+003,7.6493e+003,9.3747e+003,5.2841e+003,9.7337e+003,6.8009e+002,6.4008e+002,6.0007e+002,6.4008e+002,7.6010e+002,7.6012e+002,1.2403e+003,1.1203e+003,7.6012e+002,7.6012e+002,6.0007e+002,8.4014e+002,6.8009e+002,1.0002e+003,5.2005e+002,2.4812e+003,6.4008e+002,8.4014e+002,1.8407e+003
2021-01-08 00:15:00 PST,3.7728e+004,8.4514e+003,6.2858e+003,1.0699e+004,4.9636e+003,7.3286e+003,6.4008e+002,6.4008e+002,6.0007e+002,6.8009e+002,3.1213e+003,6.8009e+002,9.6019e+002,1.1203e+003,7.2010e+002,8.4014e+002,7.2010e+002,8.4014e+002,1.4004e+003,7.2010e+002,6.0007e+002,4.4004e+002,4.8005e+002,8.8016e+002,3.1220e+003
2021-01-08 00:30:00 PST,3.6645e+004,6.2857e+003,7.4082e+003,1.1420e+004,6.0855e+003,5.4446e+003,6.0007e+002,6.0007e+002,6.8009e+002,7.2010e+002,8.0011e+002,6.4008e+002,1.2803e+003,9.6019e+002,7.2010e+002,7.6012e+002,6.8009e+002,7.6012e+002,1.8807e+003,1.2003e+003,6.0007e+002,8.0013e+002,2.2410e+003,2.3211e+003,1.4004e+003
2021-01-08 00:45:00 PST,3.0511e+004,7.7703e+003,5.1638e+003,6.7272e+003,6.2061e+003,4.6432e+003,6.0007e+002,6.4008e+002,6.0007e+002,6.4008e+002,6.4008e+002,6.8009e+002,2.9618e+003,1.0002e+003,8.4014e+002,7.2010e+002,6.4008e+002,8.4014e+002,4.4004e+002,6.8009e+002,6.0007e+002,4.0003e+002,8.4014e+002,3.2002e+002,2.1209e+003
2021-01-08 01:00:00 PST,3.2793e+004,5.9250e+003,6.1654e+003,8.3307e+003,5.5246e+003,6.8471e+003,6.4008e+002,6.4008e+002,6.0007e+002,6.8009e+002,6.0007e+002,6.4008e+002,1.1603e+003,9.6018e+002,8.4014e+002,6.8009e+002,6.0007e+002,8.8016e+002,8.8016e+002,1.0802e+003,5.6006e+002,6.4008e+002,4.4004e+002,7.6012e+002,2.2410e+003
2021-01-08 01:15:00 PST,3.5124e+004,5.6045e+003,5.4041e+003,1.2304e+004,5.8053e+003,6.0054e+003,6.0007e+002,6.0007e+002,6.4008e+002,5.6006e+002,6.0007e+002,6.8009e+002,1.1603e+003,7.6012e+002,8.0013e+002,6.8009e+002,6.0007e+002,9.2017e+002,5.2005e+002,7.2010e+002,5.6006e+002,6.0007e+002,6.4008e+002,4.0003e+002,3.2021e+003
2021-01-08 01:30:00 PST,3.0871e+004,5.5243e+003,5.7647e+003,8.8130e+003,5.1240e+003,5.6450e+003,6.0007e+002,6.4008e+002,6.4008e+002,6.4008e+002,6.0007e+002,6.4008e+002,1.0002e+003,7.6012e+002,7.2010e+002,7.6012e+002,6.0007e+002,8.4014e+002,8.0013e+002,7.6012e+002,6.0007e+002,6.8009e+002,4.4004e+002,8.0013e+002,1.6806e+003
2021-01-08 01:45:00 PST,2.8790e+004,5.2839e+003,4.5229e+003,9.6964e+003,4.8835e+003,4.4029e+003,6.0007e+002,6.4008e+002,6.0007e+002,6.0007e+002,6.0007e+002,7.2010e+002,8.0013e+002,7.2010e+002,7.6012e+002,6.8009e+002,6.4008e+002,6.8009e+002,3.6003e+002,4.4004e+002,6.0007e+002,3.6003e+002,8.0013e+002,4.4004e+002,7.2010e+002
2021-01-08 02:00:00 PST,4.0156e+004,5.1237e+003,5.7647e+003,1.9541e+004,5.0838e+003,4.6433e+003,6.0007e+002,6.0007e+002,6.4008e+002,6.4008e+002,6.0007e+002,6.4008e+002,6.8009e+002,7.2010e+002,7.6012e+002,6.8009e+002,6.0007e+002,6.8009e+002,7.6012e+002,7.6012e+002,6.8009e+002,8.4014e+002,7.2010e+002,7.2010e+002,3.1620e+003
2021-01-08 02:15:00 PST,3.4536e+004,5.4041e+003,4.6431e+003,1.6805e+004,4.1225e+003,3.5619e+003,6.4008e+002,6.8009e+002,6.0007e+002,6.4008e+002,6.0007e+002,6.8009e+002,7.6012e+002,8.0013e+002,7.6012e+002,6.8009e+002,6.0007e+002,7.2010e+002,4.8005e+002,5.6006e+002,4.4004e+002,4.0003e+002,7.6012e+002,3.0819e+003,1.4004e+003
2021-01-08 02:30:00 PST,4.0961e+004,5.1237e+003,8.0103e+003,1.9181e+004,4.4830e+003,4.1625e+003,5.6006e+002,6.0007e+002,6.0007e+002,6.0007e+002,6.0007e+002,6.8009e+002,6.4008e+002,8.4014e+002,7.2010e+002,7.2010e+002,6.0007e+002,6.8009e+002,8.0013e+002,2.6014e+003,6.8009e+002,1.2003e+003,1.0402e+003,3.2421e+003,9.2017e+002
2021-01-08 02:45:00 PST,4.1243e+004,5.3640e+003,7.8509e+003,1.9823e+004,4.7633e+003,3.4418e+003,6.4008e+002,7.2010e+002,6.4008e+002,6.0007e+002,6.4008e+002,6.8009e+002,7.2010e+002,7.2010e+002,8.4014e+002,6.8009e+002,6.0007e+002,6.8009e+002,3.6003e+002,1.0002e+003,5.6006e+002,3.1220e+003,5.6006e+002,3.9632e+003,8.0013e+002
2021-01-08 03:00:00 PST,4.8425e+004,5.9249e+003,1.2265e+004,2.1550e+004,4.6431e+003,4.0424e+003,8.0013e+002,7.2010e+002,7.6012e+002,7.6012e+002,8.0013e+002,6.8009e+002,6.8009e+002,7.2010e+002,9.6019e+002,6.8009e+002,6.0007e+002,7.2010e+002,7.2010e+002,2.4012e+003,2.5613e+003,3.6026e+003,3.0819e+003,3.3222e+003,5.2005e+002
2021-01-08 03:15:00 PST,5.9492e+004,6.0051e+003,1.7168e+004,2.7833e+004,4.7232e+003,3.7622e+003,8.8016e+002,6.8009e+002,6.8009e+002,7.2010e+002,8.0013e+002,7.6012e+002,7.6012e+002,7.2010e+002,8.8016e+002,7.2010e+002,6.0007e+002,6.8009e+002,3.2822e+003,3.7629e+003,3.4424e+003,3.7629e+003,3.3623e+003,4.1635e+003,7.2011e+002
2021-01-08 03:30:00 PST,5.6472e+004,5.8448e+003,1.6766e+004,2.5616e+004,4.5230e+003,3.7221e+003,7.6012e+002,6.8009e+002,7.6012e+002,7.2010e+002,7.6012e+002,7.6012e+002,6.8009e+002,7.2010e+002,8.8016e+002,6.8009e+002,6.0007e+002,6.8009e+002,3.7629e+003,3.5626e+003,3.7629e+003,2.8016e+003,4.2837e+003,3.2421e+003,1.1603e+003
2021-01-08 03:45:00 PST,5.3348e+004,5.4842e+003,1.1623e+004,2.8156e+004,4.4829e+003,3.6019e+003,6.4008e+002,7.2010e+002,7.2010e+002,7.6012e+002,6.0007e+002,6.8009e+002,6.8009e+002,6.8009e+002,8.0013e+002,8.0013e+002,6.4008e+002,7.2010e+002,6.4008e+002,1.4404e+003,3.2421e+003,3.3222e+003,1.1603e+003,3.2421e+003,3.5225e+003
2021-01-08 04:00:00 PST,5.9017e+004,1.5316e+004,1.4029e+004,2.1106e+004,4.2026e+003,4.3628e+003,2.3611e+003,3.2421e+003,2.8817e+003,2.7215e+003,1.8807e+003,7.6012e+002,6.8009e+002,7.6012e+002,1.3204e+003,9.6019e+002,8.0013e+002,1.6005e+003,2.6815e+003,2.5213e+003,2.1209e+003,2.0008e+003,2.9217e+003,3.9632e+003,1.2003e+003
