# file...... Meter_652A_Power.real.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_652_A:measured_power.real,xfmr_meter_652_A_1:measured_power.real,xfmr_meter_652_A_2:measured_power.real,xfmr_meter_652_A_3:measured_power.real,xfmr_meter_652_A_4:measured_power.real,xfmr_meter_652_A_5:measured_power.real,house_meter_652_A_1:measured_power.real,house_meter_652_A_2:measured_power.real,house_meter_652_A_3:measured_power.real,house_meter_652_A_4:measured_power.real,house_meter_652_A_5:measured_power.real,house_meter_652_A_6:measured_power.real,house_meter_652_A_7:measured_power.real,house_meter_652_A_8:measured_power.real,house_meter_652_A_9:measured_power.real,house_meter_652_A_10:measured_power.real,house_meter_652_A_11:measured_power.real,house_meter_652_A_12:measured_power.real,house_meter_652_A_13:measured_power.real,house_meter_652_A_14:measured_power.real,house_meter_652_A_15:measured_power.real,house_meter_652_A_16:measured_power.real,house_meter_652_A_17:measured_power.real,house_meter_652_A_18:measured_power.real,house_meter_652_A_19:measured_power.real
2021-01-07 14:45:00 PST,1.4968e+005,2.6664e+004,2.8841e+004,2.7762e+004,4.1715e+004,2.4700e+004,2.7215e+003,2.6014e+003,3.9231e+003,3.0419e+003,2.5213e+003,3.4825e+003,2.6014e+003,5.6866e+003,4.7245e+003,4.1235e+003,5.4460e+003,2.7616e+003,2.2410e+003,3.4024e+003,2.9217e+003,3.1219e+003,5.6437e+003,8.2138e+003,3.8831e+003
2021-01-07 15:00:00 PST,1.6732e+005,3.2157e+004,2.4087e+004,2.5057e+004,5.1020e+004,3.4995e+004,2.8016e+003,2.6815e+003,2.9217e+003,2.8817e+003,2.6014e+003,7.1653e+003,2.5613e+003,8.4145e+003,3.5225e+003,3.6427e+003,4.8047e+003,2.6414e+003,1.3604e+003,4.3639e+003,2.0409e+003,1.6405e+003,4.0417e+003,7.1705e+003,3.3223e+003
2021-01-07 15:15:00 PST,1.7181e+005,3.4570e+004,2.2479e+004,2.7353e+004,4.7848e+004,3.9558e+004,3.8030e+003,2.9217e+003,4.6426e+003,3.0819e+003,4.4841e+003,6.8850e+003,2.6815e+003,5.9272e+003,3.0819e+003,3.0018e+003,6.2480e+003,2.9217e+003,1.4004e+003,2.2410e+003,1.9208e+003,1.6005e+003,4.2819e+003,7.1705e+003,2.6815e+003
2021-01-07 15:30:00 PST,1.7307e+005,4.3395e+004,4.0771e+004,2.2841e+004,4.1929e+004,2.4133e+004,4.8047e+003,2.7616e+003,5.6834e+003,4.2838e+003,9.8198e+003,8.5676e+003,2.5613e+003,4.6845e+003,7.0852e+003,3.5225e+003,6.4485e+003,9.7796e+003,1.2003e+003,3.6027e+003,3.4024e+003,5.5262e+003,3.8428e+003,6.0074e+003,2.9217e+003
2021-01-07 15:45:00 PST,1.7912e+005,4.0405e+004,3.8465e+004,1.8731e+004,5.3910e+004,2.7601e+004,4.3238e+003,2.8016e+003,4.2838e+003,3.0819e+003,9.6994e+003,8.5275e+003,2.6815e+003,4.8047e+003,9.2490e+003,5.0051e+003,5.2857e+003,8.4948e+003,1.4004e+003,3.0018e+003,1.8407e+003,4.0033e+003,1.9608e+003,2.7616e+003,2.5213e+003
2021-01-07 16:00:00 PST,1.9237e+005,3.6806e+004,3.9474e+004,2.1916e+004,7.3617e+004,2.0555e+004,3.5225e+003,2.7616e+003,3.4825e+003,3.1621e+003,9.7797e+003,5.7634e+003,2.5613e+003,5.6065e+003,1.0412e+004,4.7246e+003,5.9673e+003,6.6090e+003,1.8007e+003,4.4841e+003,2.0809e+003,3.2021e+003,1.8807e+003,2.5213e+003,3.7228e+003
2021-01-07 16:15:00 PST,2.2095e+005,3.2031e+004,3.4294e+004,2.5870e+004,6.4052e+004,6.4700e+004,3.6427e+003,4.0033e+003,4.6845e+003,3.1621e+003,6.9299e+003,3.0419e+003,2.6014e+003,3.8430e+003,7.7262e+003,4.9250e+003,6.5652e+003,6.2881e+003,1.8007e+003,2.2010e+003,2.2811e+003,2.3611e+003,2.0409e+003,2.7215e+003,4.8448e+003
2021-01-07 16:30:00 PST,2.3124e+005,3.8459e+004,3.3202e+004,2.5750e+004,6.2923e+004,7.0903e+004,5.7268e+003,4.2838e+003,7.2910e+003,2.9218e+003,6.5689e+003,3.8030e+003,2.6014e+003,5.0853e+003,5.5633e+003,5.4060e+003,7.4458e+003,5.5263e+003,2.8417e+003,8.4015e+002,2.0409e+003,3.4024e+003,2.0409e+003,2.6014e+003,7.6520e+003
2021-01-07 16:45:00 PST,2.1268e+005,3.6801e+004,3.5234e+004,2.4938e+004,5.5410e+004,6.0296e+004,3.6828e+003,4.4441e+003,6.3683e+003,2.9218e+003,7.2909e+003,5.4461e+003,2.5613e+003,3.9232e+003,4.3638e+003,4.6845e+003,9.3312e+003,8.1336e+003,1.6806e+003,2.4012e+003,1.7606e+003,2.7215e+003,1.9608e+003,2.3611e+003,7.1706e+003
2021-01-07 17:00:00 PST,1.9446e+005,3.6191e+004,3.2043e+004,2.4333e+004,5.4206e+004,4.7689e+004,3.9232e+003,4.2036e+003,4.0434e+003,3.2820e+003,6.4886e+003,5.5263e+003,2.6414e+003,5.9272e+003,3.7228e+003,5.2456e+003,9.0516e+003,6.6491e+003,1.4804e+003,1.1203e+003,2.2010e+003,2.4412e+003,2.0409e+003,2.4012e+003,7.0101e+003
2021-01-07 17:15:00 PST,1.9227e+005,4.0234e+004,3.4550e+004,2.2156e+004,6.0477e+004,3.4851e+004,5.1655e+003,3.0819e+003,4.3639e+003,7.5259e+003,6.7293e+003,3.9232e+003,2.4813e+003,6.7694e+003,3.5626e+003,8.7758e+003,7.0882e+003,6.6090e+003,1.4804e+003,1.2803e+003,2.0809e+003,3.5225e+003,2.0409e+003,2.3611e+003,6.1277e+003
2021-01-07 17:30:00 PST,2.0903e+005,5.8384e+004,3.6654e+004,2.0180e+004,5.5426e+004,3.8385e+004,9.0570e+003,6.5288e+003,6.9300e+003,1.2338e+004,4.7647e+003,5.4061e+003,2.5213e+003,1.0423e+004,3.8030e+003,8.5351e+003,6.1278e+003,6.6090e+003,1.3604e+003,1.5605e+003,1.9208e+003,6.5689e+003,2.0008e+003,3.6828e+003,2.7616e+003
2021-01-07 17:45:00 PST,1.7306e+005,4.8623e+004,3.1067e+004,1.7243e+004,3.9061e+004,3.7061e+004,5.8470e+003,6.8898e+003,3.8430e+003,8.3272e+003,6.6090e+003,4.9250e+003,2.5213e+003,9.3781e+003,3.5626e+003,5.7668e+003,5.7668e+003,4.2437e+003,1.4404e+003,2.2010e+003,1.7606e+003,6.2078e+003,2.0408e+003,2.4012e+003,2.4412e+003
2021-01-07 18:00:00 PST,1.6208e+005,4.1410e+004,2.7598e+004,2.3119e+004,4.0037e+004,2.9916e+004,4.0033e+003,4.3238e+003,4.2437e+003,7.0853e+003,6.5688e+003,3.8430e+003,2.4412e+003,8.6955e+003,3.2421e+003,5.3258e+003,6.4084e+003,4.3639e+003,1.5205e+003,1.3204e+003,3.4825e+003,1.8407e+003,1.9208e+003,4.5242e+003,4.3639e+003
2021-01-07 18:15:00 PST,1.6837e+005,4.1933e+004,2.7195e+004,2.2801e+004,5.1407e+004,2.5035e+004,6.3683e+003,6.5689e+003,4.4841e+003,6.1668e+003,5.4461e+003,5.6465e+003,2.5613e+003,4.4841e+003,3.1220e+003,6.0074e+003,3.9632e+003,5.5262e+003,1.4004e+003,9.2017e+002,4.1235e+003,2.0409e+003,1.9208e+003,6.7694e+003,2.5213e+003
2021-01-07 18:30:00 PST,1.8421e+005,4.3883e+004,3.4588e+004,2.4784e+004,5.5387e+004,2.5564e+004,4.3639e+003,7.2508e+003,5.6465e+003,7.0903e+003,7.7323e+003,3.7228e+003,2.4813e+003,5.3659e+003,4.8047e+003,6.2480e+003,4.1235e+003,1.0535e+004,1.5605e+003,1.4404e+003,3.9232e+003,1.8006e+003,1.8807e+003,8.9765e+003,2.6014e+003
2021-01-07 18:45:00 PST,2.1708e+005,3.5789e+004,4.3831e+004,2.4051e+004,8.3915e+004,2.9490e+004,4.5643e+003,6.1277e+003,3.2422e+003,3.8831e+003,7.5316e+003,3.6828e+003,2.5613e+003,4.0433e+003,7.4113e+003,9.1372e+003,4.6845e+003,1.3860e+004,1.5605e+003,1.4004e+003,4.2437e+003,1.2803e+003,1.9208e+003,6.3282e+003,2.4012e+003
2021-01-07 19:00:00 PST,1.9770e+005,3.7890e+004,3.7835e+004,2.2474e+004,7.2558e+004,2.6936e+004,5.9272e+003,5.4862e+003,3.7228e+003,4.0433e+003,7.3310e+003,4.6043e+003,2.5213e+003,4.0834e+003,8.0934e+003,8.0533e+003,3.7629e+003,1.1255e+004,1.5205e+003,8.8016e+002,1.9608e+003,2.1209e+003,2.6014e+003,3.3223e+003,2.4412e+003
2021-01-07 19:15:00 PST,2.0516e+005,3.6431e+004,3.4719e+004,3.3653e+004,6.8920e+004,3.1432e+004,4.0033e+003,5.4862e+003,3.0018e+003,5.5263e+003,4.1636e+003,5.6465e+003,4.2437e+003,4.2036e+003,6.7694e+003,7.8928e+003,3.9632e+003,9.9339e+003,1.2803e+003,1.4404e+003,1.8807e+003,1.4004e+003,2.7616e+003,6.9298e+003,2.4813e+003
2021-01-07 19:30:00 PST,1.7669e+005,3.1180e+004,3.5155e+004,3.1755e+004,6.0013e+004,1.8585e+004,3.7228e+003,5.5663e+003,4.0834e+003,3.7228e+003,3.6427e+003,3.6027e+003,2.5613e+003,4.1635e+003,5.5262e+003,6.4485e+003,7.4112e+003,8.3717e+003,1.4404e+003,2.1205e+003,1.7606e+003,1.9208e+003,2.0008e+003,7.1304e+003,5.5663e+003
2021-01-07 19:45:00 PST,2.0058e+005,3.2678e+004,4.0533e+004,3.0021e+004,6.8830e+004,2.8513e+004,3.6427e+003,3.5225e+003,3.2422e+003,3.4424e+003,3.6828e+003,3.4024e+003,3.8831e+003,7.7323e+003,7.2508e+003,3.4424e+003,8.2139e+003,8.1729e+003,1.8407e+003,6.6864e+003,1.9208e+003,2.8016e+003,1.9208e+003,8.3343e+003,5.0051e+003
2021-01-07 20:00:00 PST,1.7046e+005,2.9208e+004,3.3804e+004,2.6186e+004,5.6593e+004,2.4665e+004,3.3623e+003,2.6815e+003,2.3211e+003,3.4424e+003,3.6828e+003,3.4424e+003,2.7616e+003,7.4112e+003,3.8831e+003,3.7629e+003,5.2055e+003,4.4436e+003,2.2010e+003,7.7668e+003,2.5213e+003,3.8830e+003,2.0008e+003,3.9632e+003,3.3623e+003
2021-01-07 20:15:00 PST,1.8236e+005,3.7083e+004,2.7394e+004,2.7072e+004,6.2137e+004,2.8668e+004,4.3639e+003,2.4813e+003,5.7668e+003,6.7293e+003,4.2437e+003,3.8030e+003,2.6014e+003,6.9298e+003,1.3204e+003,6.2881e+003,4.0834e+003,3.6427e+003,1.3604e+003,5.2439e+003,2.5213e+003,2.8416e+003,2.1209e+003,3.6427e+003,3.0419e+003
2021-01-07 20:30:00 PST,1.8802e+005,3.4582e+004,2.3359e+004,3.4660e+004,5.7491e+004,3.7922e+004,6.4485e+003,1.2403e+003,2.6414e+003,6.3683e+003,3.5225e+003,4.7646e+003,2.5613e+003,6.8897e+003,1.4004e+003,3.4825e+003,4.4040e+003,3.5626e+003,1.6806e+003,3.2812e+003,3.0819e+003,2.4012e+003,2.0409e+003,3.3223e+003,3.5626e+003
2021-01-07 20:45:00 PST,1.5654e+005,3.4902e+004,2.1187e+004,3.4780e+004,4.2043e+004,2.3626e+004,6.2480e+003,1.2403e+003,5.3659e+003,4.1635e+003,4.2837e+003,3.8831e+003,2.6414e+003,6.9298e+003,1.4404e+003,3.5225e+003,3.8029e+003,4.4440e+003,1.6806e+003,1.7605e+003,2.1209e+003,2.3611e+003,2.0008e+003,6.7694e+003,2.9217e+003
2021-01-07 21:00:00 PST,1.7364e+005,3.5549e+004,2.2033e+004,3.0818e+004,5.8903e+004,2.6332e+004,4.6044e+003,1.8407e+003,5.2056e+003,6.4887e+003,4.2437e+003,3.5626e+003,2.5613e+003,6.8898e+003,1.4404e+003,3.8430e+003,3.4024e+003,4.6444e+003,1.7606e+003,1.9606e+003,2.0409e+003,2.8817e+003,1.9208e+003,4.4841e+003,4.2036e+003
2021-01-07 21:15:00 PST,1.6129e+005,3.6359e+004,2.2558e+004,2.0623e+004,5.2858e+004,2.8894e+004,6.7694e+003,1.8007e+003,6.0475e+003,5.6465e+003,3.1620e+003,3.4024e+003,2.6014e+003,6.7694e+003,2.8817e+003,4.6043e+003,4.4440e+003,4.0033e+003,1.6405e+003,1.0802e+003,1.6806e+003,2.1610e+003,1.9208e+003,2.4412e+003,2.6815e+003
2021-01-07 21:30:00 PST,1.7581e+005,3.0582e+004,1.9499e+004,2.7556e+004,6.6046e+004,3.2125e+004,4.0033e+003,1.1603e+003,6.4085e+003,3.4024e+003,3.2422e+003,3.2822e+003,2.8817e+003,6.0876e+003,1.4004e+003,3.4024e+003,3.8831e+003,3.5626e+003,1.9208e+003,2.8002e+002,1.7606e+003,3.2421e+003,2.1610e+003,2.3211e+003,2.8016e+003
2021-01-07 21:45:00 PST,1.7437e+005,2.5415e+004,2.5465e+004,2.4853e+004,5.9213e+004,3.9419e+004,3.2021e+003,1.1603e+003,3.3623e+003,3.4825e+003,3.4024e+003,4.8448e+003,2.5613e+003,3.3223e+003,1.2403e+003,7.6119e+003,3.6027e+003,4.3639e+003,1.6005e+003,2.0409e+003,2.3211e+003,2.6014e+003,1.9608e+003,3.4424e+003,2.7215e+003
2021-01-07 22:00:00 PST,1.6016e+005,2.6706e+004,2.3810e+004,2.2191e+004,5.5863e+004,3.1589e+004,3.9232e+003,1.2403e+003,5.5664e+003,3.3623e+003,3.2021e+003,3.4024e+003,2.7215e+003,3.2021e+003,1.3204e+003,5.5263e+003,3.2021e+003,3.6027e+003,2.8417e+003,8.0013e+002,5.2457e+003,1.2003e+003,1.9208e+003,3.4424e+003,2.3611e+003
2021-01-07 22:15:00 PST,1.4071e+005,2.5171e+004,2.4573e+004,2.4411e+004,4.2034e+004,2.4520e+004,3.3223e+003,2.2010e+003,2.7616e+003,3.0819e+003,3.5225e+003,3.2422e+003,2.6815e+003,4.2838e+003,1.3603e+003,4.7246e+003,3.7629e+003,3.2021e+003,1.6005e+003,2.2405e+003,5.8470e+003,1.7606e+003,2.0809e+003,6.8095e+003,2.5213e+003
2021-01-07 22:30:00 PST,1.3265e+005,1.9335e+004,3.0298e+004,2.4613e+004,4.1914e+004,1.6492e+004,3.1220e+003,1.4804e+003,1.2803e+003,3.2822e+003,1.3204e+003,3.6026e+003,2.5213e+003,2.6815e+003,4.8832e+003,5.2456e+003,9.6019e+002,3.5225e+003,1.4804e+003,5.8049e+003,6.1678e+003,2.1209e+003,2.0008e+003,6.6490e+003,3.0419e+003
2021-01-07 22:45:00 PST,1.2242e+005,2.0864e+004,1.9338e+004,2.1509e+004,4.4175e+004,1.6532e+004,3.2421e+003,1.0802e+003,2.4012e+003,3.0819e+003,1.3204e+003,3.2822e+003,2.6014e+003,3.8030e+003,1.9608e+003,3.1620e+003,1.0802e+003,3.1620e+003,1.3204e+003,6.0446e+003,1.2403e+003,1.3204e+003,2.0008e+003,4.7646e+003,3.8030e+003
2021-01-07 23:00:00 PST,1.4431e+005,2.3000e+004,2.1548e+004,1.8570e+004,5.3955e+004,2.7235e+004,4.4841e+003,1.2803e+003,1.3204e+003,2.5613e+003,3.0819e+003,4.3238e+003,2.5213e+003,3.3623e+003,4.8424e+003,4.2838e+003,1.8807e+003,2.7215e+003,1.8807e+003,2.7609e+003,1.1603e+003,1.9608e+003,3.1220e+003,1.8807e+003,2.6414e+003
2021-01-07 23:15:00 PST,1.5061e+005,1.7045e+004,1.7488e+004,2.0381e+004,6.5246e+004,3.0447e+004,2.8817e+003,1.6406e+003,1.5605e+003,1.2403e+003,8.8016e+002,4.1235e+003,2.5213e+003,2.1610e+003,5.2434e+003,3.2422e+003,2.1610e+003,1.6406e+003,1.2403e+003,9.2010e+002,8.0013e+002,2.2010e+003,1.9208e+003,2.1610e+003,2.9618e+003
2021-01-07 23:30:00 PST,1.1962e+005,1.4351e+004,1.3067e+004,1.9174e+004,5.8190e+004,1.4841e+004,2.2410e+003,9.6019e+002,1.7206e+003,1.0402e+003,1.1603e+003,2.1209e+003,2.5613e+003,2.5213e+003,4.6430e+003,1.3204e+003,8.8016e+002,1.5605e+003,1.2803e+003,9.2009e+002,8.4014e+002,1.6005e+003,1.9208e+003,2.0809e+003,3.0419e+003
2021-01-07 23:45:00 PST,1.1075e+005,1.3548e+004,1.2907e+004,2.1831e+004,5.1277e+004,1.1184e+004,1.1603e+003,1.2403e+003,1.0802e+003,1.0002e+003,1.2803e+003,3.2822e+003,2.5213e+003,1.9608e+003,4.6429e+003,1.2003e+003,8.0013e+002,8.8016e+002,1.3604e+003,1.1202e+003,9.6019e+002,1.9208e+003,3.1620e+003,2.0409e+003,4.2036e+003
2021-01-08 00:00:00 PST,1.0603e+005,1.2062e+004,1.3709e+004,2.1064e+004,4.8973e+004,1.0217e+004,1.3204e+003,1.6405e+003,1.0402e+003,8.8016e+002,7.6012e+002,1.6405e+003,2.5613e+003,2.2010e+003,4.0420e+003,1.0402e+003,1.7206e+003,1.1203e+003,1.3204e+003,7.6012e+002,1.0402e+003,2.6414e+003,3.4424e+003,2.3611e+003,2.6815e+003
2021-01-08 00:15:00 PST,1.0525e+005,1.0979e+004,9.3324e+003,1.8575e+004,5.1351e+004,1.5011e+004,1.0402e+003,8.8016e+002,1.1203e+003,9.2017e+002,6.8009e+002,1.0802e+003,2.4813e+003,2.7616e+003,1.4002e+003,1.1203e+003,9.2017e+002,1.2403e+003,1.3204e+003,6.8009e+002,9.2017e+002,1.7206e+003,1.7206e+003,2.9217e+003,2.0809e+003
2021-01-08 00:30:00 PST,1.2572e+005,1.2383e+004,1.0858e+004,1.8128e+004,5.6288e+004,2.8057e+004,1.0802e+003,9.2017e+002,1.0402e+003,1.8407e+003,8.4014e+002,2.2010e+003,2.5213e+003,1.9208e+003,1.1603e+003,1.0002e+003,8.4014e+002,1.2403e+003,1.3604e+003,8.4014e+002,2.1209e+003,2.2811e+003,1.7606e+003,1.9608e+003,2.8817e+003
2021-01-08 00:45:00 PST,1.0010e+005,9.8954e+003,9.0923e+003,1.4913e+004,5.5172e+004,1.1022e+004,7.6012e+002,8.4014e+002,8.4014e+002,1.0402e+003,6.4008e+002,1.0402e+003,2.6014e+003,2.1209e+003,7.6012e+002,6.8009e+002,1.8007e+003,1.0002e+003,1.4404e+003,5.6006e+002,1.4804e+003,1.3604e+003,1.7206e+003,1.9608e+003,1.9208e+003
2021-01-08 01:00:00 PST,7.3708e+004,9.1733e+003,8.6514e+003,1.7243e+004,2.9623e+004,9.0172e+003,1.0402e+003,6.0007e+002,8.4014e+002,8.8016e+002,6.4008e+002,6.8009e+002,2.4812e+003,2.0008e+003,6.0007e+002,5.6006e+002,8.8016e+002,1.6806e+003,1.4804e+003,6.4008e+002,8.8016e+002,1.9207e+003,1.8007e+003,1.8807e+003,1.8007e+003
2021-01-08 01:15:00 PST,8.6481e+004,1.1581e+004,8.3300e+003,1.5836e+004,3.4677e+004,1.6056e+004,1.5605e+003,2.4813e+003,6.8009e+002,1.6405e+003,7.6012e+002,7.6012e+002,2.6014e+003,1.0802e+003,6.8009e+002,8.0013e+002,1.1603e+003,1.2403e+003,1.4404e+003,8.8016e+002,9.6019e+002,1.1603e+003,2.1610e+003,1.8007e+003,1.7606e+003
2021-01-08 01:30:00 PST,8.1315e+004,8.9324e+003,1.0416e+004,1.5354e+004,3.4304e+004,1.2308e+004,6.4008e+002,6.4008e+002,1.5205e+003,1.0002e+003,7.6012e+002,8.4014e+002,2.4812e+003,1.0402e+003,1.0002e+003,1.2803e+003,1.5205e+003,8.8016e+002,1.2003e+003,1.7206e+003,1.0802e+003,1.7206e+003,1.8807e+003,1.9608e+003,1.8007e+003
2021-01-08 01:45:00 PST,9.9946e+004,8.4513e+003,8.4505e+003,1.6680e+004,4.0636e+004,2.5727e+004,6.0007e+002,6.8009e+002,7.6012e+002,1.0802e+003,6.4008e+002,9.2017e+002,2.5613e+003,1.2003e+003,7.2011e+002,6.4008e+002,9.6019e+002,1.3204e+003,1.3604e+003,6.4008e+002,1.4404e+003,1.3604e+003,1.8407e+003,2.3211e+003,1.8407e+003
2021-01-08 02:00:00 PST,1.1453e+005,8.8925e+003,1.0898e+004,2.2475e+004,5.8461e+004,1.3799e+004,1.2003e+003,7.2011e+002,6.8009e+002,9.6019e+002,6.4008e+002,8.4014e+002,2.6815e+003,1.1603e+003,8.4014e+002,6.0007e+002,1.1603e+003,8.4014e+002,1.8807e+003,1.3204e+003,1.8407e+003,2.4012e+003,1.8407e+003,3.4024e+003,1.9208e+003
2021-01-08 02:15:00 PST,9.0872e+004,7.8099e+003,1.1259e+004,1.6359e+004,4.4539e+004,1.0905e+004,5.6006e+002,6.0007e+002,8.8016e+002,6.8009e+002,8.0013e+002,7.6012e+002,2.6014e+003,9.2017e+002,2.1609e+003,8.8016e+002,9.2017e+002,6.8009e+002,2.0008e+003,1.5205e+003,1.3204e+003,1.7606e+003,1.8407e+003,1.9608e+003,1.8407e+003
2021-01-08 02:30:00 PST,1.0946e+005,1.0380e+004,1.0256e+004,1.9576e+004,5.4035e+004,1.5208e+004,1.2803e+003,6.8009e+002,8.4014e+002,6.8009e+002,6.4008e+002,7.2011e+002,4.4841e+003,1.0402e+003,7.2011e+002,5.6006e+002,2.1209e+003,1.7206e+003,1.4804e+003,7.6012e+002,1.2803e+003,1.6005e+003,1.9208e+003,2.5213e+003,1.8407e+003
2021-01-08 02:45:00 PST,1.0572e+005,9.0530e+003,1.0135e+004,1.8369e+004,5.0897e+004,1.7266e+004,5.6006e+002,5.6006e+002,6.8009e+002,8.8016e+002,1.3604e+003,1.4404e+003,2.6014e+003,9.6019e+002,8.8016e+002,7.6012e+002,1.5205e+003,1.1603e+003,1.5605e+003,1.2803e+003,1.5205e+003,1.4404e+003,3.1620e+003,3.1220e+003,1.8407e+003
2021-01-08 03:00:00 PST,1.0844e+005,8.7723e+003,9.5737e+003,1.7564e+004,5.2161e+004,2.0371e+004,1.0002e+003,5.6006e+002,7.6012e+002,6.8009e+002,6.4008e+002,8.8016e+002,2.6014e+003,1.6405e+003,8.8016e+002,7.2011e+002,7.2011e+002,7.2011e+002,1.4804e+003,1.4404e+003,1.9208e+003,1.6805e+003,2.2410e+003,2.6014e+003,1.9208e+003
2021-01-08 03:15:00 PST,1.1953e+005,7.7299e+003,1.1381e+004,1.8972e+004,6.1152e+004,2.0294e+004,4.8005e+002,7.2011e+002,7.6012e+002,6.4008e+002,8.0013e+002,7.6012e+002,2.6815e+003,8.8016e+002,7.6012e+002,6.0007e+002,6.8009e+002,8.4014e+002,1.4004e+003,2.2010e+003,3.0819e+003,1.8007e+003,1.8407e+003,2.4412e+003,3.0419e+003
2021-01-08 03:30:00 PST,9.5412e+004,8.0924e+003,1.2342e+004,1.6279e+004,4.1105e+004,1.7593e+004,5.2005e+002,5.2005e+002,6.0007e+002,5.6006e+002,6.8009e+002,6.4008e+002,3.6026e+003,9.6019e+002,7.2011e+002,6.0007e+002,2.2405e+003,1.3204e+003,1.9608e+003,1.6005e+003,1.8007e+003,2.0809e+003,1.8407e+003,2.4412e+003,1.8007e+003
2021-01-08 03:45:00 PST,8.7628e+004,7.6897e+003,1.2945e+004,1.6278e+004,3.9851e+004,1.0864e+004,6.0007e+002,6.4008e+002,7.2011e+002,9.6019e+002,6.0007e+002,7.6012e+002,2.6414e+003,7.6012e+002,8.0013e+002,6.4008e+002,3.5613e+003,1.9207e+003,1.3604e+003,1.6005e+003,1.2003e+003,1.8407e+003,1.9207e+003,2.5613e+003,1.9608e+003
2021-01-08 04:00:00 PST,1.0260e+005,1.1500e+004,1.3466e+004,1.8410e+004,4.0593e+004,1.8634e+004,9.2017e+002,9.2017e+002,1.4004e+003,1.8407e+003,6.4008e+002,1.0402e+003,2.6014e+003,2.1209e+003,6.8009e+002,2.6815e+003,2.7609e+003,1.1203e+003,1.7206e+003,1.4004e+003,1.3604e+003,1.7206e+003,2.0408e+003,2.7215e+003,1.8807e+003
2021-01-08 04:15:00 PST,1.0533e+005,1.4672e+004,1.6479e+004,1.7485e+004,4.0700e+004,1.5992e+004,4.4004e+002,1.8407e+003,2.1610e+003,2.0408e+003,2.4412e+003,2.2811e+003,2.6014e+003,8.4014e+002,2.0809e+003,1.8807e+003,3.6414e+003,2.5213e+003,1.6405e+003,1.4004e+003,1.5605e+003,1.7206e+003,1.9208e+003,3.8831e+003,1.7606e+003
2021-01-08 04:30:00 PST,1.5185e+005,2.5380e+004,2.5741e+004,1.7405e+004,6.0911e+004,2.2407e+004,6.4008e+002,4.2437e+003,4.4441e+003,4.2437e+003,3.7629e+003,4.6845e+003,2.5614e+003,7.2011e+002,4.0834e+003,4.2838e+003,4.7641e+003,4.9250e+003,2.9618e+003,1.3604e+003,1.3604e+003,1.9207e+003,2.9618e+003,2.4813e+003,2.8417e+003
2021-01-08 04:45:00 PST,1.2314e+005,1.1299e+004,1.5315e+004,1.6961e+004,5.7750e+004,2.1809e+004,6.8009e+002,1.6005e+003,1.2803e+003,2.1209e+003,8.4014e+002,1.6005e+003,2.4813e+003,6.8009e+002,1.0002e+003,2.2010e+003,3.2822e+003,1.2003e+003,1.3204e+003,1.1603e+003,2.5613e+003,2.5613e+003,2.0008e+003,2.5613e+003,1.8007e+003
2021-01-08 05:00:00 PST,1.2648e+005,1.6120e+004,1.7245e+004,1.6601e+004,5.9504e+004,1.7008e+004,2.2811e+003,2.4412e+003,3.4825e+003,8.8016e+002,2.8016e+003,7.6012e+002,2.6014e+003,8.4014e+002,1.8807e+003,3.9632e+003,2.6815e+003,2.8817e+003,1.4804e+003,1.5205e+003,1.0402e+003,1.7606e+003,1.9608e+003,2.8417e+003,1.7606e+003
2021-01-08 05:15:00 PST,1.0317e+005,8.3313e+003,9.5734e+003,2.1027e+004,4.7073e+004,1.7164e+004,1.8407e+003,6.8009e+002,6.0007e+002,6.0007e+002,8.0013e+002,6.0007e+002,2.4813e+003,7.2011e+002,6.4008e+002,7.2011e+002,1.5205e+003,1.4004e+003,1.6806e+003,1.4004e+003,9.2017e+002,1.2803e+003,1.8007e+003,2.3211e+003,1.7206e+003
2021-01-08 05:30:00 PST,9.8399e+004,9.4150e+003,1.3028e+004,2.1919e+004,3.7431e+004,1.6606e+004,6.4008e+002,6.0007e+002,2.6815e+003,6.0007e+002,6.4008e+002,8.0013e+002,2.6815e+003,7.6012e+002,9.2017e+002,5.2005e+002,2.0008e+003,7.2010e+002,1.2403e+003,8.4014e+002,3.6427e+003,3.1220e+003,1.9207e+003,2.4412e+003,1.7206e+003
2021-01-08 05:45:00 PST,1.4757e+005,9.9369e+003,1.9998e+004,2.2319e+004,4.7565e+004,4.7752e+004,5.2006e+002,6.8009e+002,1.2003e+003,5.6006e+002,6.0007e+002,2.1610e+003,3.3623e+003,8.4014e+002,1.1203e+003,8.4014e+002,8.4014e+002,6.8009e+002,1.4004e+003,1.3204e+003,6.9298e+003,6.8094e+003,2.0008e+003,2.4813e+003,1.8007e+003
2021-01-08 06:00:00 PST,1.4536e+005,1.1421e+004,1.8785e+004,1.7243e+004,4.2852e+004,5.5054e+004,1.2003e+003,6.4008e+002,7.2011e+002,1.5205e+003,7.2011e+002,3.2021e+003,2.5213e+003,8.8016e+002,6.4008e+002,5.2006e+002,7.6012e+002,1.3604e+003,1.8807e+003,1.6005e+003,5.6866e+003,6.2881e+003,1.7606e+003,2.5213e+003,1.9608e+003
