# file...... Meter_611_C_Power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_611_C:measured_power,xfmr_meter_611_C_1:measured_power,xfmr_meter_611_C_2:measured_power,xfmr_meter_611_C_3:measured_power,xfmr_meter_611_C_4:measured_power,xfmr_meter_611_C_5:measured_power,house_meter_611_C_1:measured_power,house_meter_611_C_2:measured_power,house_meter_611_C_3:measured_power,house_meter_611_C_4:measured_power,house_meter_611_C_5:measured_power,house_meter_611_C_6:measured_power,house_meter_611_C_7:measured_power,house_meter_611_C_8:measured_power,house_meter_611_C_9:measured_power,house_meter_611_C_10:measured_power,house_meter_611_C_11:measured_power,house_meter_611_C_12:measured_power,house_meter_611_C_13:measured_power,house_meter_611_C_14:measured_power,house_meter_611_C_15:measured_power,house_meter_611_C_16:measured_power,house_meter_611_C_17:measured_power,house_meter_611_C_18:measured_power,house_meter_611_C_19:measured_power,house_meter_611_C_20:measured_power,house_meter_611_C_21:measured_power,house_meter_611_C_22:measured_power,house_meter_611_C_23:measured_power
2021-01-06 22:15:00 PST,+109744+680.77j,+6775.33+12.1558j,+13995.5+39.8726j,+15083.3+47.157j,+49758.6+467.968j,+24129.2+112.009j,+240.012+0.00114125d,+240.012+0.00114125d,+160.005+0.000760797d,+240.012+0.00114125d,+280.016+0.00133149d,+360.027+0.001712d,+120.003+0.000570584d,+5125.45+0.0244208d,+360.027+0.00171432d,+440.04+0.00209538d,+360.027+0.00171432d,+3843.07+0.0183258d,+1480.45+0.00705267d,+5042.96+0.0134981d,+2080.9+0.00991557d,+360.027+0.00171432d,+640.085+0.00304883d,+640.085+0.00304883d,+440.04+0.00209581d,+1520.48+0.00724495d,+2401.2+0.0114457d,+6288.22+0.0300223d,+1560.51+0.00743579d
2021-01-06 22:30:00 PST,+110589+676.823j,+6694.22+11.5548j,+10982.8+24.8778j,+18946.9+73.733j,+47694.9+431.468j,+26268.4+133.602j,+240.012+0.00113867d,+240.012+0.00113867d,+320.021+0.0015183d,+200.008+0.000948865d,+280.016+0.00132848d,+320.021+0.0015183d,+200.008+0.000948865d,+4884.94+0.0232198d,+560.065+0.00265955d,+400.033+0.00189949d,+600.074+0.00284959d,+2641.44+0.0125541d,+720.107+0.00341976d,+5002.73+0.0125411d,+440.04+0.00208949d,+600.074+0.00284959d,+680.096+0.00323452d,+600.075+0.00285384d,+360.027+0.00171205d,+520.056+0.00247321d,+4564.32+0.0217428d,+5807+0.0276768d,+4804.79+0.0228906d
2021-01-06 22:45:00 PST,+102258+583.014j,+7535.59+13.6592j,+8413.3+14.5679j,+14559.4+43.467j,+41915.3+339.671j,+29833.4+170.292j,+160.005+0.000758444d,+320.021+0.00151704d,+320.021+0.00151704d,+160.005+0.000758444d,+160.005+0.000758444d,+1400.41+0.00664148d,+240.012+0.00113772d,+4764.7+0.0226282d,+640.085+0.00303517d,+680.096+0.00322495d,+680.096+0.00322495d,+480.048+0.00227615d,+600.074+0.0028454d,+4281.92+0.0103176d,+360.027+0.00170699d,+680.096+0.00322495d,+360.027+0.00170895d,+280.016+0.00132912d,+640.085+0.00303866d,+720.107+0.00341866d,+3682.81+0.0175053d,+5085.36+0.0241861d,+2241.04+0.0106459d
2021-01-06 23:00:00 PST,+101387+620.52j,+3723.7+3.29062j,+7409.86+11.1113j,+14117.8+41.1384j,+39857.1+310.19j,+36277.5+253.348j,+200.008+0.000946521d,+160.005+0.000757198d,+200.008+0.000946521d,+200.008+0.000946521d,+160.005+0.000757198d,+320.021+0.00151455d,+120.003+0.000567884d,+2361.15+0.0111839d,+1920.76+0.00910253d,+640.085+0.00303177d,+440.04+0.00208408d,+320.021+0.00151558d,+360.027+0.00170508d,+2801.1+0.00903082d,+640.085+0.00303177d,+280.016+0.0013261d,+160.005+0.000758666d,+1520.48+0.00721342d,+320.021+0.00151748d,+480.048+0.00227645d,+1200.3+0.00569367d,+5245.7+0.0249249d,+3562.63+0.016916d
2021-01-06 23:15:00 PST,+83744.5+415.148j,+2881.76+1.78408j,+3882.23+2.85394j,+16531.4+56.1536j,+31358.4+191.336j,+29089.8+162.058j,+200.008+0.000943673d,+240.012+0.00113243d,+120.003+0.000566176d,+360.027+0.00169878d,+120.003+0.000566176d,+240.012+0.00113243d,+160.005+0.00075492d,+1440.43+0.00679964d,+400.033+0.00188793d,+480.047+0.00226562d,+400.033+0.00188793d,+360.027+0.00169909d,+480.047+0.00226562d,+960.101+0.00240774d,+640.084+0.00302113d,+160.005+0.00075506d,+560.065+0.00264959d,+560.065+0.00264959d,+280.016+0.00132456d,+400.033+0.00189238d,+4323.86+0.0204874d,+5606.49+0.0265788d,+3202.12+0.0151653d
2021-01-06 23:30:00 PST,+76064.5+323.028j,+4243.69+3.81511j,+4883.94+4.67654j,+15684.7+49.8567j,+31433.9+189.931j,+19817.4+73.9938j,+240.012+0.00113064d,+160.005+0.00075372d,+160.005+0.00075372d,+1320.36+0.00622264d,+240.012+0.00113064d,+200.008+0.000942174d,+200.008+0.000942174d,+1720.61+0.00811029d,+360.027+0.00169628d,+360.027+0.00169628d,+440.04+0.00207333d,+600.074+0.00282755d,+440.04+0.00207333d,+400.033+0.0018848d,+1640.55+0.0077336d,+640.084+0.00301613d,+640.084+0.00302219d,+480.047+0.00226642d,+560.065+0.00264428d,+520.056+0.00245534d,+3282.22+0.015514d,+5245.67+0.0248147d,+3482.5+0.016462d
2021-01-06 23:45:00 PST,+70706.1+293.905j,+3762.55+2.8558j,+4042.4+3.07821j,+12550.6+32.6611j,+20871.5+85.0664j,+29478.4+169.571j,+1160.28+0.00545402d,+1160.28+0.00545402d,+240.012+0.00112778d,+200.008+0.000939794d,+360.027+0.0016918d,+200.008+0.000939794d,+280.016+0.00131578d,+160.005+0.000751817d,+680.095+0.00319641d,+600.074+0.00282022d,+480.047+0.00225601d,+560.064+0.00263214d,+480.047+0.00225601d,+400.033+0.00187992d,+200.008+0.000939843d,+640.084+0.00300831d,+480.047+0.00225957d,+360.027+0.00169455d,+640.084+0.00301305d,+680.095+0.00320145d,+960.189+0.00452047d,+5045.23+0.0237923d,+3242.16+0.015278d
2021-01-07 00:00:00 PST,+64197.2+236.562j,+2681.38+1.48154j,+3802.11+2.71193j,+11828.9+29.6382j,+21677.7+91.8193j,+24206.6+110.364j,+160.005+0.000749514d,+200.008+0.000936915d,+280.016+0.00131175d,+160.005+0.000749514d,+280.016+0.00131175d,+240.012+0.00112433d,+1200.29+0.00562493d,+160.005+0.000749514d,+640.084+0.00299955d,+560.064+0.00262448d,+400.033+0.00187445d,+320.021+0.00149948d,+360.026+0.00168696d,+680.094+0.0031871d,+440.04+0.00206194d,+400.033+0.00187445d,+320.021+0.00150171d,+440.04+0.002065d,+640.084+0.003004d,+480.047+0.00225278d,+920.173+0.00431899d,+1120.26+0.00525855d,+6844.81+0.0161165d
2021-01-07 00:15:00 PST,+57381.2+168.801j,+3884.49+3.74785j,+6046.01+7.13147j,+10299.5+21.5146j,+15482+47.7985j,+21668.8+88.2188j,+240.012+0.00112505d,+160.005+0.00075d,+160.005+0.00075d,+120.003+0.000562486d,+160.005+0.00075d,+160.005+0.00075d,+160.005+0.00075d,+2721.51+0.01277d,+560.064+0.00262669d,+280.016+0.00131312d,+360.026+0.00168838d,+1720.61+0.00807342d,+480.047+0.00225133d,+480.047+0.00225133d,+720.106+0.0033775d,+1440.42+0.00675798d,+480.047+0.0022531d,+440.04+0.00206529d,+1120.26+0.00525931d,+280.016+0.00131415d,+1000.2+0.00469546d,+1040.22+0.0048834d,+5082.65+0.0119569d
2021-01-07 00:30:00 PST,+55794.4+190.826j,+7571.47+12.0014j,+3722.03+2.60213j,+5965.41+6.76638j,+10699.4+22.5599j,+27835.7+146.448j,+160.005+0.000750647d,+120.003+0.000562971d,+240.012+0.00112603d,+2241.03+0.0105225d,+160.005+0.000750647d,+160.005+0.000750647d,+2200.99+0.0103343d,+2281.06+0.0107106d,+240.012+0.00112523d,+400.033+0.00187556d,+600.074+0.00281369d,+480.047+0.00225078d,+680.094+0.003189d,+360.026+0.00168796d,+480.047+0.00225078d,+480.047+0.00225078d,+480.047+0.00225171d,+400.033+0.00187634d,+600.074+0.00281485d,+400.033+0.00187634d,+1080.24+0.00506822d,+880.158+0.00412916d,+1360.38+0.0063833d
2021-01-07 00:45:00 PST,+64534.9+260.392j,+5726.49+6.84306j,+4443.22+3.84324j,+5885.11+6.5304j,+17856.7+63.9882j,+30622.8+178.582j,+120.003+0.00056373d,+240.012+0.00112755d,+240.012+0.00112755d,+280.016+0.00131551d,+1120.26+0.00526475d,+2321.1+0.0109136d,+120.003+0.00056373d,+1280.34+0.00601745d,+280.016+0.00131519d,+560.064+0.00263084d,+1440.42+0.00676869d,+400.033+0.00187899d,+400.033+0.00187899d,+360.027+0.00169105d,+400.033+0.00187899d,+600.074+0.00281883d,+600.074+0.00281958d,+560.064+0.00263154d,+560.064+0.00263154d,+600.074+0.00281958d,+960.189+0.00451233d,+720.106+0.00338375d,+1240.31+0.00582943d
2021-01-07 01:00:00 PST,+44784.4+96.9094j,+6888.51+9.52787j,+4964.3+4.90266j,+6005.48+6.84856j,+9213.64+16.4128j,+17712.3+58.99j,+200.008+0.000936452d,+320.021+0.00149843d,+1240.31+0.0058097d,+160.005+0.000749143d,+200.008+0.000936452d,+1080.24+0.00505956d,+2361.14+0.0110648d,+1320.36+0.00618482d,+680.094+0.00318374d,+1880.72+0.00880858d,+480.047+0.00224707d,+360.026+0.00168518d,+200.008+0.00093612d,+560.064+0.00262171d,+440.039+0.00205977d,+360.026+0.00168518d,+1440.42+0.00674647d,+440.039+0.00206016d,+360.026+0.0016855d,+480.047+0.0022475d,+880.158+0.00412143d,+800.131+0.00374657d,+960.188+0.00449633d
2021-01-07 01:15:00 PST,+42873.5+90.2126j,+9698.15+19.3904j,+4242.58+3.35208j,+5805.1+6.38619j,+6205.82+7.292j,+16921.7+53.5809j,+200.008+0.000935992d,+280.016+0.00131045d,+280.016+0.00131045d,+2361.14+0.0110593d,+240.012+0.00112322d,+2681.47+0.0125614d,+3202.09+0.0150034d,+440.039+0.00205948d,+640.083+0.00299297d,+520.055+0.00243161d,+360.026+0.00168326d,+520.055+0.00243161d,+520.055+0.00243161d,+640.083+0.00299297d,+520.055+0.00243161d,+520.055+0.00243161d,+680.094+0.00318102d,+600.073+0.00280665d,+240.012+0.00112241d,+360.026+0.00168374d,+1040.22+0.00486617d,+1240.31+0.00580268d,+760.118+0.00355544d
2021-01-07 01:30:00 PST,+45692.4+113.876j,+8856.1+16.5614j,+4442.91+3.71085j,+5925.15+6.58897j,+6005.32+6.77917j,+20462.6+79.9714j,+280.016+0.00131088d,+160.005+0.000749021d,+200.008+0.000936298d,+3242.15+0.0151963d,+240.012+0.00112358d,+3041.89+0.0142565d,+320.021+0.00149819d,+1360.38+0.00637134d,+520.055+0.00243287d,+160.005+0.000748412d,+560.064+0.00262008d,+600.073+0.0028073d,+640.083+0.00299452d,+640.083+0.00299452d,+480.047+0.00224567d,+840.144+0.00393079d,+760.118+0.00355723d,+400.033+0.00187181d,+560.064+0.00262079d,+480.047+0.00224628d,+1000.2+0.00468125d,+800.13+0.00374454d,+1040.22+0.00486862d
2021-01-07 01:45:00 PST,+56889.5+151.788j,+15969.1+52.5769j,+4443.58+3.98347j,+10058.5+20.4753j,+8330.74+13.2592j,+18087.2+61.1457j,+200.008+0.000938732d,+160.005+0.000750967d,+160.005+0.000750967d,+3242.15+0.0152359d,+200.008+0.000938732d,+5726.72+0.0269391d,+3242.15+0.0152359d,+3001.84+0.0141052d,+360.026+0.00168629d,+400.033+0.0018737d,+640.084+0.00299836d,+360.026+0.00168629d,+1800.66+0.0084389d,+160.005+0.000749371d,+360.026+0.00168629d,+360.026+0.00168629d,+360.026+0.00168804d,+440.04+0.00206326d,+520.055+0.00243852d,+1720.6+0.0080718d,+760.118+0.00356451d,+680.094+0.00318914d,+3923.15+0.0184211d
2021-01-07 02:00:00 PST,+59489.3+199.465j,+14362+43.4746j,+4122.9+3.35919j,+5003.94+4.81153j,+10096.6+19.8381j,+25903.4+127.522j,+160.005+0.000751479d,+160.005+0.000751479d,+160.005+0.000751479d,+3442.43+0.0161894d,+200.008+0.000939372d,+5686.63+0.0267684d,+3242.15+0.0152463d,+1280.34+0.00601597d,+400.033+0.00187542d,+680.094+0.00318877d,+280.016+0.0013127d,+240.012+0.00112514d,+160.005+0.000750059d,+1440.42+0.00675583d,+560.064+0.00262585d,+360.026+0.00168784d,+360.026+0.00168811d,+680.094+0.00318929d,+360.026+0.00168811d,+360.026+0.00168811d,+520.055+0.00243863d,+1440.42+0.00675693d,+720.106+0.00337697d
2021-01-07 02:15:00 PST,+55272+197.62j,+8734.66+15.7178j,+4282.7+3.44909j,+6286.26+7.60449j,+6766.72+8.59775j,+29201.2+161.787j,+120.003+0.000562217d,+200.008+0.000937079d,+160.005+0.000749644d,+2601.38+0.0122d,+120.003+0.000562217d,+2561.34+0.0120121d,+2200.99+0.0103206d,+760.118+0.00356214d,+480.047+0.00224754d,+640.084+0.00299702d,+240.012+0.0011236d,+600.073+0.00280963d,+360.026+0.00168553d,+840.144+0.00393407d,+560.064+0.00262226d,+560.064+0.00262226d,+560.064+0.00262323d,+400.033+0.00187355d,+440.04+0.00206095d,+360.026+0.00168615d,+1080.24+0.0050607d,+1760.63+0.00825051d,+760.118+0.00356053d
2021-01-07 02:30:00 PST,+46523.9+103.058j,+7370.81+11.3278j,+4442.88+3.69467j,+7328.17+10.1912j,+9494.2+17.2977j,+17887.7+60.3051j,+120.003+0.000561214d,+240.012+0.00112251d,+320.021+0.00149675d,+2481.26+0.0116151d,+280.016+0.00130962d,+2561.34+0.0119904d,+1160.27+0.0054285d,+200.008+0.000935401d,+640.083+0.00299247d,+320.021+0.00149594d,+520.055+0.0024312d,+760.118+0.00355382d,+640.083+0.00299247d,+600.073+0.00280537d,+320.021+0.00149594d,+640.083+0.00299247d,+680.094+0.00318127d,+920.173+0.0043047d,+440.039+0.00205816d,+560.064+0.00261967d,+1840.69+0.00861424d,+800.13+0.00374294d,+1160.27+0.00542846d
2021-01-07 02:45:00 PST,+47253.8+110.94j,+12834.3+34.973j,+4924.02+4.73719j,+5724.82+6.1562j,+6246.01+7.43686j,+17524.4+57.3815j,+280.016+0.00131233d,+280.016+0.00131233d,+320.021+0.00149984d,+3242.15+0.0152131d,+200.008+0.000937332d,+5045.21+0.0236911d,+3282.2+0.0154013d,+160.005+0.000749847d,+1680.58+0.00786923d,+320.021+0.00149765d,+680.094+0.00318322d,+360.026+0.0016849d,+600.073+0.00280858d,+440.039+0.00205943d,+360.026+0.0016849d,+480.047+0.0022467d,+480.047+0.00224703d,+1000.2+0.00468281d,+320.021+0.00149788d,+640.084+0.00299634d,+680.094+0.00318369d,+760.118+0.00355841d,+880.158+0.00412057d
2021-01-07 03:00:00 PST,+54659.6+166.557j,+12629.1+32.2687j,+5525.42+6.11432j,+6006.14+7.11732j,+6205.55+7.19726j,+24293+113.475j,+320.021+0.00150224d,+240.012+0.00112663d,+200.008+0.000938833d,+3322.26+0.0156145d,+160.005+0.000751048d,+2681.47+0.0125995d,+3522.54+0.0165572d,+2160.96+0.0101516d,+320.021+0.00150027d,+1680.58+0.00788301d,+360.026+0.00168785d,+400.033+0.00187544d,+320.021+0.00150027d,+400.033+0.00187544d,+1680.58+0.00788301d,+360.026+0.00168785d,+400.033+0.0018756d,+680.094+0.00318907d,+520.055+0.00243846d,+200.008+0.000937686d,+480.047+0.00225083d,+760.118+0.00356443d,+840.144+0.00393982d
2021-01-07 03:15:00 PST,+45688.5+107.281j,+9659.42+19.7978j,+3882.24+2.83855j,+6968.98+9.85393j,+6165.47+7.08673j,+19012.1+67.454j,+160.005+0.000748666d,+160.005+0.000748666d,+120.003+0.000561485d,+3121.99+0.0146255d,+120.003+0.000561485d,+3041.89+0.0142498d,+2761.56+0.0129351d,+160.005+0.000748666d,+600.073+0.00280527d,+680.094+0.00317946d,+160.005+0.00074787d,+520.055+0.00243111d,+280.016+0.00130887d,+520.055+0.00243111d,+680.094+0.00317946d,+440.039+0.002057d,+440.039+0.00205816d,+400.033+0.00187101d,+520.055+0.00243249d,+280.016+0.00130961d,+840.144+0.00393018d,+2921.74+0.0136795d,+760.118+0.0035557d
2021-01-07 03:30:00 PST,+59168.4+205.293j,+16726+54.5972j,+3962.27+2.93912j,+5364.46+5.5066j,+6767.45+8.903j,+26347.7+132.868j,+160.005+0.00075203d,+1320.36+0.00620867d,+2241.03+0.0105419d,+3282.21+0.0154462d,+200.008+0.000940061d,+4363.91+0.0205459d,+2801.61+0.0131819d,+2321.1+0.0109189d,+480.047+0.00225122d,+360.026+0.00168829d,+440.04+0.00206356d,+640.084+0.00300192d,+560.064+0.00262655d,+640.084+0.00300192d,+360.026+0.00168829d,+480.047+0.00225122d,+440.04+0.0020641d,+200.008+0.000938089d,+240.012+0.00112573d,+600.074+0.00281496d,+880.158+0.00412931d,+1000.2+0.00469274d,+1160.28+0.00544412d
2021-01-07 03:45:00 PST,+62125.2+196.81j,+13990.1+37.3458j,+4924.1+4.77529j,+12273.7+32.9576j,+6526.89+8.26448j,+24410+113.013j,+1240.31+0.00582698d,+1120.26+0.00526269d,+480.047+0.00225455d,+2561.34+0.0120397d,+2361.14+0.0110977d,+2561.34+0.0120397d,+2681.47+0.012605d,+960.189+0.00451043d,+440.04+0.00206317d,+320.021+0.00150037d,+640.084+0.00300134d,+1720.6+0.00807144d,+560.064+0.00262604d,+680.094+0.003189d,+200.008+0.000937665d,+360.026+0.00168796d,+480.047+0.00225384d,+6568.85+0.0309181d,+1600.52+0.00751797d,+640.084+0.00300541d,+600.074+0.00281751d,+840.144+0.00394509d,+840.144+0.00394509d
2021-01-07 04:00:00 PST,+55940.6+157.02j,+15922.9+49.919j,+3601.88+2.42761j,+12242.2+36.2536j,+6205.81+7.30088j,+17967.6+60.7696j,+280.016+0.00131546d,+440.04+0.00206736d,+2601.39+0.0122324d,+2521.3+0.0118555d,+280.016+0.00131546d,+4604.35+0.0216687d,+2601.39+0.0122324d,+2561.34+0.0120439d,+400.033+0.0018751d,+520.055+0.0024378d,+520.055+0.0024378d,+360.026+0.00168754d,+400.033+0.0018751d,+360.026+0.00168754d,+640.084+0.00300059d,+400.033+0.0018751d,+360.027+0.00169024d,+8173.71+0.0384968d,+760.118+0.00356916d,+280.016+0.00131457d,+520.055+0.0024417d,+680.095+0.0031933d,+800.131+0.00375711d
2021-01-07 04:15:00 PST,+43032.3+88.4316j,+10539.6+22.1925j,+3682.02+2.55793j,+7249.81+10.713j,+5764.79+6.20831j,+15795.8+46.5533j,+400.033+0.00187518d,+280.016+0.00131253d,+360.026+0.00168762d,+2961.79+0.0138982d,+2361.14+0.0110769d,+1440.42+0.00675497d,+2521.3+0.011829d,+200.008+0.000937477d,+480.047+0.00224749d,+520.055+0.00243484d,+160.005+0.000749017d,+360.026+0.00168549d,+400.033+0.00187282d,+400.033+0.00187282d,+760.118+0.00355913d,+600.073+0.00280957d,+480.047+0.00224897d,+400.033+0.00187405d,+440.04+0.0020615d,+200.008+0.000936909d,+920.173+0.00431168d,+920.173+0.00431168d,+840.144+0.00393656d
2021-01-07 04:30:00 PST,+61162.6+195.714j,+18013.1+63.2867j,+3922.23+2.8838j,+7809.16+11.5623j,+8211.53+13.3479j,+23206.1+104.179j,+400.033+0.00188384d,+320.021+0.00150699d,+2561.35+0.0120727d,+4243.7+0.0200162d,+840.145+0.00395714d,+3722.85+0.0175557d,+2561.35+0.0120727d,+3322.27+0.0156641d,+640.084+0.00300674d,+400.033+0.00187893d,+320.021+0.00150307d,+480.047+0.00225483d,+440.04+0.00206687d,+600.074+0.00281875d,+560.064+0.00263076d,+480.047+0.00225483d,+560.064+0.00263265d,+1600.52+0.0075267d,+1440.42+0.00677336d,+600.074+0.00282077d,+720.106+0.00338518d,+1160.28+0.00545538d,+1040.22+0.00489066d
2021-01-07 04:45:00 PST,+73689.9+327.661j,+26986.5+153.177j,+4883.84+4.63344j,+8893.73+15.7643j,+5203.92+5.08467j,+27721.2+148.266j,+1200.3+0.00567771d,+2201+0.0104156d,+320.021+0.00151323d,+12552.6+0.0596568d,+2681.48+0.0126919d,+2841.66+0.0134509d,+2881.71+0.0136407d,+2201+0.0104156d,+440.04+0.0020723d,+400.033+0.00188386d,+680.095+0.00320312d,+520.055+0.0024492d,+560.064+0.00263767d,+480.047+0.00226075d,+280.016+0.00131861d,+1520.47+0.00716362d,+320.021+0.00150814d,+1840.7+0.00867992d,+640.084+0.00301687d,+600.074+0.00282825d,+600.074+0.00282825d,+3081.95+0.0145406d,+880.159+0.00414881d
2021-01-07 05:00:00 PST,+79996.6+396.782j,+34479.5+250.33j,+4884.17+4.76977j,+10136.7+20.0241j,+6005.49+6.88183j,+24489.9+113.894j,+2441.23+0.0115795d,+2881.72+0.0136714d,+3322.28+0.0157644d,+16254.9+0.0775462d,+1160.28+0.00550066d,+2761.58+0.0131008d,+2841.67+0.0134812d,+2641.44+0.0125302d,+280.016+0.00131971d,+520.056+0.00245124d,+1840.7+0.0086807d,+360.027+0.00169685d,+560.064+0.00263987d,+320.021+0.00150827d,+640.084+0.00301714d,+360.027+0.00169685d,+360.027+0.0016985d,+1480.45+0.00698756d,+1760.64+0.00831096d,+2761.57+0.0130412d,+560.064+0.00264244d,+720.107+0.00339776d,+1800.67+0.00850006d
2021-01-07 05:15:00 PST,+87963.6+473.268j,+37140.9+283.94j,+3762.1+2.68309j,+21839.9+110.076j,+6325.99+7.60588j,+18893.7+67.9364j,+2441.23+0.0116023d,+4764.7+0.0226667d,+2921.77+0.0138889d,+15973.1+0.0763434d,+2681.49+0.0127454d,+2761.58+0.0131265d,+3081.97+0.0146514d,+2321.12+0.0110309d,+400.033+0.00188778d,+520.056+0.0024543d,+200.008+0.000943774d,+480.047+0.00226545d,+400.033+0.00188778d,+400.033+0.00188778d,+680.095+0.00320978d,+680.095+0.00320978d,+960.19+0.00454756d,+1560.5+0.00739252d,+1360.38+0.00644397d,+13035.2+0.0620459d,+2521.31+0.0119489d,+920.175+0.00435797d,+880.16+0.00416839d
2021-01-07 05:30:00 PST,+85782.8+430.071j,+30852.6+208.966j,+3962.29+2.95891j,+21840.4+110.247j,+6446.33+7.93909j,+22680.3+99.0547j,+2521.31+0.0119671d,+3362.34+0.0159645d,+1160.28+0.00550404d,+16174.4+0.0772072d,+560.065+0.00265613d,+2801.62+0.0132991d,+3402.39+0.016155d,+720.107+0.00341537d,+640.084+0.00302051d,+320.021+0.00150996d,+360.027+0.00169874d,+480.047+0.00226516d,+600.074+0.00283166d,+600.074+0.00283166d,+520.056+0.00245398d,+440.04+0.00207634d,+1440.43+0.00682223d,+2241.04+0.0106176d,+840.146+0.00397815d,+13115.7+0.0624204d,+1520.48+0.0072016d,+1080.24+0.00511553d,+880.16+0.00416769d
2021-01-07 05:45:00 PST,+80227.2+407.165j,+38701.9+299.56j,+5284.37+5.38118j,+10658.9+22.332j,+6005.36+6.83365j,+19575.7+72.1266j,+2841.67+0.0135005d,+3162.07+0.0150247d,+2641.44+0.0125482d,+8133.72+0.0387275d,+480.048+0.00227844d,+13236.4+0.0631574d,+4363.94+0.0207458d,+3642.75+0.0173121d,+880.159+0.00415214d,+360.027+0.00169806d,+560.064+0.00264175d,+320.021+0.00150935d,+640.084+0.00301929d,+600.074+0.00283052d,+480.047+0.00226425d,+1440.43+0.00679675d,+440.04+0.00207758d,+1960.79+0.00926335d,+1600.53+0.00756023d,+3322.27+0.0157042d,+560.065+0.00264439d,+800.132+0.00377825d,+1000.21+0.0047234d
2021-01-07 06:00:00 PST,+99611.4+690.224j,+50507.7+520.024j,+4884+4.71157j,+13278+38.1957j,+6045.55+6.99042j,+24894.7+118.755j,+4003.34+0.0191376d,+2441.24+0.0116625d,+2641.45+0.0126201d,+13960.8+0.0670169d,+400.033+0.00190946d,+16335.9+0.0784967d,+2881.73+0.0137694d,+7491.7+0.0358657d,+400.033+0.00189313d,+640.084+0.00302945d,+520.056+0.00246125d,+360.027+0.00170377d,+400.033+0.00189313d,+360.027+0.00170377d,+520.056+0.00246125d,+1680.58+0.00795744d,+240.012+0.00113754d,+1520.48+0.00721016d,+1920.76+0.00910983d,+6649.15+0.0315976d,+720.107+0.00341364d,+680.095+0.00322392d,+760.119+0.00360338d
2021-01-07 06:15:00 PST,+89962.7+555.066j,+43828.7+390.177j,+3642+2.5325j,+11463.2+26.4356j,+5003.63+4.71679j,+26023.9+129.947j,+2921.77+0.0139428d,+2721.54+0.0129862d,+3001.87+0.0143255d,+6609.09+0.0315873d,+440.04+0.00209772d,+16335.8+0.0783933d,+3722.88+0.0177716d,+7812.71+0.0373586d,+360.027+0.00170333d,+520.056+0.0024606d,+280.016+0.00132475d,+520.056+0.0024606d,+440.04+0.00208195d,+200.008+0.000946201d,+520.056+0.0024606d,+800.132+0.0037862d,+440.04+0.00208498d,+2361.15+0.0111964d,+1120.26+0.00530945d,+4083.45+0.0193772d,+920.175+0.0043608d,+1160.28+0.00549921d,+800.132+0.00379172d
2021-01-07 06:30:00 PST,+97319.9+489.066j,+34067.5+242.86j,+7208.79+10.3146j,+10900.4+23.6842j,+18228.5+70.8848j,+26913.7+140.236j,+1680.59+0.00802126d,+2721.54+0.0129952d,+2040.87+0.00974229d,+240.012+0.00114487d,+2481.28+0.0118468d,+13880.3+0.0665876d,+2641.45+0.0126124d,+8214.07+0.0393118d,+480.048+0.00227854d,+240.012+0.0011391d,+360.027+0.00170878d,+560.065+0.00265842d,+2000.83+0.00950285d,+520.056+0.00246847d,+1520.48+0.00722001d,+1520.48+0.00722001d,+640.085+0.00304044d,+1960.8+0.00931899d,+1360.38+0.00646383d,+3682.81+0.0175156d,+600.074+0.00285035d,+1280.34+0.0060833d,+720.107+0.00342067d
2021-01-07 06:45:00 PST,+117796+723.689j,+38544.2+300.681j,+5805.4+6.58155j,+15852.9+54.1478j,+25850.2+155.824j,+31741.6+204.881j,+2080.9+0.00997391d,+3442.48+0.0165094d,+3722.9+0.0178563d,+160.005+0.000766298d,+2681.5+0.0128558d,+13317.2+0.0641319d,+5205.67+0.0249837d,+7732.51+0.0371503d,+680.096+0.00323777d,+360.027+0.00171377d,+520.056+0.00247569d,+320.021+0.00152331d,+600.075+0.00285671d,+1280.34+0.0060969d,+560.065+0.0026662d,+1480.45+0.00705042d,+400.033+0.00190783d,+1720.62+0.00821044d,+7491.69+0.035835d,+3001.87+0.014332d,+520.056+0.00248037d,+800.133+0.00381662d,+1120.26+0.00534433d
2021-01-07 07:00:00 PST,+176210+1894.05j,+82340.3+1371.02j,+13042.2+39.4354j,+24496.3+134.078j,+32077.1+231.269j,+24250.2+114.017j,+1120.27+0.00546724d,+1400.42+0.00683527d,+16216.3+0.0796531d,+200.008+0.000975709d,+16578.8+0.0814466d,+11146.5+0.0546319d,+16176+0.0794539d,+18594.1+0.0914262d,+640.086+0.00308165d,+640.086+0.00308165d,+480.048+0.002311d,+7572.06+0.0365617d,+320.021+0.00154051d,+1280.34+0.00616579d,+760.121+0.00365974d,+1320.37+0.00635863d,+240.012+0.00115785d,+12191.4+0.0591106d,+5285.88+0.0255541d,+3122.05+0.0150795d,+840.148+0.00405402d,+800.135+0.00386087d,+720.109+0.00347461d
